,solution_0,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,solution_12,solution_13,solution_14,solution_15,solution_16,solution_17,solution_18,solution_19,solution_20,solution_21,solution_22,solution_23,solution_24,solution_25,solution_26,solution_27,solution_28,solution_29,solution_30,solution_31,solution_32,solution_33,solution_34,solution_35,solution_36,solution_37,solution_38,solution_39,solution_40,solution_41,solution_42,solution_43,solution_44,solution_45,solution_46,solution_47,solution_48,solution_49,solution_50,solution_51,solution_52,solution_53,solution_54,solution_55,solution_56,solution_57,solution_58,solution_59,solution_60,solution_61,solution_62,solution_63,objective,measures_0,measures_1,measures_2,measures_3,measures_4,measures_5,measures_6,measures_7,measures_8,measures_9,measures_10,measures_11,measures_12,measures_13,measures_14,measures_15,threshold,index
0,-1.3115493033207477,-6.52047169725689,1.5474358103729604,6.109356296551063,1.1612660248625795,5.854552450376248,4.70098335085489,11.79509864520787,-2.8065833728394667,-7.054086200424132,-6.128736090461048,-12.519391815575252,4.370787996456475,-3.0153809988343983,3.4967215041834105,-0.16088377295838918,-5.182102564844998,19.774034578342594,-6.983773322575993,0.9993059154393109,7.6567312737853355,3.293100708878827,-7.1682100715251815,4.296860660155891,-8.483637819038114,-6.218663386054494,-9.295151954762735,-0.9075278240715942,7.647961766121009,7.51112142322161,18.886431809884,-8.330052154241056,-8.199860220599735,0.7366298048173845,-12.485797722206005,6.00549255187948,3.5864910917276758,11.937506577360947,-11.664775140506027,-5.828353539357272,-11.76915044983454,4.499756805664514,3.026302343861275,-6.318469788505138,2.9071565661587346,0.05649233889438465,-5.916393527138945,0.9387649471895001,-13.359445883734693,4.330125262589627,4.20152505816933,-4.925459655781589,9.311810010502064,3.043593735839572,0.8244111970228931,-7.990578197613682,-4.196778104966256,-15.241753952576575,-1.024012874534556,-3.184955655948837,-13.984259885861581,19.331858925124177,1.0201868343200757,-2.2098445199960306,251.93785564821795,0.04205140471458435,0.3694934844970703,-0.1559407114982605,0.13806216418743134,0.10680842399597168,-0.36435458064079285,0.19251114130020142,0.14650940895080566,-0.12436048686504364,-0.13507698476314545,0.08894134312868118,0.20805080235004425,0.06619629263877869,0.17998740077018738,-0.40901172161102295,-0.19018392264842987,227.56650154364038,2358
1,6.661525026205146,-1.9950464440122175,4.527837346086623,3.994083845595128,0.9774351242955978,9.448139406152508,7.838577767527525,18.31012190835048,-4.154384725405725,-11.012954484537758,-4.501984119666242,-17.7373122168107,5.6366801796211945,-4.327487126763022,1.1082722613105465,-1.3220249624677571,5.163742984353218,23.303098810173665,-3.834290515677912,5.13044478948878,7.454416943577184,0.6521725498744315,-10.641975687907127,4.261629999242112,-2.6529264288418193,0.39421655244577547,-27.43983706801511,14.438468129454215,13.537841860439759,2.808658183896573,10.272749302736795,-7.609644386768421,-2.3786176390034495,0.2542835160433466,-8.406564581860218,5.8450026168091425,1.0589036673360863,13.96614899555647,-8.158755903143902,-12.343798299581243,-16.0027999366288,3.001171430739184,-2.518356791036058,-0.6204805402772022,4.53436614771769,0.17674204728499587,-2.9480382745130433,6.988838291528324,-11.85157169952351,0.601795597709156,9.661928245310547,-10.698451163561467,6.778305577614061,7.572819250168438,-3.357071219655976,-4.544734209164941,-6.499840579388881,-13.49209563814052,-2.0160838946341033,4.287795357905743,-18.559252194079065,28.673128469886386,-6.776156464443483,1.92821417608471,219.48946613752375,-0.08476050943136215,0.4339718222618103,-0.020664436742663383,-0.01877700723707676,0.02312285266816616,-0.34365230798721313,0.16337108612060547,0.18231457471847534,-0.18694888055324554,-0.17137464880943298,-0.009985119104385376,0.26825210452079773,0.01154892984777689,-0.022700119763612747,-0.22146739065647125,-0.09608270227909088,199.8404524446671,11316
2,-5.176904223275119,1.3120876900759721,5.933858038319182,1.3286829861765377,4.329865375701048,1.487880850792386,-1.1816315073283645,1.2616108695542991,0.765420146225258,-4.450140293888748,-1.9464269979698139,-2.1387098712006556,-1.7553396144174953,-0.5412003033295589,-0.4046706250549423,1.7239600868573948,-4.021292973743518,6.949640088115002,0.5219327949361638,-0.37516703886068814,6.391527156086836,-1.0805107776242597,-2.082468267696743,-1.8345167625676555,-1.618061498727419,0.14964225115348137,-5.032651915237509,2.7071985803471748,5.731664450443118,5.147087595912516,2.377408614688181,-0.4737734119273833,-1.3430152820968781,1.8998442622207272,1.0277648549056415,-2.391027149439829,0.5190851028127004,2.446815039031928,-2.9420105297080568,0.8070187098808062,-3.798141291665902,-0.3621930120468737,4.879764887364848,1.6312041409614717,-0.630102293320872,3.464785582405929,-1.4291293229757365,-3.200762148558085,-4.478262640819804,-0.7688613972857056,-1.373696113306223,3.871683113805151,3.5739861245236586,6.502131710745623,-0.4982461679621073,-1.0669579535399407,-1.0736480682388163,-6.695279431310648,-4.287490199718378,-1.0490856845042473,-4.2933497068783275,6.539993074837526,-0.20236018527758026,-2.5878700002974147,-273.27297900921087,-0.15855397284030914,0.4364018142223358,0.02727075107395649,-0.15635532140731812,0.11079806834459305,-0.19717709720134735,0.09358528256416321,0.10055121034383774,0.20151641964912415,0.0888809859752655,-0.20683683454990387,-0.2619359791278839,-0.051374681293964386,-0.06343509256839752,-0.010224291123449802,-0.12403730303049088,-274.57986988647707,17812
3,4.2656253386282525,-2.837298919226441,2.480566560162075,7.235957130488457,0.7879502360831981,6.930088319127926,5.772640586727437,5.271576264724351,-1.6302337720781872,-11.562114821575841,-3.8494537381228264,-13.457012973936207,3.533472570126677,-2.7419179740608355,2.9059360431548438,0.21937676971242692,-3.695725945910905,18.756760847520773,-9.955478270350351,1.0395688518952992,4.343168624544265,3.9144994562632704,-8.603789935493914,1.5393413001535228,-8.914575130790737,-5.557046247341878,-12.888755100272757,6.398414110158439,9.945141630769955,7.745546480861231,17.636320391558893,-5.679901108554684,-6.403768928918082,-0.9836959476556115,-9.856041369405025,3.9261082487087835,6.476046620129316,12.282692656160213,-6.003705039491951,-9.793181428553623,-9.717882093521151,2.5175677082854127,1.0944615278274494,-4.102225158450022,7.275225149753221,-0.9161432104987587,-8.0654907620394,0.15549033589614192,-13.564612210750404,3.0564312755697767,5.115575497006115,-7.381238669164264,11.498346672492335,2.908002781876725,-3.912732314839017,-3.342581903475843,-3.2287719649852944,-16.585785151108077,-9.148901932828569,0.7490922287223921,-18.129418415843,17.12999391300356,-8.219264667352249,-4.47374040472189,207.3907348780814,-0.0696340873837471,0.050910547375679016,0.022709840908646584,-0.11025309562683105,0.0033495300449430943,-0.14707805216312408,-0.025881584733724594,0.03750045597553253,0.011676197871565819,0.02092614211142063,-0.19511128962039948,-0.02177281305193901,0.060574427247047424,-0.05015413463115692,-0.05613768845796585,-0.09729696810245514,55.007376917036396,39666
4,3.1449762457877033,-1.197995643192425,-3.0136619232979154,-3.9036117442405276,3.41973113401436,0.7756021616689877,-6.23629854802607,-4.6537400863164935,-1.0566630874660428,7.879597833240273,0.02704172970170171,-2.4206239936154237,4.424192151753458,7.127815739026144,1.7859993761808761,6.451749748123301,1.3209818558078275,-3.056505080659499,2.107638660386011,-3.0061218006017323,-0.3800461029289184,-1.4561206723205395,2.704553434808982,0.9181073820806821,1.4121295992069918,-3.739718353200893,3.986098961497948,-1.3476457418538426,-2.597141444827758,-4.575407128771731,-10.019631477131812,4.3658815943692435,3.3392189871236537,-10.100923652383464,0.47713042863147814,1.0267246021826393,-0.8186066433992389,1.4726488486325013,-2.2460768133601143,-7.111330624893192,-3.3221013964952983,-5.760599126292319,-2.547889474653033,-0.20960954039779045,-3.616694679719382,8.913188943584954,-1.4556366290044318,-2.7403358906463424,-3.3435232534349564,8.089551611992949,-2.6984098352415713,-2.4622321789028367,-7.265843997304505,-3.5002299755194923,4.306579950656297,5.259968699816185,3.415629093343326,7.953206491737053,-1.3512143454570316,-3.375978997027354,4.203494551325658,0.9443102714597985,-1.650287879752229,-6.031340260963681,-61.85433899182394,0.028290685266256332,-0.3434606194496155,-0.1561809480190277,0.13539348542690277,-0.03759808465838432,-0.09422817826271057,0.2154455929994583,0.10757603496313095,-0.1766083538532257,0.532014012336731,-0.159043088555336,0.4432712197303772,-0.060334570705890656,-0.3355185389518738,-0.2965039312839508,-0.17772378027439117,-92.0868794958967,45851
5,3.421922022482817,-1.5941592975706382,3.5707729638445342,6.258916435344529,-2.3337776746007273,13.452466907414069,7.560525428521632,12.327757536574996,-4.252754791074536,-12.863771191862543,-4.777758555940832,-16.14869063355396,2.7239934893417845,-0.9183224643132862,1.7292810463951953,0.7660275224850807,3.1607648336650804,23.067683658713936,-8.387934538883723,2.6078181720311537,5.284364832006447,3.3100703861660463,-7.3994470975111755,1.4968888752664045,-5.848111681584178,-2.4835314074157164,-22.82620808216818,13.179997004753046,14.846702434803145,4.256799343502697,14.233233512701482,-5.244535602547327,-3.298919137244404,-0.11349998094744984,-9.733284461440697,6.669904045367547,1.8300093986050292,14.554687289752968,-14.285006667450189,-14.501786066748124,-11.552914446919655,2.008837466610803,-6.6822304640249435,0.12301865865078543,8.958357294141969,-2.19403392128861,-6.282543902229947,5.8899981257917835,-6.520008926020679,6.869812975930986,4.7907519406435926,-10.269153504818046,6.213180964771024,10.73902429064915,-3.502490309108831,-2.957768580539719,-3.7489263632955914,-15.313257300988157,-4.824236194616553,0.22194027952061285,-17.94475046704915,26.75769170039781,-8.040005034680439,-8.542593681467425,219.03110483745218,-0.0519067645072937,-0.1279541552066803,0.08905107527971268,0.10803784430027008,0.02766711637377739,-0.29887154698371887,0.16878706216812134,0.004215997643768787,-0.1082538589835167,0.06008061394095421,-0.12691421806812286,-0.08176928013563156,0.0936509370803833,-0.10620326548814774,-0.040421612560749054,-0.14691409468650818,216.01891913111413,49096
6,5.341625258125501,-3.8727394941006374,4.105853012694014,7.082729653845298,-4.005905353144674,7.615037808844571,5.676804405970397,8.011854943020207,-6.154363837984833,-11.267125750356046,-1.5391676380338235,-14.65413933398957,-0.7370626569630856,-0.963691067803184,2.130018270404487,0.5469846735719289,-1.7549976889735273,25.48432942461,-9.438899725927724,3.9246086105606492,2.7580313919625303,5.1237632405395,-5.824029293355365,4.703804587750349,-6.710078730700236,-3.0053262339516738,-18.69967640333323,7.2770667244572005,13.779841248510543,4.975622038379974,15.256713218199222,-3.037878044085839,-5.232043157364071,-2.029675655546484,-9.149950240886072,4.855244522963876,2.7506723462760925,14.560639424806295,-11.805710349807695,-14.506181201322864,-7.2624874073865975,0.64383389088804,-5.080598573653424,-1.2092975885231565,7.059909238213856,-3.095770555020464,-8.666126234620336,5.394266640423963,-11.282220507919561,4.4949567262139585,6.4985999860790455,-9.930592451800223,8.983969436122635,7.284327912790556,-3.1356854194315313,-2.541255585987111,0.03872498146996524,-15.364585196865145,-3.5579250012038566,-0.9531509019848241,-20.174231923936972,24.840059483969625,-8.02244156942837,-5.764381449324392,174.46994125571328,-0.17435048520565033,0.15122506022453308,0.02714458294212818,-0.01949470303952694,0.049383074045181274,-0.20800495147705078,0.22536052763462067,-0.002134273760020733,0.034559428691864014,-0.03610604628920555,-0.11227895319461823,-0.00662970868870616,0.011516344733536243,-0.10353425145149231,-0.04843342676758766,-0.15469880402088165,61.96093900198393,12077
7,3.548551595371486,-4.231515043105161,4.670504412255718,7.461079590671408,-3.4322805347657925,6.36358413700402,4.576803334245597,8.78230996768296,-4.958779200183194,-12.544114947745706,-2.4131505531563615,-14.837767298934304,0.6797671750329437,0.45144337440029125,3.2496657251557943,-1.7404693684643209,-2.421298426002453,27.149122755466173,-10.449948408647181,3.8176844641639014,2.610482117702533,6.287845087542457,-8.40755532106927,4.805062102736013,-6.190913417577482,-4.751039348359449,-20.062407779713638,6.847390664807863,15.036219069193033,5.5432976827461315,12.272037713438245,-2.114880063145344,-3.8452890006238762,-0.2764553720407035,-7.881557058474731,3.2540791574840013,3.242913382048384,14.64033554791997,-10.972558261858065,-14.751725380819265,-8.34325226667759,1.9291784867631088,0.12641241622334987,-3.834865179268488,7.678433574208337,-1.3690172048663176,-4.772383465402735,3.9654245244284017,-9.322760496686179,3.2182603123177578,5.854470433909242,-9.892414845889824,5.318425738596287,4.7345440668763885,-2.5375147079073344,-1.0514206043601155,1.1763071379881154,-12.79803501563354,-5.3613193292979995,0.3918100448639409,-20.78960975508841,23.318400012195795,-5.471263427769749,-5.968679767923627,135.5774161499773,-0.12749791145324707,0.04991207644343376,0.08691291511058807,-0.05621012672781944,0.09441714733839035,-0.3590744137763977,0.3017532527446747,-0.026659579947590828,-0.1655196100473404,0.2197360396385193,-0.23795175552368164,0.11980540305376053,0.014808617532253265,-0.03806428611278534,-0.10118573904037476,0.042623866349458694,20.251556042694087,44559
8,6.582944295112642,-4.249889965159787,6.165984980419037,6.405938177472021,-1.5109276494699881,11.239558334304341,8.094578689538672,15.613009020862915,-5.330321336155628,-12.473338386303231,-3.9394928735257637,-15.693733874676534,2.9324497033146084,-5.187133469678308,2.503386874803839,-3.128892035045839,4.901268301333836,21.957383495894014,-4.6555165414413295,6.908360427507686,7.236582083911652,2.6113103837790543,-7.660760032153579,1.9455653179770456,-3.7867405798942686,0.1290318983696752,-28.126756345356025,15.468000201027834,14.501375242804789,3.340273733981308,9.279793901635749,-5.096129697809814,-0.43975734288513435,-0.3202956906687603,-11.429277596913744,7.661667486956607,-0.03831529508569442,16.19405267260831,-7.11190577332001,-12.598420762216923,-18.195754861040932,2.6156699488414112,-4.341374916176854,-1.9667505807401828,7.252127163691401,-0.09956656420086979,-2.3096203325805944,7.383575030768013,-11.718058316417089,3.542695930425168,10.578478280098379,-8.959804070518189,8.246684022604219,6.435665407016178,-1.0928532873232262,-5.663518737487265,-2.8450535187323966,-16.52706035875695,-3.8428559193233323,6.015764337903012,-18.872778207340428,26.882038403196333,-5.264848052459222,3.013595029833087,221.0674844366813,-0.14013917744159698,0.12359777092933655,-0.12990204989910126,-0.029917562380433083,-0.028268998488783836,-0.24077241122722626,0.02123078517615795,0.018618645146489143,-0.16472113132476807,0.15330564975738525,-0.2302999198436737,0.16276827454566956,0.05979252979159355,0.04107971116900444,-0.15262342989444733,-0.19989006221294403,221.04493184508968,27918
9,6.918594511163185,-6.598829963842243,4.835651068103345,9.302678775018352,-6.804026104507606,5.028703358849696,6.169051070116831,8.234331390300781,-5.321250959193972,-12.58099167373013,-2.3961880055401013,-12.579028606922762,1.128144650566195,-1.7372496395881547,3.9427458988161583,0.5930634796802373,2.0245658546957563,25.64604281763959,-11.524840899616256,3.7180348727271753,5.874148277529367,3.760822168618991,-8.77346430131608,4.278847878122119,-6.87122150653837,-3.5201710501259957,-22.208699320723973,5.484456938691599,14.222370486427607,4.424913801265504,13.619411676579286,-1.7762076307598293,-4.979304889558084,-0.4263951685039664,-9.222797843418443,1.737797917800952,1.5774509166689477,14.9892222940533,-10.714142234549596,-15.582811047172981,-10.1433154953324,0.9074710827298766,-2.2867566597624966,-2.6320763963025393,5.712914219630114,-4.515926134599775,-7.041707501858655,5.481604294972878,-10.850254128243428,2.4447751622999085,3.6911903150048504,-9.130246325051603,8.19369600242287,8.045111382629383,-2.589492101029318,-1.6396826006585756,-0.6127805238153038,-13.895953878495053,-2.7462593958786066,0.7629711792009309,-18.225328675981437,22.159334532203538,-5.332453955464198,-5.750473578491386,193.00255174982104,0.2332894653081894,0.1624106615781784,0.2055237889289856,0.11624555289745331,0.10725760459899902,-0.5426656603813171,0.25486287474632263,0.255422979593277,-0.07834374904632568,0.07764187455177307,0.05679280683398247,0.09049363434314728,-0.04630860313773155,0.041047126054763794,-0.17966121435165405,-0.01910383440554142,58.85449398163093,28929
