,solution_0,solution_1,solution_2,solution_3,solution_4,solution_5,solution_6,solution_7,solution_8,solution_9,solution_10,solution_11,solution_12,solution_13,solution_14,solution_15,solution_16,solution_17,solution_18,solution_19,solution_20,solution_21,solution_22,solution_23,solution_24,solution_25,solution_26,solution_27,solution_28,solution_29,solution_30,solution_31,solution_32,solution_33,solution_34,solution_35,solution_36,solution_37,solution_38,solution_39,solution_40,solution_41,solution_42,solution_43,solution_44,solution_45,solution_46,solution_47,solution_48,solution_49,solution_50,solution_51,solution_52,solution_53,solution_54,solution_55,solution_56,solution_57,solution_58,solution_59,solution_60,solution_61,solution_62,solution_63,objective,measures_0,measures_1,measures_2,measures_3,measures_4,measures_5,measures_6,measures_7,measures_8,measures_9,measures_10,measures_11,measures_12,measures_13,measures_14,measures_15,threshold,index
0,-0.13514370842619206,-11.107327907527075,-2.389239788560519,-11.19361433200022,0.28774925574208976,-1.975746308998146,4.628389798769482,-1.4211899931890568,-13.179918324769242,7.4648471569528265,-2.6815621303845725,1.813717620035923,-3.7564571169661263,5.5723532284293285,2.485167382442756,-5.285300612093368,-14.76367432214375,-4.100929456588096,-0.18592024639629426,5.337033494487837,-3.2773896742177606,-3.859189375351845,-7.024557839425074,-0.016256819777166642,-2.6246787468199546,-8.051687345150995,-4.986876059041513,4.252617567119402,-0.472945129151086,-3.8623173016683494,5.329257520718155,-12.378033230687718,0.6780528774614405,-11.947411123160137,-6.4547202976890405,-6.933800535497536,3.340441566112369,5.445854736633613,4.55300136326285,-1.8379919550327792,-3.953149887358441,-3.4615606870032236,-1.405342167779221,2.4360717214754803,-12.545051542267174,1.7398111742858657,19.839294697629086,3.4365728511204763,-4.293843123594445,-13.490989889458797,-5.9484845260174355,4.752247848216415,1.5666998556945542,1.4494505475920418,-0.09486544151708026,3.635704171603946,4.017022057584891,-0.9491257024167807,-5.337969507118466,0.0696648670908768,10.073102589651825,5.310310292312264,0.03222857645133702,-5.657054302260406,263.32958002587253,-0.17307333648204803,0.15037789940834045,-0.14631815254688263,0.1727801412343979,0.1018848717212677,0.1325903832912445,0.029440555721521378,-0.004086315166205168,0.10702831298112869,0.13161273300647736,-0.03495941311120987,0.22395849227905273,-0.3217995762825012,-0.007216901984065771,-0.09692604094743729,0.08764655143022537,256.6441971365282,6494
1,-0.6655320330481466,-10.948068683650176,-2.135896591969864,-11.694300707303304,0.868510371606997,-2.8531404313665183,2.801774325508289,-1.6690293015012798,-14.269254600365327,7.4978572832640875,-1.833111619730919,2.2422489481273917,-3.511913693301903,4.675782388615547,3.686335686261836,-5.018216187765688,-13.88853608697241,-4.081111151522318,-0.9959046642947161,5.825634980066377,-2.4044800487159037,-4.15497549381628,-6.926093055730038,-0.632541853041936,-1.7418335834809335,-9.249264576263528,-4.527500884471664,4.39715153810116,-0.8825944475769156,-3.5960123196152733,4.857504953230464,-12.257831457045954,0.1742974797286369,-11.761032229360755,-6.137525569179765,-7.4004164820096685,3.9498151093242027,4.653848185632337,5.597218879514666,-1.2269113687514688,-4.651756874174508,-3.3844878239799576,-0.040357953689661136,2.866628132059839,-11.880952742620405,0.8724441415177743,20.238418851737578,4.198114457555051,-5.017054977138963,-13.899586905445867,-5.5224569816472515,5.472560151374751,2.2937298334347247,0.8597642250956463,-0.06566860553514602,3.1436368662372867,3.9718371348156545,-1.8612729370555214,-5.482644559150331,-1.1638406751044117,10.183951760670714,3.6392789578454856,-0.14511750711295257,-4.193077847430298,269.28972000263775,-0.1390323042869568,0.13577282428741455,-0.21612925827503204,0.15574610233306885,-0.03508094698190689,0.16836372017860413,-0.09437787532806396,-0.07345151156187057,0.12035974860191345,-0.11421757936477661,-0.13483479619026184,0.3002786934375763,-0.3521137833595276,0.08681092411279678,-0.008388233371078968,0.10774104297161102,268.8651348562887,15864
2,-1.7073266682897765,-4.780557127212819,-9.644725618642104,-4.825593963678892,0.31936958231027157,11.22550119219778,-3.9559225840591985,-7.662676036134371,8.23519636890957,14.540060960663736,8.955792230676709,11.484003006111188,-3.7542879563914835,13.612568841775419,6.447041127641693,-2.354443188887442,-2.381446613401934,-7.506256020663154,-0.5232199179118382,1.621735928777409,5.9824656623800445,-11.106154587628854,-0.9454262881349345,-16.796363632930948,6.9926901397916605,-1.8437649875742905,-7.040544214039267,0.743565515113155,-4.410280838666083,6.750494224213235,-3.8172929023489153,-8.804058510569668,-3.4781077361386106,-1.8019877287801265,-4.021808259583877,1.236669543987432,5.070793347948954,-4.868034813709112,7.262179275175145,-0.2121564249957396,-4.611387483132223,5.19828867647379,-7.31238780039123,-2.680018604569875,-1.09287486087135,-3.0932357096774523,-1.1228511651620408,2.933095118810665,3.8164640083975385,-7.279179140846199,-16.441802983128312,2.948021613381715,4.0237836798855415,-5.213370093190509,0.5425952701924133,-4.201984975466707,-3.902212564613959,5.570933259031611,-3.3873936635841275,0.40151109920789996,-4.348332647472102,6.848235271572943,-3.25798217502834,-3.854219808254376,-43.66954164752424,-0.07262556999921799,0.048141125589609146,-0.05025946721434593,0.05504937842488289,0.1733824759721756,0.1458064168691635,0.049675099551677704,-0.023338090628385544,0.1316034346818924,0.09787722676992416,0.05529202148318291,0.2588414251804352,-0.17585553228855133,-0.12257833778858185,-0.03937190771102905,0.044130418449640274,-71.1712225902891,3174
3,0.41564445979414166,-10.843651170502147,-2.8614961445828078,-10.683533145886907,0.908020820900308,-1.5297274160203242,3.452516720013195,-1.5149215972613321,-14.070397672915714,6.758889818490057,-1.3695021465475983,1.348750390233694,-4.141556978809428,5.449395453184056,2.8974823026209755,-5.006319970712497,-14.198391778306265,-3.1655953105234973,0.0009390126692584155,4.947754527119507,-2.481423813462649,-3.34253219559288,-7.040050488600126,-0.727645220469813,-1.9459058806787082,-8.740422681313717,-5.977727427254471,3.557367692932853,-1.3742148507615877,-3.6997951500592756,5.189080388796312,-12.158771173094422,0.6068046837572367,-13.004586432705274,-6.58086635994012,-6.853574109890516,4.11951697472064,4.620857125415447,5.006600242876669,-1.640022583902116,-3.3433884899404145,-2.240985357388907,-0.4066100158157756,2.8835776742292953,-10.738083365641792,1.0640233982633431,21.603343993490952,3.3750977678914045,-4.546516200559896,-14.387489563231089,-6.323471117643407,5.45656675783456,2.476671912880581,1.4024644298340478,0.47156812131595127,3.9196936927364026,4.154874295123246,-2.2445473667383524,-5.527416701954461,-0.3636213708799322,10.349288294912744,4.324397404344465,-0.054775339521227706,-5.137298138438577,256.17725642730215,0.026265418156981468,-0.0127944927662611,-0.18229471147060394,0.13916029036045074,-0.18517088890075684,0.42239853739738464,0.2926024794578552,0.08934624493122101,0.20120090246200562,0.008848454803228378,-0.038789357990026474,0.4377100467681885,-0.35487985610961914,0.2436532825231552,-0.19957666099071503,-0.009128939360380173,255.6429076523183,19000
4,-2.6920981878471877,-5.8816204722729815,4.528514844205123,3.737157350962016,3.4574463732088425,0.3635461038937501,3.08058547428311,-8.036375246696162,0.6845852682297457,5.0497992436613615,-0.13140297360129882,1.420028976582402,-4.6495563736308965,-0.2949953322577451,2.9779727185915794,1.2406150932079911,4.965765221947059,-6.028875803026406,-4.583683714443395,8.418615865344613,-3.3066402486913624,3.1073371638617946,-3.445943615339543,0.4512722111435157,-1.2589159305918078,2.2314760235834825,-3.2963105413641194,12.079899959301954,5.6054371664434,6.750582892777973,4.540471219754132,2.9562330948463185,-0.39319783555393967,1.5604213713940527,3.641959372843478,-2.9814133615715868,-4.421040440089268,-0.5960176732002708,3.528759654660109,7.766942263379741,-0.732963717306615,5.330937880875315,-0.35392901001263877,-10.061560468155305,-3.967425646949607,-2.498331875900017,-7.4089675337423415,-8.439020922347968,4.673630601527421,-4.902678240254653,-4.055700751747339,5.269910866473127,-4.737649959304036,7.727177002640197,2.4487138984137795,-8.492546945711029,5.053889814800528,-4.01139906779215,-1.310427189612022,10.183377517976801,-0.7554791388224465,4.898424086106799,-4.298197270804948,-2.5558013718144372,20.020394052376574,-0.09299951791763306,-0.11298947781324387,0.008250354789197445,0.09714609384536743,0.02523800916969776,0.19876046478748322,0.008201670832931995,0.03314107283949852,0.002127033192664385,0.11042321473360062,0.070164754986763,0.22469039261341095,-0.16382308304309845,0.01155063509941101,0.08706334233283997,0.023425279185175896,17.08745972335761,30733
5,-0.4068282545722828,-10.364401572608958,-3.552687127282864,-11.460939865850456,0.17392344641975344,-2.317247996423035,2.2412260522660366,-1.2127224520570241,-12.904893242067688,7.756382045781547,-1.145991264305189,1.7022163803441654,-3.831194297129447,5.107655719856149,2.3872288012731535,-4.456259496985604,-14.333548464999367,-4.411254432341491,0.31077385248749456,4.974084192556369,-1.7074580320561672,-3.750401276155495,-6.212799452555324,-0.47787033523733935,-1.8625603646369775,-8.919192505437834,-4.55847153767063,3.980752472842632,-1.2624499495109238,-4.48373391006416,4.797056612883093,-12.853977570996015,0.9503312543405295,-12.765490540188145,-6.1444709507992865,-7.546601713424785,4.307378091492039,5.5179922285995335,4.664931562155225,-2.3173186581655534,-3.2856945450614297,-2.7330526059539824,-0.8660737483084275,2.5698566422816347,-11.849864570648165,0.3862857159933042,21.601215731666127,4.1938192063406685,-3.938040406209341,-13.147508272946467,-6.016271416457874,3.939088386727323,2.359332263225675,0.4159524563427208,0.24338796089305992,2.691585211762827,3.894230965861376,-0.09123313223064594,-5.9526286947739555,-0.19987300046369164,9.896673308283605,4.733000575252784,0.0702343891375578,-5.204338097342797,213.56320682040064,-0.07790976017713547,0.06620430201292038,-0.07456841319799423,0.1180790364742279,-0.053767312318086624,0.27421802282333374,-0.11402276158332825,-0.030418895184993744,0.3626326024532318,0.011469239369034767,-0.05960173159837723,0.23222430050373077,-0.31111717224121094,0.1453656405210495,-0.032707370817661285,0.13260500133037567,192.86560280047672,18752
6,-0.2706350051563696,-2.8226787661157084,0.5908057929038372,-2.4846622850262947,2.329857426802471,4.263383704594975,0.4159300992969206,-0.6768033593913797,-0.9930999110614015,1.73918938981801,-0.18492605945182838,-0.5838800336454759,2.606318837725411,0.1866468643333523,-1.031813611908429,-2.969281633704388,2.621316142485405,-1.5120064637608508,-2.255592822364821,-0.0756377999563244,-0.279581717375335,-0.1346249467291003,1.199801058494907,-0.4845060676513272,-0.304530354644028,0.33173974846889714,2.555758383553053,-0.9158661482980038,-1.366640356709882,-0.046715880299437185,0.8659846844778906,-0.38098009344225847,0.08779269616505991,0.730853536989738,-0.8730797110245287,-0.6416161494069091,2.263526309157694,0.1593627544294549,-2.892428904297144,-0.8106514916394643,4.426106268013169,-0.3570141267213004,-1.2811058397531832,-2.709916281668904,-0.09544889464129025,0.9140016990574327,1.4550838223068392,3.942614434978294,-1.833197432019264,-0.9476783861469966,1.6749020674384485,0.5933344076797377,0.9742321667292001,0.713818726006062,-0.2824675494363513,0.35842821848494877,3.0094362477029044,-1.325042868870537,-0.11278620798491965,1.0234196211839304,1.6722321475333215,-3.515739918256644,-0.9007129856540379,-0.45489135473942216,-278.5112828145466,-0.44296297430992126,-0.3266790807247162,-0.251965194940567,0.21509958803653717,-0.07080613076686859,0.0936257392168045,0.11279486119747162,0.5286847949028015,0.4293663799762726,-0.26741230487823486,0.2271195650100708,0.6056404113769531,0.06678339838981628,-0.0934133231639862,-0.016541507095098495,0.049228448420763016,-293.553384844364,25932
7,-3.143499758012605,-6.504861418320181,-0.1324616845792964,-5.863135107710723,-1.3686237254217204,0.6640308044507403,2.0540758817206197,-2.1589956721250427,-6.696066532927453,0.3924630152685402,-1.4713350452261147,3.502534632323941,1.6112200466322757,0.6534125494802925,-2.1106256122446245,-2.8228049062414415,-3.0876021371749616,0.3137126804915943,-4.295629013313408,3.7029847306492103,-1.418770318088431,-0.6440786216979972,-1.911609677205915,4.741551557067268,-1.079040778764874,-4.469412981430058,-0.1604531368454949,-0.21845500285737895,0.8269864940455987,1.1182697249961007,4.750444307408243,-9.629642965182443,-0.8379415224021588,-5.522683795024895,-6.955393632433238,-0.3164059246060017,5.077217301792484,5.759093711188504,4.059651484093012,0.4433367124689515,1.325106641437885,-0.6370764862212239,2.1233086120477163,-3.138259170482387,-2.5025804726287486,-4.115996615886576,12.352074347480182,3.835829422726773,-2.364835150343157,-3.403397032103331,-4.046438844573047,1.1429793584417067,2.650753921462931,2.1339172843903578,0.8702948040642162,-0.14770928345290968,6.956511480921413,-2.0730171235669923,-1.466353467415761,1.3538598746010104,3.7782454344843344,1.4202315768678135,2.725560054560746,-2.0380726270299663,194.25433302734243,-0.20090040564537048,0.10445304960012436,0.0076095000840723515,-0.11706849187612534,-0.2395545393228531,0.4560384452342987,0.2793363034725189,-0.0014485259307548404,0.2904086410999298,0.038708820939064026,0.09986526519060135,0.4688045084476471,-0.11797274649143219,-0.1570902168750763,-0.23285707831382751,0.07403718680143356,168.23872875885777,38999
8,-2.31554380925699,-7.66807972978585,-8.715595120664688,3.844283142113049,-1.6156207510210474,9.718678372392985,3.9531227480193607,-7.645227364559483,5.680346137462705,14.297561892464834,8.819534417930916,9.645767319592679,-4.387307275063412,12.455442308470717,8.248865614031468,-4.716512006856854,-1.9943749357631821,-4.34919445699696,3.740395311135309,1.2029589941040828,-0.5176491377443051,-7.7989098808514825,0.8828261593387993,-6.229288832303396,5.734059757187814,0.3477864954694761,-6.883484983130677,7.923455013652721,-2.842307353403397,8.78077068584549,0.7400013701846486,-5.918570298351916,-5.782536372150402,-4.110241071548007,-5.577663678373789,-0.6045117481845841,8.91274141195841,-0.6572575371263712,8.190435205453461,-1.4699910744763351,-1.5351612132105736,8.772272235358374,-0.7975989701323937,-4.407373261454766,-0.06171964562287213,-3.418288083617366,-2.150835225563285,1.9938038465657038,4.648158661056307,-3.9194369432571463,-16.410963173682784,3.067935348123313,5.148308074230805,-2.8100493087852123,1.855386247515037,-6.945865915762049,0.23312190753696127,5.576538889013043,-4.0328563506096495,-0.16320701365229,-3.2805083394927412,3.408080805288238,-2.2762043199561086,-4.584336443333985,-29.04271612528784,-0.13182754814624786,-0.13145112991333008,0.11868242919445038,0.35930225253105164,0.08183008432388306,0.39436501264572144,0.12453828752040863,0.10121095180511475,0.09252173453569412,0.20681896805763245,0.08028651773929596,0.3590810000896454,-0.2383735477924347,-0.14883476495742798,-0.1007518395781517,0.016245247796177864,-53.770260096751215,45245
9,-2.403805512857485,-5.605957925559995,-8.238303164375424,-8.821793216237323,1.4397759192463084,11.37750510816027,-3.5187180079925557,-6.720174344379458,10.505984796932193,15.703484894235316,13.605310723335023,10.023020501549436,-1.7864853818614292,15.508941698848194,4.936764772262365,-4.57655542729168,-1.9783382662004219,-5.989019607159932,-3.7317161373227306,0.5036447521200351,2.7222029333827784,-10.806390120116882,0.48265418819323136,-14.576819482097665,0.8716040233598378,-4.408272689724404,-12.361020951038396,-0.02361091436800844,-7.395490608844492,6.432272370990392,-2.090658405758351,-6.992242056925651,-1.3436119231049324,-2.408106835553089,-2.700843943096699,0.6468166755510312,4.138739243159405,-3.9892554427418774,5.442171340451979,1.3275870068313438,-4.248313623371992,3.8471218070083184,-5.3811664170266695,-1.1712639575598565,-0.7989050772214339,-4.297645762107855,-1.2592328581564662,1.3430965278480318,1.853494859006656,-10.036288621572295,-19.729366909157065,2.740502483907275,6.145160728864631,-2.368076250943578,-1.5725836554800061,-2.919264134139201,0.013760941143647676,3.2886707589901825,-0.30841961986260413,-2.641161304275065,-4.002473761905514,8.742785604161618,0.2877269962578346,-6.418604166797846,174.72654904406141,-0.10451140254735947,-0.22843870520591736,-0.04001981392502785,0.05987365171313286,-0.18109358847141266,0.34877389669418335,0.2614038288593292,-0.002178717637434602,0.23904751241207123,-0.010892649181187153,-0.26436206698417664,0.5955076813697815,-0.29772621393203735,-0.14547577500343323,-0.11545771360397339,-0.1362108290195465,-138.47860342794382,333
