trial,query_num,alignment,regret,query_quality_max,query_quality_avg,query_quality_median,query_quality_min
0,0,0.43694652449158156,0.4526230862212865,0.8506077221303423,0.06614957203645644,-0.016282111653723202,-0.5534452106770702
0,1,0.2215960920357435,0.9470324822221542,0.2896986622221912,0.17277615418056586,0.2352063178811593,-0.06900668126224632
0,2,0.19635562605419188,0.9972471804577591,0.1540675958361455,-0.07361030289326657,-0.08766856007745216,-0.27317168725430746
0,3,0.04970522409684666,0.9972471804577591,0.24839669232024025,0.0570087689352472,0.07166563849865543,-0.1636928935765623
0,4,0.0007170374314338948,1.0223574990431221,0.44390678253699434,0.19254244976468066,0.17436881628994205,-0.022474616058155858
0,5,-0.2722693350787426,1.0223574990431221,0.32465852494182523,0.10542168220930886,0.1428783604917066,-0.188728517088003
0,6,-0.2866496144935731,1.0223574990431221,0.058431448595636704,-0.07358393097309593,-0.0820193277000087,-0.188728517088003
0,7,-0.1357647042271531,1.184715305624636,0.8506077221303423,0.30969578783682444,0.1648719903106593,0.058431448595636704
0,8,-0.14532885116509262,1.184715305624636,0.2896986622221912,0.01855338400277024,0.02884328052159861,-0.27317168725430746
0,9,-0.0644257801297947,1.0223574990431221,0.3360782491178007,0.12108606935088909,0.15597946093115897,-0.1636928935765623
0,10,-0.06615822148661075,0.7655480796567604,0.24839669232024025,0.15789915640883168,0.201108697324344,-0.019017461333601493
0,11,-0.10163527163716832,1.184715305624636,0.3406061033019717,0.1858057514867506,0.19154498676873097,0.019526929107568862
0,12,-0.03628050595857367,1.184715305624636,0.44390678253699434,0.2381290509407218,0.1896541795767044,0.12930106207248393
0,13,0.039455940128401305,1.184715305624636,0.31572360929098314,0.05383670501107228,0.0863974490038067,-0.27317168725430746
0,14,-0.0011522082192146677,1.184715305624636,0.22140427038193009,0.08357250251787923,0.06768017787387134,-0.022474616058155858
0,15,-0.06830734901327275,1.1451186089872964,0.24839669232024025,0.08003429701500886,0.04089953528066371,-0.010058574821532273
0,16,-0.08974125967647659,1.184715305624636,0.5864317169944153,0.2343428890978184,0.39424242871807136,-0.4375450180392845
0,17,-0.041142233923845264,1.184715305624636,0.19942661391224742,-0.010516891623534697,0.15597551513534202,-0.5534452106770702
0,18,0.034958219145655195,0.8500848259531012,0.4259344254998212,0.12887774431974772,0.049004222013402286,-0.008431892247634853
0,19,0.022946903090799588,0.9470324822221542,0.30330736103569433,-0.07585378970983442,-0.05617483464702196,-0.49437285058098807
0,20,0.1979490238763791,0.8500848259531012,0.44450660612934045,0.15139650406568228,0.20464861825235836,-0.24821782637132803
