query_num,trial,method,alignment,regret,quality_avg,quality_max,quality_min,quality_median
0,0,CMA-ES-IG,0.10255519820701992,2.1401529192164115,0.0058961596388006675,0.051044418787494564,-0.09613688840030443,0.029583093168194408
1,0,CMA-ES-IG,0.3969815701609995,1.918965058575012,0.07005266654251885,0.23988060935412553,-0.23565762484259498,0.13541786753027654
2,0,CMA-ES-IG,0.6047492357466561,0.8843080940633479,0.06725130749607695,0.7365312068162516,-0.16686647453000253,-0.09849568653813211
3,0,CMA-ES-IG,0.7050685785990487,1.070705943811921,0.3736657016996934,0.7370852937519389,0.18876622658188172,0.3355719865085831
4,0,CMA-ES-IG,0.8265649908769523,0.8843080940633479,0.4481159713234909,0.8593580973761195,0.1259736961727333,0.5208933788102375
5,0,CMA-ES-IG,0.8649718034766244,0.0,0.6262799660662395,0.9100792970801805,0.3899655948884012,0.6248531875108762
6,0,CMA-ES-IG,0.888373165709982,0.0,0.742031212862619,0.8867216173537882,0.5652651003235905,0.7235496248563852
7,0,CMA-ES-IG,0.9520538985278818,0.13002862362431222,0.8031898249197414,0.8894641065400568,0.726223421248981,0.7864612339250301
8,0,CMA-ES-IG,0.9541644540873361,0.0,0.8458034323120117,0.9373304039563558,0.7845377154779979,0.7991672586929369
9,0,CMA-ES-IG,0.9510389880140504,0.0,0.8766032428421615,0.9336565957196361,0.8284919562304476,0.8590247203223871
10,0,CMA-ES-IG,0.9646127931784657,0.13002862362431222,0.8279912251753629,0.9105079830100804,0.7904320260091973,0.8093628156421129
11,0,CMA-ES-IG,0.9648385584318653,0.13002862362431222,0.8804848940173772,0.8995247678054847,0.8499423709091001,0.8829179561211477
12,0,CMA-ES-IG,0.9657205948284617,0.13002862362431222,0.8744635639663658,0.942050910850718,0.8043670925168378,0.8858454169734753
13,0,CMA-ES-IG,0.9650648610977748,0.13002862362431222,0.8952556675448374,0.9513227680557844,0.8630483844306973,0.8852092556127105
14,0,CMA-ES-IG,0.9647481876070477,0.13002862362431222,0.9025416510282372,0.9242841544225228,0.8730123969076096,0.9099336620527725
15,0,CMA-ES-IG,0.9655629442970809,0.13002862362431222,0.9131715619399042,0.9492592805440894,0.8865292496952104,0.9136425293974271
16,0,CMA-ES-IG,0.9689136491019896,0.13002862362431222,0.896996490798997,0.9329828074711302,0.8679434850524989,0.8911036887686421
17,0,CMA-ES-IG,0.9675079624599818,0.13002862362431222,0.9170352996415785,0.9459446237691362,0.8973213240621509,0.9140513381011636
18,0,CMA-ES-IG,0.9684340167362856,0.13002862362431222,0.932452562961493,0.9522808443986712,0.9111170920674139,0.92857561775948
19,0,CMA-ES-IG,0.9689337989330821,0.13002862362431222,0.9323807037409602,0.9390567880182064,0.9202949734376737,0.934393358993893
20,0,CMA-ES-IG,0.9684724377183443,0.13002862362431222,0.9348896872856993,0.9498430348189063,0.9133858714662101,0.9397512736641458
21,0,CMA-ES-IG,0.9698954671098019,0.13002862362431222,0.9416819686377208,0.952958546173585,0.9318082308832769,0.9392439463584294
22,0,CMA-ES-IG,0.9699676022684957,0.13002862362431222,0.9499408545231123,0.9579065011145611,0.9390432923088647,0.9513012612650656
23,0,CMA-ES-IG,0.9683030656738452,0.13002862362431222,0.9491050017907849,0.9578282604292815,0.9363228102789201,0.9497187047491655
24,0,CMA-ES-IG,0.9690923809832919,0.13002862362431222,0.9448956776108066,0.9558794970250876,0.9364520742563355,0.9422272967342096
25,0,CMA-ES-IG,0.9685986434426064,0.13002862362431222,0.9518974663289648,0.9602495856244248,0.9482244044867169,0.9497307029400073
26,0,CMA-ES-IG,0.9663828382501999,0.13002862362431222,0.9514510375273423,0.9569222453341253,0.9461302152046677,0.9513659268789987
27,0,CMA-ES-IG,0.9656083890013466,0.13002862362431222,0.9487015732810835,0.9522039666391945,0.9452344765812031,0.9489826668141123
