query_num,trial,method,alignment,regret,quality_avg,quality_max,quality_min,quality_median
0,0,CMA-ES-IG,0.41851894201743367,0.44627838493757976,-0.22479348940078603,-0.22479348940078603,-0.22479348940078603,-0.22479348940078603
1,0,CMA-ES-IG,0.7591868042410916,0.1664028502437238,-0.4195427218656493,-0.4195427218656493,-0.4195427218656493,-0.4195427218656493
2,0,CMA-ES-IG,0.853907155694222,0.1664028502437238,-0.0216355132736548,-0.0216355132736548,-0.0216355132736548,-0.0216355132736548
3,0,CMA-ES-IG,0.8648100393455438,0.1664028502437238,-0.24446416416808453,-0.24446416416808453,-0.24446416416808453,-0.24446416416808453
4,0,CMA-ES-IG,0.8372756427699645,0.08922044266173068,0.24697970045143317,0.24697970045143317,0.24697970045143317,0.24697970045143317
5,0,CMA-ES-IG,0.8830719191790602,0.08922044266173068,0.002107673954445326,0.002107673954445326,0.002107673954445326,0.002107673954445326
6,0,CMA-ES-IG,0.915866046399099,0.08922044266173068,0.408699140155642,0.408699140155642,0.408699140155642,0.408699140155642
7,0,CMA-ES-IG,0.9230398769629216,0.08922044266173068,0.2571908184278431,0.2571908184278431,0.2571908184278431,0.2571908184278431
8,0,CMA-ES-IG,0.9184546039525914,0.08922044266173068,0.7703987165536953,0.7703987165536953,0.7703987165536953,0.7703987165536953
9,0,CMA-ES-IG,0.9231796284934922,0.08922044266173068,0.6274304481153011,0.6274304481153011,0.6274304481153011,0.6274304481153011
10,0,CMA-ES-IG,0.9214759271703292,0.08922044266173068,0.7445901335632127,0.7445901335632127,0.7445901335632127,0.7445901335632127
11,0,CMA-ES-IG,0.923032775687532,0.08922044266173068,0.7705482418954368,0.7705482418954368,0.7705482418954368,0.7705482418954368
12,0,CMA-ES-IG,0.9215311384007662,0.08922044266173068,0.7445901335632127,0.7445901335632127,0.7445901335632127,0.7445901335632127
13,0,CMA-ES-IG,0.9215311384007663,0.08922044266173068,0.7705482418954368,0.7705482418954368,0.7705482418954368,0.7705482418954368
14,0,CMA-ES-IG,0.9215311384007662,0.08922044266173068,0.7705482418954368,0.7705482418954368,0.7705482418954368,0.7705482418954368
15,0,CMA-ES-IG,0.9215311384007661,0.08922044266173068,0.7705482418954368,0.7705482418954368,0.7705482418954368,0.7705482418954368
16,0,CMA-ES-IG,0.9215311384007662,0.08922044266173068,0.7705482418954368,0.7705482418954368,0.7705482418954368,0.7705482418954368
17,0,CMA-ES-IG,0.9215311384007663,0.08922044266173068,0.7705482418954368,0.7705482418954368,0.7705482418954368,0.7705482418954368
18,0,CMA-ES-IG,0.9215311384007661,0.08922044266173068,0.7705482418954368,0.7705482418954368,0.7705482418954368,0.7705482418954368
19,0,CMA-ES-IG,0.9215311384007663,0.08922044266173068,0.7705482418954368,0.7705482418954368,0.7705482418954368,0.7705482418954368
0,1,CMA-ES-IG,0.6203274125192865,0.7480354799364567,-0.6728195132651158,-0.6728195132651158,-0.6728195132651158,-0.6728195132651158
1,1,CMA-ES-IG,0.758103643197878,0.3379574280731892,-0.4570839122282373,-0.4570839122282373,-0.4570839122282373,-0.4570839122282373
2,1,CMA-ES-IG,0.7168964649851863,0.0,-0.1401303976867369,-0.1401303976867369,-0.1401303976867369,-0.1401303976867369
3,1,CMA-ES-IG,0.5740145456607562,0.3379574280731892,0.23321063798561273,0.23321063798561273,0.23321063798561273,0.23321063798561273
4,1,CMA-ES-IG,0.6362354145548599,0.3379574280731892,-0.48037326881950076,-0.48037326881950076,-0.48037326881950076,-0.48037326881950076
5,1,CMA-ES-IG,0.8889378752820094,0.0,-0.38015169418562256,-0.38015169418562256,-0.38015169418562256,-0.38015169418562256
6,1,CMA-ES-IG,0.8980280046025143,0.0,-0.41941170201234557,-0.41941170201234557,-0.41941170201234557,-0.41941170201234557
7,1,CMA-ES-IG,0.9122518150371052,0.0,0.06608163923390022,0.06608163923390022,0.06608163923390022,0.06608163923390022
8,1,CMA-ES-IG,0.9436238449978386,0.0,0.053807753415032765,0.053807753415032765,0.053807753415032765,0.053807753415032765
9,1,CMA-ES-IG,0.9018557246547607,0.0,0.4359818955667733,0.4359818955667733,0.4359818955667733,0.4359818955667733
10,1,CMA-ES-IG,0.9343235269797711,0.0,0.12227580750010414,0.12227580750010414,0.12227580750010414,0.12227580750010414
11,1,CMA-ES-IG,0.9376792040028887,0.0,0.21093934989029772,0.21093934989029772,0.21093934989029772,0.21093934989029772
12,1,CMA-ES-IG,0.9255076119922793,0.0,0.31191066463386274,0.31191066463386274,0.31191066463386274,0.31191066463386274
13,1,CMA-ES-IG,0.9310052550808579,0.0,-0.0049101385763782035,-0.0049101385763782035,-0.0049101385763782035,-0.0049101385763782035
14,1,CMA-ES-IG,0.941383215766596,0.0,0.3611771433168015,0.3611771433168015,0.3611771433168015,0.3611771433168015
15,1,CMA-ES-IG,0.941383215766596,0.0,0.5680677752428097,0.5680677752428097,0.5680677752428097,0.5680677752428097
16,1,CMA-ES-IG,0.941383215766596,0.0,0.5680677752428097,0.5680677752428097,0.5680677752428097,0.5680677752428097
17,1,CMA-ES-IG,0.9413832157665962,0.0,0.5680677752428097,0.5680677752428097,0.5680677752428097,0.5680677752428097
18,1,CMA-ES-IG,0.9413832157665962,0.0,0.5680677752428097,0.5680677752428097,0.5680677752428097,0.5680677752428097
19,1,CMA-ES-IG,0.9413832157665962,0.0,0.5680677752428097,0.5680677752428097,0.5680677752428097,0.5680677752428097
0,2,CMA-ES-IG,0.28694182096074466,1.3222599671154605,-0.18874946490830427,-0.18874946490830427,-0.18874946490830427,-0.18874946490830427
1,2,CMA-ES-IG,0.7008140192698543,0.1837847670586188,-0.7684168932646838,-0.7684168932646838,-0.7684168932646838,-0.7684168932646838
2,2,CMA-ES-IG,0.7280877422819688,0.1837847670586188,-0.36636874507468453,-0.36636874507468453,-0.36636874507468453,-0.36636874507468453
3,2,CMA-ES-IG,0.7847139700017621,0.1837847670586188,-0.1970315484072065,-0.1970315484072065,-0.1970315484072065,-0.1970315484072065
4,2,CMA-ES-IG,0.7875307916005774,0.1837847670586188,0.09004143234679078,0.09004143234679078,0.09004143234679078,0.09004143234679078
5,2,CMA-ES-IG,0.850830157667698,0.3589049980560658,-0.3038395781954645,-0.3038395781954645,-0.3038395781954645,-0.3038395781954645
6,2,CMA-ES-IG,0.8366274882824536,0.3589049980560658,0.17889092167524046,0.17889092167524046,0.17889092167524046,0.17889092167524046
7,2,CMA-ES-IG,0.8471338463360218,0.3589049980560658,-0.12000858098472798,-0.12000858098472798,-0.12000858098472798,-0.12000858098472798
8,2,CMA-ES-IG,0.8969603376629925,0.3589049980560658,0.17238415477515098,0.17238415477515098,0.17238415477515098,0.17238415477515098
9,2,CMA-ES-IG,0.9289718243245566,0.03426679613939232,0.23804352157462952,0.23804352157462952,0.23804352157462952,0.23804352157462952
10,2,CMA-ES-IG,0.9123939176624356,0.03426679613939232,0.20726140949762148,0.20726140949762148,0.20726140949762148,0.20726140949762148
11,2,CMA-ES-IG,0.9008059161191613,0.02875931298723322,0.37808388158451356,0.37808388158451356,0.37808388158451356,0.37808388158451356
12,2,CMA-ES-IG,0.861704269884256,0.07832679156555555,0.4937814083594854,0.4937814083594854,0.4937814083594854,0.4937814083594854
13,2,CMA-ES-IG,0.8536964390044185,0.07832679156555555,0.28493332793841947,0.28493332793841947,0.28493332793841947,0.28493332793841947
14,2,CMA-ES-IG,0.8564253348288093,0.07832679156555555,0.6594952148948398,0.6594952148948398,0.6594952148948398,0.6594952148948398
15,2,CMA-ES-IG,0.8590823041061456,0.07832679156555555,0.3278191105193141,0.3278191105193141,0.3278191105193141,0.3278191105193141
16,2,CMA-ES-IG,0.8734824622796726,0.07832679156555555,0.58576254462183,0.58576254462183,0.58576254462183,0.58576254462183
17,2,CMA-ES-IG,0.8872625250603602,0.02875931298723322,0.43071670569988996,0.43071670569988996,0.43071670569988996,0.43071670569988996
18,2,CMA-ES-IG,0.8872625250603602,0.02875931298723322,0.6172619113899385,0.6172619113899385,0.6172619113899385,0.6172619113899385
19,2,CMA-ES-IG,0.8872625250603602,0.02875931298723322,0.6172619113899385,0.6172619113899385,0.6172619113899385,0.6172619113899385
0,3,CMA-ES-IG,0.8498302395097578,0.0,-0.5403976626182697,-0.5403976626182697,-0.5403976626182697,-0.5403976626182697
1,3,CMA-ES-IG,0.8945680396168748,0.0,-0.14607132082681046,-0.14607132082681046,-0.14607132082681046,-0.14607132082681046
2,3,CMA-ES-IG,0.8994867335920075,0.0,-0.14106928786211403,-0.14106928786211403,-0.14106928786211403,-0.14106928786211403
3,3,CMA-ES-IG,0.9034485421421999,0.07875636281407528,0.09132554846300653,0.09132554846300653,0.09132554846300653,0.09132554846300653
4,3,CMA-ES-IG,0.9469864333018405,0.03061969211925164,-0.010627302907992665,-0.010627302907992665,-0.010627302907992665,-0.010627302907992665
5,3,CMA-ES-IG,0.9392847551092738,0.0,-0.255409156761302,-0.255409156761302,-0.255409156761302,-0.255409156761302
6,3,CMA-ES-IG,0.9597004006205224,0.0,-0.08128312994053755,-0.08128312994053755,-0.08128312994053755,-0.08128312994053755
7,3,CMA-ES-IG,0.9684552820721192,0.03061969211925164,0.38143057127016294,0.38143057127016294,0.38143057127016294,0.38143057127016294
8,3,CMA-ES-IG,0.9607842039922854,0.03061969211925164,0.5800918647473697,0.5800918647473697,0.5800918647473697,0.5800918647473697
9,3,CMA-ES-IG,0.9683095096951879,0.03061969211925164,0.554562361415767,0.554562361415767,0.554562361415767,0.554562361415767
10,3,CMA-ES-IG,0.9717428898318968,0.03061969211925164,0.34164997825730253,0.34164997825730253,0.34164997825730253,0.34164997825730253
11,3,CMA-ES-IG,0.9631832093989319,0.03061969211925164,0.5636604598396824,0.5636604598396824,0.5636604598396824,0.5636604598396824
12,3,CMA-ES-IG,0.9557410573137037,0.03061969211925164,0.4967080165211392,0.4967080165211392,0.4967080165211392,0.4967080165211392
13,3,CMA-ES-IG,0.9614112803965863,0.03061969211925164,0.38143057127016294,0.38143057127016294,0.38143057127016294,0.38143057127016294
14,3,CMA-ES-IG,0.9655338597283794,0.03061969211925164,0.4405771307689512,0.4405771307689512,0.4405771307689512,0.4405771307689512
15,3,CMA-ES-IG,0.9617751275935597,0.03061969211925164,0.44229576652097685,0.44229576652097685,0.44229576652097685,0.44229576652097685
