query_num,trial,method,alignment,regret,quality_avg,quality_max,quality_min,quality_median
0,0,Random,0.2185266842915469,4.022661322302952,-0.2768240833333371,-0.2768240833333371,-0.2768240833333371,-0.2768240833333371
1,0,Random,0.6559123103360548,5.070046847864745,-0.5360635414730428,-0.5360635414730428,-0.5360635414730428,-0.5360635414730428
2,0,Random,0.574977577030052,5.669135728073028,-0.28937224667457034,-0.28937224667457034,-0.28937224667457034,-0.28937224667457034
3,0,Random,0.5696779097550438,5.627806001265276,-0.40421525754723814,-0.40421525754723814,-0.40421525754723814,-0.40421525754723814
4,0,Random,0.6010530050692724,5.627806001265276,-0.12675893451260675,-0.12675893451260675,-0.12675893451260675,-0.12675893451260675
5,0,Random,0.7263927693432853,2.7083623964815082,0.20697813469952547,0.20697813469952547,0.20697813469952547,0.20697813469952547
6,0,Random,0.6596543213756619,2.6322086029425087,0.05829558947409131,0.05829558947409131,0.05829558947409131,0.05829558947409131
7,0,Random,0.7723262717331002,2.6322086029425087,-0.23694038661743438,-0.23694038661743438,-0.23694038661743438,-0.23694038661743438
8,0,Random,0.7851734313372319,2.6322086029425087,-0.2967814214200686,-0.2967814214200686,-0.2967814214200686,-0.2967814214200686
9,0,Random,0.7875891394592609,2.6322086029425087,-0.2959084316030653,-0.2959084316030653,-0.2959084316030653,-0.2959084316030653
10,0,Random,0.804598471325122,2.6322086029425087,-0.5666275876669499,-0.5666275876669499,-0.5666275876669499,-0.5666275876669499
11,0,Random,0.7857732459476077,0.0,-0.22107040076532739,-0.22107040076532739,-0.22107040076532739,-0.22107040076532739
12,0,Random,0.7417299434580285,0.0,0.13692427180285596,0.13692427180285596,0.13692427180285596,0.13692427180285596
13,0,Random,0.699030262666263,0.0,-0.19411993443771972,-0.19411993443771972,-0.19411993443771972,-0.19411993443771972
14,0,Random,0.639933712066747,2.6436506189227487,-0.19411993443771972,-0.19411993443771972,-0.19411993443771972,-0.19411993443771972
15,0,Random,0.8507998402791486,0.0,-0.5186312890968446,-0.5186312890968446,-0.5186312890968446,-0.5186312890968446
16,0,Random,0.8407333160463113,0.0,-0.18209545229572174,-0.18209545229572174,-0.18209545229572174,-0.18209545229572174
17,0,Random,0.7858124201855683,2.6322086029425087,-0.27815873395316226,-0.27815873395316226,-0.27815873395316226,-0.27815873395316226
18,0,Random,0.7856857411447509,2.6322086029425087,-0.3297737583680425,-0.3297737583680425,-0.3297737583680425,-0.3297737583680425
19,0,Random,0.7890157821756788,2.6322086029425087,-0.46252134587712357,-0.46252134587712357,-0.46252134587712357,-0.46252134587712357
0,1,Random,0.48672548321962766,4.958793010369151,-0.4472511394666842,-0.4472511394666842,-0.4472511394666842,-0.4472511394666842
1,1,Random,0.6026166396837048,1.1424797456445948,-0.1283892858207073,-0.1283892858207073,-0.1283892858207073,-0.1283892858207073
2,1,Random,0.5115377119276505,1.2921612013462678,0.0292092625202214,0.0292092625202214,0.0292092625202214,0.0292092625202214
3,1,Random,0.6973987849967169,3.0430957185893526,-0.3251608850389476,-0.3251608850389476,-0.3251608850389476,-0.3251608850389476
4,1,Random,0.5790499907383052,0.8250857224417985,-0.22060652475215084,-0.22060652475215084,-0.22060652475215084,-0.22060652475215084
5,1,Random,0.5297809868098337,0.8250857224417985,-0.16847995363588214,-0.16847995363588214,-0.16847995363588214,-0.16847995363588214
6,1,Random,0.6565923901831421,0.8250857224417985,-0.10068032462875792,-0.10068032462875792,-0.10068032462875792,-0.10068032462875792
7,1,Random,0.624078105757914,0.8250857224417985,-0.09399272089610455,-0.09399272089610455,-0.09399272089610455,-0.09399272089610455
8,1,Random,0.6475658854780824,3.33468927142353,0.05949164058827339,0.05949164058827339,0.05949164058827339,0.05949164058827339
9,1,Random,0.6663126981553265,0.8250857224417985,-0.23291990215136954,-0.23291990215136954,-0.23291990215136954,-0.23291990215136954
10,1,Random,0.7089999847518131,0.8250857224417985,-0.06666694874187924,-0.06666694874187924,-0.06666694874187924,-0.06666694874187924
11,1,Random,0.6518767744231045,6.493020836230398,-0.16218357229361752,-0.16218357229361752,-0.16218357229361752,-0.16218357229361752
12,1,Random,0.7265956527757697,3.33468927142353,-0.006803668285385053,-0.006803668285385053,-0.006803668285385053,-0.006803668285385053
13,1,Random,0.7349215638892328,2.83839774114238,-0.2765321510653542,-0.2765321510653542,-0.2765321510653542,-0.2765321510653542
14,1,Random,0.7376103849830267,2.83839774114238,-0.2160788794023426,-0.2160788794023426,-0.2160788794023426,-0.2160788794023426
15,1,Random,0.7671657428948054,2.83839774114238,-0.3585203610059026,-0.3585203610059026,-0.3585203610059026,-0.3585203610059026
16,1,Random,0.8172320623342273,2.83839774114238,-0.3821878516778975,-0.3821878516778975,-0.3821878516778975,-0.3821878516778975
17,1,Random,0.6309244857161298,3.33468927142353,-0.4176037072832937,-0.4176037072832937,-0.4176037072832937,-0.4176037072832937
18,1,Random,0.6853232858008648,3.33468927142353,-0.025557216443767558,-0.025557216443767558,-0.025557216443767558,-0.025557216443767558
19,1,Random,0.7343088639282243,1.9077572969706358,-0.24055008385302198,-0.24055008385302198,-0.24055008385302198,-0.24055008385302198
0,2,Random,0.4779061084165836,6.1774547663560515,-0.38050266172690267,-0.38050266172690267,-0.38050266172690267,-0.38050266172690267
1,2,Random,0.5635717330593458,5.1351871011237185,-0.410897660002634,-0.410897660002634,-0.410897660002634,-0.410897660002634
2,2,Random,0.7168506614495043,2.72320552244899,-0.33932187989124646,-0.33932187989124646,-0.33932187989124646,-0.33932187989124646
3,2,Random,0.6041086175552497,2.156704848400361,0.06921043463228972,0.06921043463228972,0.06921043463228972,0.06921043463228972
4,2,Random,0.5514586692706587,2.156704848400361,-0.38050266172690267,-0.38050266172690267,-0.38050266172690267,-0.38050266172690267
5,2,Random,0.5311547261087931,2.72320552244899,-0.14981742704610868,-0.14981742704610868,-0.14981742704610868,-0.14981742704610868
6,2,Random,0.628439476717419,2.156704848400361,-0.32808771260121117,-0.32808771260121117,-0.32808771260121117,-0.32808771260121117
7,2,Random,0.7713549766981419,2.156704848400361,-0.3039041279973073,-0.3039041279973073,-0.3039041279973073,-0.3039041279973073
8,2,Random,0.7203733143389738,2.156704848400361,-0.3919645003831958,-0.3919645003831958,-0.3919645003831958,-0.3919645003831958
9,2,Random,0.7239931566508325,2.156704848400361,-0.3483256128395005,-0.3483256128395005,-0.3483256128395005,-0.3483256128395005
10,2,Random,0.7335356498408651,1.7605855462008613,-0.2257470250764105,-0.2257470250764105,-0.2257470250764105,-0.2257470250764105
11,2,Random,0.7176318454427267,1.7605855462008613,-0.7252367710039874,-0.7252367710039874,-0.7252367710039874,-0.7252367710039874
12,2,Random,0.6823970341277715,1.7605855462008613,-0.37252484768168737,-0.37252484768168737,-0.37252484768168737,-0.37252484768168737
13,2,Random,0.6828375467348647,1.7605855462008613,-0.43448614572128497,-0.43448614572128497,-0.43448614572128497,-0.43448614572128497
14,2,Random,0.6856329893836595,1.7605855462008613,-0.36224104030730886,-0.36224104030730886,-0.36224104030730886,-0.36224104030730886
15,2,Random,0.6840473112798363,1.7605855462008613,-0.0851755404852454,-0.0851755404852454,-0.0851755404852454,-0.0851755404852454
16,2,Random,0.6862693823558814,1.7605855462008613,-0.42222862472699535,-0.42222862472699535,-0.42222862472699535,-0.42222862472699535
17,2,Random,0.6776623009199628,1.7605855462008613,-0.17963280931357703,-0.17963280931357703,-0.17963280931357703,-0.17963280931357703
18,2,Random,0.6771292314652888,1.7605855462008613,-0.410897660002634,-0.410897660002634,-0.410897660002634,-0.410897660002634
19,2,Random,0.6931629738612614,1.7605855462008613,-0.09342060730495713,-0.09342060730495713,-0.09342060730495713,-0.09342060730495713
0,3,Random,0.2534897292726247,7.672698502523578,-0.2269284332421699,-0.2269284332421699,-0.2269284332421699,-0.2269284332421699
1,3,Random,0.22140881813601687,3.958362233546162,-0.00045359116418550665,-0.00045359116418550665,-0.00045359116418550665,-0.00045359116418550665
2,3,Random,0.44735904464846393,0.8122524355401177,-0.2779390913722747,-0.2779390913722747,-0.2779390913722747,-0.2779390913722747
3,3,Random,0.43143018231836106,5.623619287535327,-0.37487509093178983,-0.37487509093178983,-0.37487509093178983,-0.37487509093178983
4,3,Random,0.664050816118976,3.076602241406505,-0.20792051883105217,-0.20792051883105217,-0.20792051883105217,-0.20792051883105217
5,3,Random,0.6478695234347044,4.019308496459128,-0.22614516189091372,-0.22614516189091372,-0.22614516189091372,-0.22614516189091372
6,3,Random,0.47719808528396346,1.9633888009653742,-0.24759427030996306,-0.24759427030996306,-0.24759427030996306,-0.24759427030996306
7,3,Random,0.48592715092968086,1.9633888009653742,-0.03367989013880578,-0.03367989013880578,-0.03367989013880578,-0.03367989013880578
8,3,Random,0.41665768089649935,1.9633888009653742,0.06891225464848054,0.06891225464848054,0.06891225464848054,0.06891225464848054
9,3,Random,0.3510465563305217,1.9633888009653742,-0.3006735139834869,-0.3006735139834869,-0.3006735139834869,-0.3006735139834869
10,3,Random,0.32830633728355274,1.9633888009653742,-0.37487509093178983,-0.37487509093178983,-0.37487509093178983,-0.37487509093178983
11,3,Random,0.3114938515308965,1.9633888009653742,-0.2717520070279919,-0.2717520070279919,-0.2717520070279919,-0.2717520070279919
12,3,Random,0.6233719212147798,1.9633888009653742,-0.18009944785912974,-0.18009944785912974,-0.18009944785912974,-0.18009944785912974
13,3,Random,0.6059236756138152,0.548789657817931,-0.26910261004485436,-0.26910261004485436,-0.26910261004485436,-0.26910261004485436
14,3,Random,0.6407447019269958,8.399031589203858,-0.034833037795940935,-0.034833037795940935,-0.034833037795940935,-0.034833037795940935
15,3,Random,0.4860355841698053,4.202462877776998,0.034616273743849305,0.034616273743849305,0.034616273743849305,0.034616273743849305
