trial,query_num,alignment,regret,query_quality_max,query_quality_avg,query_quality_median,query_quality_min
0,0,0.04712317344701998,1.2165796914018783,0.0317038765864595,0.004896448529171065,0.003649842930915244,-0.019417768331605727
0,1,0.11402547446169231,1.4495038671044653,0.056875457881054615,0.012034352030433532,0.01067622798186705,-0.03009050572305459
0,2,-0.15009582829761509,1.4495038671044653,0.056875457881054615,0.0038394123518697425,0.00980706777106147,-0.06113194401569859
0,3,-0.18958291470054414,1.4495038671044653,0.056875457881054615,0.031783793313894616,0.03246976082644087,0.005320193721642115
0,4,0.12099180924472899,0.7308128288027793,0.056875457881054615,0.009588707197462923,0.018025013106822967,-0.054570655304848864
0,5,-0.24410847473462147,0.7308128288027793,0.03750809812730758,-0.014002759110020791,-0.01728966362125859,-0.05893980732487356
0,6,-0.35924583527741255,1.238085262550081,0.022835466159671226,0.005307588172051811,0.016296479103905998,-0.03419807167927598
0,7,-0.05651269837526252,0.8335820802151178,0.041509995702726815,-0.004750419253847004,-0.015210583497530121,-0.03009050572305459
0,8,-0.2277717703213648,0.8335820802151178,0.05518202960474096,-0.028744627166171568,-0.050072799099723356,-0.07001494006998053
0,9,-0.10450571076446773,0.7308128288027793,0.06463646324306652,0.022107390171863164,0.042462520730042363,-0.06113194401569859
0,10,-0.16810231870156622,0.8226032332232261,0.012826646675677062,-0.002571999734091287,-0.001674691400598726,-0.019765262810844758
0,11,-0.1737507194738596,1.4495038671044653,0.04941473421880526,-0.0007078891907292971,-0.010742131659033559,-0.030762027663655333
0,12,-0.46738111671188065,1.4495038671044653,0.05518202960474096,0.022022993845896392,0.026020974584969818,-0.019132003391095026
0,13,-0.48063885723074296,1.269157859482524,-0.00033066127200565357,-0.023332125062806585,-0.01580731026828391,-0.06138321844265286
0,14,-0.5544083709577337,1.6568948610376948,0.017016272251984828,-0.0028197777307965442,0.008234241015234858,-0.04476386520564072
0,15,-0.6242128798842222,1.9352861547571927,0.005379967444116651,-0.019310199538579452,-0.02180355570734317,-0.03901365418374812
0,16,-0.46210933738289167,1.269157859482524,0.0317038765864595,-0.0057742918538832575,-0.01235526913946897,-0.03009050572305459
0,17,-0.18720055288601722,0.8037591435887852,0.05885770399254557,0.0012497309295004325,-0.004547457534451557,-0.04476386520564072
0,18,-0.06922091076688773,0.8037591435887852,0.05518202960474096,-0.008694636971107342,-0.014288679523258727,-0.06138321844265286
0,19,-0.083981644671244,1.103973504016293,0.044744944596749686,0.007444688764892345,0.002399536636832226,-0.019765262810844758
0,20,0.27239987203127203,0.1298358140227654,0.022835466159671226,-0.025285702100107513,-0.02698166724506037,-0.07001494006998053
0,21,0.6408953765002259,0.6506295410615066,0.06040705307469868,0.015965035040716904,0.01515865892517635,-0.02686423076218377
0,22,0.3774627803656113,0.6506295410615066,-0.0018312807670344063,-0.02784744088701656,-0.029072828787421574,-0.05141282520618868
0,23,0.2105150574182546,0.6506295410615066,0.05518202960474096,-0.004658005109226352,-0.021768195007098146,-0.03027766002745008
0,24,0.6788636892758033,0.15574436390470228,0.044744944596749686,-0.010396975277460615,-0.0229047724128385,-0.040523300880915145
0,25,0.6226987874781188,0.15574436390470228,0.022835466159671226,-0.014154924914494646,-0.009161610900975612,-0.06113194401569859
0,26,0.4065075211159089,0.6228282053576571,0.041509995702726815,0.008922743519780356,0.009103307059896856,-0.024025635743399103
0,27,0.5184508779925485,0.15574436390470228,0.05518202960474096,0.012302516568927231,0.002399536636832226,-0.010771036602696484
0,28,0.5790333919422095,0.15574436390470228,0.06040705307469868,0.007895801872068398,0.02059554724177772,-0.07001494006998053
0,29,0.5801561479096476,0.15574436390470228,-0.019132003391095026,-0.0333631498615166,-0.02659432601963639,-0.06113194401569859
1,0,0.12654851212149626,1.0692762088846637,0.06102295511174852,0.010380544390668827,0.01128956217882442,-0.04207990190672205
1,1,0.5059039896496719,1.042657095902942,-0.016663231161684996,-0.05860715392250442,-0.07234878594520709,-0.0730678126379185
1,2,0.31395032635698916,1.0695135368095285,0.03964825195928599,-0.014721995593503172,-0.025665573353594606,-0.04720508762610947
1,3,0.37054374554355535,1.0695135368095285,0.014944660672787241,0.008089967659222609,0.007641050496383387,0.002133108971336419
1,4,0.42291198407409203,1.0695135368095285,0.07402389177890266,0.03393057222323138,0.051464989450733266,-0.04123158178744369
1,5,0.432694256738757,1.0695135368095285,-0.002165838176196224,-0.036071895847726555,-0.04025307477620169,-0.06161559566230661
1,6,0.5728635616993071,0.8301366584151684,0.02770721894697984,-0.003668066103781859,0.00490828304172812,-0.05219604944556352
1,7,0.3563400520845571,1.0695135368095285,0.046025853136811186,-0.003946835008057063,0.00490828304172812,-0.07162975925249568
1,8,0.5836989105417814,0.5627705714612143,0.07402389177890266,0.006090655206271847,0.010984244149340208,-0.07162975925249568
1,9,0.5446206708236353,0.5627705714612143,0.04733548814381926,0.014111865129597934,0.025595937140647267,-0.04207990190672205
1,10,0.7173911770503589,0.5627705714612143,0.04704185977934097,0.026085731947375655,0.027296456316036617,0.0027081553780884202
1,11,0.7446503718387409,0.5627705714612143,0.04704185977934097,0.028887452243662716,0.0368268058606336,-0.005145662525957308
1,12,0.7137133010222847,0.5627705714612143,-0.005128094589331,-0.05572336977941592,-0.07234878594520709,-0.0730678126379185
1,13,0.7428205493078958,0.5627705714612143,-0.02028022177889192,-0.031059806561323143,-0.028026713377960956,-0.047905577710478736
1,14,0.7135740885166529,0.36053769929845525,0.055594490757647275,-0.0016634481301652654,0.005409764679805081,-0.0730678126379185
1,15,0.8519588094337043,0.36053769929845525,0.03964825195928599,0.006169093347484122,-0.0009172430189826487,-0.01313739253138421
1,16,0.8497351996359199,0.43790748032959304,0.048504500299253364,-0.017583945269451864,-0.022886234369571157,-0.0730678126379185
1,17,0.8471354094618443,0.1883894901172188,0.060078568550183,0.03768939006663113,0.03786716552177713,0.014944660672787241
1,18,0.9261056255159336,0.17563162858264503,0.04733548814381926,0.007574660380849203,0.027296456316036617,-0.07162975925249568
1,19,0.8771802004977343,0.1883894901172188,0.006564037321605121,-0.010644112531788662,-0.01270415818411146,-0.02373217108053685
1,20,0.9046363846174322,0.1883894901172188,0.048504500299253364,-0.019039732813263013,-0.026516836149904868,-0.07162975925249568
1,21,0.9303766262761469,0.17563162858264503,0.04704185977934097,0.007501253289729632,0.027296456316036617,-0.07162975925249568
1,22,0.8741609470812506,0.36053769929845525,0.06102295511174852,0.012050968218685001,0.013802246899330364,-0.040423576035669234
1,23,0.776371593826434,0.36053769929845525,0.04704185977934097,0.0071584210776248595,0.015022400729913468,-0.04845297692866847
1,24,0.6702953914881663,0.36053769929845525,0.044627836959689415,0.0017889605477766218,0.005490491080042771,-0.04845297692866847
1,25,0.7220784706311814,0.36053769929845525,0.03964825195928599,0.0022940769911823054,0.00899051646705585,-0.04845297692866847
1,26,0.6379925105689639,0.36053769929845525,0.04733548814381926,0.006867507831326212,-0.001601112828414704,-0.016663231161684996
1,27,0.5418477044042697,0.36053769929845525,0.07402389177890266,0.01974291962303209,0.020992917236066545,-0.0370380477589074
1,28,0.6684059218523647,0.36053769929845525,0.02770721894697984,0.0010257151561865498,0.004224407150750637,-0.032053172623734916
1,29,0.5470024185855051,0.36053769929845525,0.055594490757647275,0.03478794723491208,0.038496630430197964,0.006564037321605121
2,0,-0.6954309088861613,1.825775153755315,0.011220135922610269,-0.03393135304586269,-0.0317588590872017,-0.08342782993165763
2,1,-0.5266797535105473,1.3285312700771856,-0.0027188225086967584,-0.011491132304678124,-0.013969977766654552,-0.015305751176706628
2,2,-0.7003478664088783,1.8102244083553176,0.044836099966229476,-0.010414333041907434,-0.017591081238680535,-0.05131126965649814
2,3,-0.45165914728134143,1.3285312700771856,0.08272335634436437,-0.006593758513268852,-0.01274686673653207,-0.08360465692437563
2,4,-0.6265396481564212,1.8102244083553176,0.08272335634436437,0.011991785251015512,0.025975757911023807,-0.08670773116234995
2,5,-0.4310507582278326,1.4814373812887922,0.025523332735751414,-0.021482087795788314,-0.029280065663550618,-0.05289155259180345
2,6,-0.02507522900730914,1.0269111167939002,0.04337872065709525,0.0031338401308875505,0.010780521339243251,-0.05240440281203155
2,7,0.7429185960955791,0.013170565689083641,0.10102971680881802,-0.0023069549905758375,-0.013326439923372868,-0.08360465692437563
2,8,0.43815247464041884,0.5314036045819004,0.09399895983857876,0.003251058406476579,0.0014411648137618513,-0.08387705584019614
2,9,0.6729153785613511,0.5314036045819004,0.05627963995589187,0.015135019269638603,0.01872592915070095,-0.03319142117873936
2,10,0.6500253232564056,0.6714003014694913,-0.0013791601466020716,-0.027882100451136038,-0.014146249565106114,-0.08185674252772986
2,11,0.5789254193481723,0.6714003014694913,0.09969909828703796,0.03562205312368204,0.027581516020170352,-0.012373917832650513
2,12,0.5512552465501982,0.0,0.0321091240859952,-0.030930886869791924,-0.04305282661683102,-0.06972701833150086
2,13,0.3894699848900542,0.6714003014694913,0.06471815506162022,-0.003959895276853764,-0.0231004242976821,-0.034356887573671085
2,14,0.5487736072249849,0.0,0.06463363533386624,-0.010967073089609355,-0.027805187550250104,-0.05289155259180345
2,15,0.6265525022466965,0.0,0.09399895983857876,-0.0055478731919478864,-0.015152688103763037,-0.08588507639884423
2,16,0.7694486881201411,0.19636465546436183,0.06463363533386624,0.008889590248315725,0.028816228410873307,-0.08670773116234995
2,17,0.6209871073813799,0.5875544461040573,-0.022774910964367383,-0.04058645700609779,-0.03319142117873936,-0.07318807470254506
2,18,0.34966537431376987,0.5875544461040573,0.003744748144896906,-0.04606283180635569,-0.05064417210398487,-0.08670773116234995
2,19,0.13951631483355315,0.5875544461040573,0.09969909828703796,0.03169796777010028,0.03847261202611234,-0.049852451258861494
2,20,0.12509974574982305,0.7390831707257678,-0.010203501364376762,-0.023533085709959968,-0.025368710148361874,-0.03319142117873936
2,21,-0.3304933609282154,1.1514975163760008,0.10102971680881802,0.016936265013781076,0.028843596440104917,-0.09097184963390356
2,22,-0.4909514426227122,1.4934434425189866,0.033934960511137015,-0.010646850271089664,-0.003834044221493974,-0.06885427315250772
2,23,-0.4526595804216407,1.4934434425189866,-0.08185674252772986,-0.08389924013652827,-0.08351624342801664,-0.08670773116234995
2,24,-0.6037201001282749,1.4934434425189866,0.06471815506162022,0.006481797985517889,0.00705029473612739,-0.05289155259180345
2,25,-0.6490929993415497,1.4934434425189866,0.08272335634436437,0.011856589983552879,0.0035412201293119686,-0.04237943666877679
2,26,-0.8023861529469527,1.7123525151445662,0.047342161126723514,0.0016149930104692421,-0.003834044221493974,-0.0332141006418586
2,27,-0.6757016992083125,1.4934434425189866,0.047342161126723514,-0.01861895960566902,-0.01796646157527768,-0.08588507639884423
2,28,-0.6366766049581677,1.6010083996689104,0.014631227815200452,-0.0036871466124967648,-0.002005552058412819,-0.025368710148361874
2,29,-0.6786755542919409,1.740303150357888,0.06463363533386624,-0.01335865003107666,-0.014302372973267249,-0.08946348951163838
3,0,0.25064116384564517,0.6267174297107583,0.062208416409690555,0.0006063262539382367,-0.000617920135886442,-0.05854727112216472
3,1,0.197434984055734,0.4875893891588632,0.041388131581578155,0.014314792047976711,0.013983539178428641,-0.012096041746528594
3,2,0.5867616154728014,0.3346859802859265,0.02890041495134968,-0.00901005991235748,-0.007167393911235361,-0.050605866778308875
3,3,0.7389110381860148,0.3346859802859265,-0.01818343849828218,-0.03579276406490428,-0.033220173319585114,-0.05854727112216472
3,4,0.8562683522442635,0.04677443672720919,0.023221317571032737,-0.013857455897514711,-0.022506807853332256,-0.033637525454427074
3,5,0.5427436620000422,0.6048992584587528,0.05199774975636628,0.028444611485390896,0.037609533663699506,-0.013438371142201717
3,6,0.19942002347879142,0.6048992584587528,0.034117349663896505,-0.016047708853476096,-0.019880456977818088,-0.05854727112216472
3,7,0.26763136040590213,0.689708583725506,-0.00311144790415537,-0.023060897356760438,-0.019263137372288748,-0.050605866778308875
3,8,0.4091297598722777,0.689708583725506,0.022416690536400687,0.0031165012464150843,0.011958089769742483,-0.033866865090225316
3,9,0.40789163190387845,0.5900587152272213,0.062208416409690555,0.012616899042412599,0.023502125227803476,-0.05874507069564712
3,10,0.3839350409698077,0.5609173522401452,0.015924272154001128,-0.013918181102984241,-0.01897973555575551,-0.033637525454427074
3,11,0.3010398252964023,0.5900587152272213,0.041388131581578155,-0.0075687481607746784,-0.018907583467362224,-0.03384795728995242
3,12,0.13470847240541564,0.689708583725506,0.038909094302501245,0.008160815938292314,0.006430668878082125,-0.01912716830549624
3,13,0.2549004771778972,0.689708583725506,0.01782317643186231,-0.009683272170985741,-0.0030015193194529695,-0.05055322647689933
3,14,0.11530985570267636,0.689708583725506,0.031876252651949336,-0.01843350428645503,-0.028226010535787036,-0.04915824872619538
3,15,0.3675702033720197,0.689708583725506,0.047714124542576515,0.008528235975619235,0.010018172407163753,-0.033637525454427074
3,16,0.7128514389238603,0.689708583725506,0.04702168171313943,0.009359917106803676,0.019788117720135334,-0.04915824872619538
3,17,0.48655725906122793,0.689708583725506,0.038909094302501245,-0.011659145690905742,-0.017469905143907668,-0.050605866778308875
3,18,0.40081195558780236,0.689708583725506,0.019302737631956352,0.0020452916932964275,0.0035309338197557685,-0.01818343849828218
3,19,0.44452133216916373,0.689708583725506,-0.012096041746528594,-0.022981453418376957,-0.022981453418376957,-0.033866865090225316
3,20,0.2687290052421152,0.689708583725506,0.038909094302501245,-0.009929757205601122,-0.02249529883523933,-0.033637525454427074
3,21,0.5233995480152709,0.689708583725506,0.062208416409690555,-0.00014588856843040197,-0.014577222614492544,-0.033637525454427074
3,22,0.42695475128096577,0.689708583725506,0.062208416409690555,0.003565608585063832,-0.010753452693474108,-0.02643907668248701
3,23,0.41705453786115837,0.689708583725506,0.015255262058695564,-0.012112574300205155,-0.006549846240603658,-0.050605866778308875
3,24,0.4026351269632251,0.689708583725506,0.019302737631956352,-0.0008390233503029112,0.0023718960100808434,-0.027402623053329682
3,25,0.38022381821198975,0.689708583725506,0.006093003107622655,-0.014411959173551167,-0.018655303401889207,-0.026430232998048905
3,26,0.26968255311643563,0.4875893891588632,0.062208416409690555,0.01944305723126344,0.02471533880279426,-0.033866865090225316
