query_num,method,alignment,regret,quality_avg,quality_max,quality_min,quality_median
21,CMA-ES,0.3725485265350014,0.2043760695130823,0.4020903720156579,0.4419525238659397,0.33207955533203565,0.41716470443232817
22,CMA-ES,0.37863729463048357,0.2043760695130823,0.42603915238342527,0.5282902991485645,0.2864936575856888,0.44468632639972394
23,CMA-ES,0.46010556510654615,0.33631462769231213,0.445173178417831,0.48677321522608596,0.38765792881162436,0.4531307848168068
24,CMA-ES,0.44294453761199576,0.33631462769231213,0.42091100909393153,0.5416773199023257,0.3684304431245096,0.38676813667444543
25,CMA-ES,0.4019038184805273,0.752077770602491,0.4289242934951118,0.46571614587887966,0.3824198913214759,0.43378056839004586
26,CMA-ES,0.4005476109602991,0.752077770602491,0.39372683116905255,0.4075091665933963,0.3831679714059344,0.39211509333843975
27,CMA-ES,0.3997775413213465,0.752077770602491,0.3788174997138033,0.4063887306728992,0.3080638035826301,0.4004087322998419
28,CMA-ES,0.3995497075211299,0.752077770602491,0.36819252033402317,0.41269812989753174,0.27969351765178074,0.39018921689339003
29,CMA-ES,0.39968194008164126,0.752077770602491,0.37971483859215893,0.42805525256108373,0.3241949088507581,0.383304596478397
0,CMA-ES,0.14032609222928452,1.1699405136613603,-0.07661854908150742,0.042284918707832624,-0.13275369557670721,-0.10800270972857753
1,CMA-ES,0.31124860438272184,0.004506324564972353,-0.011946074713750726,0.2156719659803851,-0.24067052554528404,-0.011392869645051984
2,CMA-ES,0.2828682955068712,1.1490650091274157,0.20484770548595316,0.2572675111830564,0.17647214138662293,0.19282558468706668
3,CMA-ES,0.36932081964285535,1.1490650091274157,0.13595732922961118,0.3407773548191054,-0.041429929103104765,0.122240945601222
4,CMA-ES,0.36692925550629707,0.24215016905343223,0.1205447206744622,0.27342932843760337,-0.13140293496998426,0.17007624461511484
5,CMA-ES,0.39312182901149495,0.29891027912826523,0.08601559894539075,0.24906149243094852,-0.04831217412680324,0.07165653873870885
6,CMA-ES,0.39549516698043724,0.6964582743212911,0.02222684601982266,0.09822530792001222,-0.028338680771030637,0.009510378465154533
7,CMA-ES,0.2912704335772055,0.005580799851751639,0.03957765308653966,0.15196599467456562,-0.10613863520907992,0.05624162644033647
8,CMA-ES,0.2970326139349974,0.005580799851751639,0.08448614468439654,0.31254813860210207,-0.21217459620059456,0.11878551816803933
9,CMA-ES,0.294137941169477,0.004959800350583521,0.2601209657669544,0.45448614835187595,0.004957104603160576,0.29052030505639065
10,CMA-ES,0.2901134997945626,0.7114702034307923,0.3322234904503666,0.40167059277699063,0.20682425180878655,0.3601995586078446
11,CMA-ES,0.511618070095097,0.00032141880373326437,0.2814891856848017,0.3444067757481008,0.20628567978520818,0.28763214360294886
12,CMA-ES,0.34989293098077034,0.2730524681377813,0.20105204896418422,0.3176129840308963,0.09573001046361362,0.19543260068111346
13,CMA-ES,0.4683959074068261,0.5849674857854826,0.2552160573674559,0.39565546380186484,0.19171726825347443,0.21674574870724223
14,CMA-ES,0.5536132635638789,0.24071019182177977,0.26508406804312634,0.30748251013990396,0.18906188921609615,0.2818959364082526
15,CMA-ES,0.44299383429672273,0.7103872498204213,0.34570456395718735,0.4931493432731829,0.2883277051203389,0.3006706037176139
16,CMA-ES,0.43526557735026344,0.7140064695955808,0.3902915784854525,0.4870463603829391,0.265669411157023,0.4042252712009239
17,CMA-ES,0.4368788479295132,0.7140064695955808,0.3832655321832683,0.4166633885487312,0.34874918590935816,0.38382477713749197
18,CMA-ES,0.4332219409977112,0.7140064695955808,0.293053289918014,0.44190718949436153,0.22263354381924685,0.2538362131792238
19,CMA-ES,0.5023335406586841,0.7140064695955808,0.3724139076857919,0.4129519953208643,0.3358448037920958,0.3704294158151037
20,CMA-ES,0.4636549488632815,0.003603537517922417,0.4153065112811078,0.42881699406464713,0.41009181546118617,0.41115861779929896
21,CMA-ES,0.45610286845280607,0.003603537517922417,0.3577307818920352,0.47758643727397826,0.2999444370097044,0.32669612664222913
22,CMA-ES,0.5106466516300932,0.003603537517922417,0.4663534646788846,0.5420125150131111,0.3571334373940579,0.4831339531541847
23,CMA-ES,0.5069136166505745,0.003603537517922417,0.5169430560143016,0.5914480728855231,0.45728983680914137,0.5095171571812709
24,CMA-ES,0.5474243463529438,0.23989573150952892,0.46546263871412313,0.5161811137338678,0.42370626026376645,0.4609815904294291
25,CMA-ES,0.5504177634997668,0.2456969561642659,0.4581764450751963,0.5145398392653312,0.36998880963853936,0.47408856569845725
26,CMA-ES,0.45188988997535456,0.003603537517922417,0.43832189066334587,0.5046418859254729,0.36426198848713526,0.4421918441203877
27,CMA-ES,0.433775837206799,0.7140064695955808,0.47469375242873074,0.4926246560946525,0.443599024756776,0.48127566443174724
28,CMA-ES,0.4338393892374897,0.7140064695955808,0.5358947470316309,0.5644103676634754,0.47977039460735915,0.5496991129278445
29,CMA-ES,0.43356042041363724,0.7140064695955808,0.5523158462447977,0.6281817355849768,0.5013266415976465,0.5398775038982837
0,CMA-ES,0.21947154378003317,0.29066699550567954,0.08885504555818885,0.2582277873435167,0.006861265163284199,0.045165564862977264
1,CMA-ES,0.3735025284176186,0.21255130293233201,0.17463504149836478,0.43419837541945455,-0.11160798972451581,0.1879748901492602
2,CMA-ES,0.4697711806210907,0.3246145693685961,0.22592666645025172,0.4028739366342035,0.06734214102688192,0.21674529406996068
3,CMA-ES,0.5576616179161278,0.3255268744045763,0.1998164960665521,0.45084787795864273,0.07617182950702635,0.13612313840026968
4,CMA-ES,0.5701470031025522,0.32532709907175017,0.28962134705712506,0.41351386415726876,0.19337508785321927,0.27579821810900607
5,CMA-ES,0.48558343595636594,0.32532709907175017,0.28037912118639446,0.4526712580802018,0.11528008301476272,0.27678257182530674
6,CMA-ES,0.5300903679733657,0.0,0.28108607001715147,0.3962584989832807,0.22420771449480323,0.25193903329526096
7,CMA-ES,0.5744635109509306,0.0012329264749206814,0.23165367443744,0.37710708166398493,-0.02150804113321109,0.2855078286094931
8,CMA-ES,0.5053875699826267,0.28994081651582915,0.3476335132935967,0.5883870732443383,0.1707934469256825,0.3156767665021829
9,CMA-ES,0.4603349923175596,0.28994081651582915,0.3432823201645134,0.5605426767398479,0.24123582361678578,0.2856753901507099
10,CMA-ES,0.3650815735096494,0.28994081651582915,0.4844421162307966,0.5376339533727611,0.4189704340936226,0.4905820387284013
11,CMA-ES,0.20572426803500074,0.6605157080113344,0.4319641271785851,0.6603437167444437,0.20848469849623338,0.4295140467368317
12,CMA-ES,0.6325895301493807,0.470624969659584,0.550030591010517,0.5836791892324714,0.4624783081925715,0.5769824333085124
13,CMA-ES,0.597495620486486,0.470624969659584,0.413434745900639,0.48429475952288137,0.26725527848811814,0.4510944727957783
14,CMA-ES,0.5966995823318144,0.470624969659584,0.37771911611634434,0.44557887602333784,0.23543683453578698,0.41493037695312623
15,CMA-ES,0.5946173596115821,0.470624969659584,0.47895951250779106,0.5597459048201815,0.3395179989356535,0.5082870731376647
16,CMA-ES,0.59427489137277,0.470624969659584,0.4498432147175915,0.5445402969611287,0.3770494670728273,0.4388915474182049
17,CMA-ES,0.5997601401923411,0.470624969659584,0.4445787162369926,0.4941064191731436,0.3253971948968527,0.479405625438987
18,CMA-ES,0.5977629957192707,0.470624969659584,0.42031016858549364,0.6348376716570626,0.11949080620428124,0.46345609824031536
19,CMA-ES,0.5953106159013087,0.470624969659584,0.6134150995436976,0.6817587875027209,0.5133210260934481,0.6292902922893107
20,CMA-ES,0.5949616320370624,0.470624969659584,0.6096344440981789,0.7168237020890534,0.517785680229536,0.6019641970370629
21,CMA-ES,0.5946824390572163,0.470624969659584,0.6217244563957403,0.6659147023174349,0.5707133156418444,0.6251349038118408
22,CMA-ES,0.5946187581711605,0.470624969659584,0.5640425436684944,0.6408347993174477,0.49686721918365023,0.5592340780864397
23,CMA-ES,0.5994698275767757,0.470624969659584,0.5692019784342685,0.6125396699608553,0.528865414756444,0.5677014145098873
24,CMA-ES,0.5944829323307153,0.470624969659584,0.5754361046879387,0.6046341502299739,0.557101165632269,0.570004551444756
25,CMA-ES,0.5941623908486059,0.470624969659584,0.5512103544317019,0.6177045825619815,0.50037902482288,0.543378905170973
26,CMA-ES,0.5941003752502434,0.470624969659584,0.4962200154438451,0.5421073964282621,0.4582507914728307,0.49226093693714373
27,CMA-ES,0.594101617405908,0.470624969659584,0.5261549958904984,0.6312845104889517,0.3946628377152332,0.5393363176789043
28,CMA-ES,0.5940675301136955,0.470624969659584,0.5660806377454985,0.6998539797529136,0.48312003558751015,0.5406742678207852
29,CMA-ES,0.5940954211551869,0.470624969659584,0.6333651019366331,0.7246469919206155,0.5768895468501833,0.6159619344878666
0,CMA-ES,0.12557921430608693,2.2694216476016837,0.009344228807153483,0.11571829641861564,-0.07692801855133016,-0.0007066813193357738
1,CMA-ES,0.16296635371619847,0.5529021565017436,-0.034209588617134176,0.04955706068349782,-0.1468621162180445,-0.019766649466995016
2,CMA-ES,0.1699914183900916,0.5494623926940703,0.040060515408342476,0.12087591341781323,-0.05184383315755222,0.04560499068655445
3,CMA-ES,0.2009609113826907,0.5494623926940703,0.12198414590214508,0.241606615818621,-0.08581717847828903,0.16607357313412419
4,CMA-ES,0.26011820899570587,0.9211020709628466,0.15768702484608768,0.29990341546796495,0.08721282461779711,0.1218159296492943
5,CMA-ES,0.3955052029018542,0.7410614243072349,0.09446922981777865,0.19928302016710167,-0.0823797056167838,0.1304868023603984
6,CMA-ES,0.3372306232218431,0.9211020709628466,0.15456934146049306,0.2730209058741491,0.05217580281798527,0.14654032857491892
7,CMA-ES,0.23563272142840702,0.9211020709628466,0.20234332143123318,0.37347429140747934,-0.11715633947621065,0.27652766689683206
8,CMA-ES,0.15890460810448764,0.9211020709628466,0.3185405633266768,0.3899120793807978,0.15433476073861704,0.3649577065936461
9,CMA-ES,0.469503332508446,0.6248984149976282,0.2334394308785242,0.3405855976382616,0.15544521710687786,0.21886345438447868
10,CMA-ES,0.4883593122036921,0.6248984149976282,0.2503573332544359,0.3130909200752606,0.15580871894701237,0.26626484699773517
11,CMA-ES,0.6125854949286267,0.6248984149976282,0.26446478253054917,0.4269800038737485,0.08188760203969646,0.2744957621043759
12,CMA-ES,0.49842562387623185,0.6248984149976282,0.29524322720993224,0.38944680574453827,0.16597626282905448,0.3127749201330682
13,CMA-ES,0.4460223275756393,0.6248984149976282,0.1422438438499424,0.28283474436686834,0.037427164618097024,0.12435673320740212
14,CMA-ES,0.4446603871042029,0.6248984149976282,0.32107900844352305,0.41364274125496164,0.21284765581066165,0.3289128183542345
15,CMA-ES,0.4450810812382811,0.6248984149976282,0.304677622000268,0.3387523788916755,0.2668184714835108,0.3065698188129429
16,CMA-ES,0.4809900168163267,0.6248984149976282,0.2082736816018514,0.2687830356045716,0.17891539103805598,0.19269814988238898
17,CMA-ES,0.4662573291083306,0.6248984149976282,0.2599706934733759,0.5477940717056684,-0.06604752536241974,0.2790681137751276
18,CMA-ES,0.41817970627192086,0.12502115041351303,0.4431893760481869,0.5311732775469251,0.34631952915245884,0.4476323487466819
19,CMA-ES,0.2728076771382975,0.12764128401594999,0.39438974463168025,0.5052903379824382,0.20250267058443203,0.4348829849799255
20,CMA-ES,0.29641986673013665,0.13811929431256864,0.4186609364063969,0.4937852772101333,0.36448864134596676,0.40818491353474384
21,CMA-ES,0.3298885188699636,0.13811929431256864,0.5251569330410094,0.5443429461462745,0.49997015620005264,0.5281573149088552
22,CMA-ES,0.2997173259512449,0.13811929431256864,0.4690964920082089,0.5886064233769497,0.4026389075548436,0.4425703185505212
23,CMA-ES,0.3329755661601144,0.13811929431256864,0.5375882498590583,0.6552847973541867,0.4274470529296919,0.5338105745761774
24,CMA-ES,0.4266366612931779,0.12502115041351303,0.5897982643344915,0.7017110951849043,0.5006006813435929,0.5784406404047342
25,CMA-ES,0.42186078920856396,0.12502115041351303,0.6242005788931526,0.6868655402653455,0.5373276382458796,0.6363045685306927
26,CMA-ES,0.42255830690420865,0.12502115041351303,0.5592089313798636,0.6857911925932447,0.39918795500329135,0.5759282889614592
27,CMA-ES,0.4185599901289734,0.12502115041351303,0.5949768678136694,0.6450141483368121,0.5331187632466691,0.6008872798355982
28,CMA-ES,0.4176585084134814,0.12502115041351303,0.6253877438122315,0.6633234060221305,0.592274014231972,0.622976777497412
29,CMA-ES,0.4191617404091299,0.12502115041351303,0.5927100360106422,0.6304445447697339,0.5445831713279334,0.5979062139724508
0,CMA-ES,0.3757597263163397,0.6161945482072982,-0.07845904005228023,0.27405981978007915,-0.4337934060597823,-0.07705128696470889
1,CMA-ES,0.4114331395686055,0.6183957805994716,0.1382944458201515,0.25562428821646405,-0.01226036774986978,0.15490693140700584
2,CMA-ES,0.47390977134127604,0.0932018592608217,0.07514538475362337,0.24863466782614638,-0.0812664060454874,0.06660663861691726
3,CMA-ES,0.5745630933477838,0.946896679418087,-0.0003364525781230504,0.2635358240888366,-0.21374091332850925,-0.025570360536409764
4,CMA-ES,0.48160438447039217,0.9500185880565558,0.1727473766224411,0.27373783926265066,0.05822803088360271,0.17951181817175552
5,CMA-ES,0.48664248853530295,0.9476989098334929,0.014151714040936207,0.1390987750261842,-0.1531070296740858,0.035307555405823206
6,CMA-ES,0.41995260155616415,0.6105407033601317,-0.07925924652844715,0.11087937389133364,-0.27792916735211654,-0.07499359632650286
7,CMA-ES,0.43390880915504826,0.6105407033601317,0.10688066666359165,0.335570276922659,-0.0880965138025615,0.09002445176713457
8,CMA-ES,0.43707652638227484,0.6105407033601317,0.24351225400723617,0.4290904928721061,0.023199984611199338,0.2608792692728196
9,CMA-ES,0.4172782737884754,0.6040417774312278,0.28538753845735143,0.45226334716965505,0.1300012266721554,0.27964278999379766
10,CMA-ES,0.58425183013572,0.039678760580030836,0.3798953832187619,0.4970989782361924,0.16819135563689053,0.4271455995009823
11,CMA-ES,0.3952007243933656,0.37132605926008244,0.36140159656380433,0.4389860879787298,0.21577016735974056,0.3954250654583735
12,CMA-ES,0.40814599472064383,0.37132605926008244,0.3241458633495215,0.3746043455783916,0.2948956833582983,0.31354171223069804
13,CMA-ES,0.3875612079943438,0.37132605926008244,0.3638967166128929,0.4597582209259751,0.2647376605132069,0.3655454925061947
14,CMA-ES,0.3911515356845495,0.37132605926008244,0.4051662896670949,0.4591718240197824,0.30507936627937304,0.4282069841846121
15,CMA-ES,0.4926603722529378,0.22876453491236193,0.30104068757489516,0.38252826642151433,0.2456244285475027,0.28800502766528174
16,CMA-ES,0.4065486161555346,0.37132605926008244,0.2897074035444643,0.3814170316051188,0.15936753760074931,0.3090225224859945
17,CMA-ES,0.40391433324514986,0.37132605926008244,0.37263286924695005,0.5162962521342449,0.2963956368152527,0.3389197940191513
18,CMA-ES,0.38540000553613435,0.37132605926008244,0.36602696487823994,0.4772584825795064,0.2757842182180844,0.35553257935768456
19,CMA-ES,0.38415364211929215,0.37132605926008244,0.4098581685179076,0.5198242444732839,0.3058395678001917,0.4068844308990774
20,CMA-ES,0.38315506412561895,0.37132605926008244,0.456090690367555,0.5753711423373513,0.38160449724276485,0.43369356094505185
21,CMA-ES,0.38486044701656796,0.37132605926008244,0.5096980601048355,0.5645121443151014,0.4778964560744823,0.4981918200148791
22,CMA-ES,0.38730905434156415,0.37132605926008244,0.5022831718084679,0.6331690021484093,0.37991196038866015,0.49802586234840107
23,CMA-ES,0.38650250060589014,0.37132605926008244,0.5597811006701718,0.5755133259584566,0.5313174287802102,0.5661468239710103
24,CMA-ES,0.5753738341416537,0.09421863934026198,0.5400371344840327,0.623719942095007,0.4184151793971424,0.5590067082219907
25,CMA-ES,0.5481243562002565,0.09421863934026198,0.5702808095693379,0.634605799291528,0.4910108817879976,0.577753278598913
26,CMA-ES,0.4570370300794817,0.22876453491236193,0.5352193382315737,0.5965976153441863,0.47804654314727846,0.5331165972174152
27,CMA-ES,0.4080209500727769,0.22876453491236193,0.5585575991222306,0.6362511282096234,0.5016621607266427,0.548158553776328
28,CMA-ES,0.4349402544647592,0.9425469757873584,0.6218410995945431,0.657588305918219,0.5976375066904476,0.6160692928847529
29,CMA-ES,0.4316079890874155,0.22876453491236193,0.6434120641070787,0.6518391541452343,0.630284642553005,0.6457622298650377
0,CMA-ES,0.23496314097791027,0.34049600539508695,-0.08346456192372173,0.11081798606497659,-0.23943532808791906,-0.10262045283597221
1,CMA-ES,0.4431538493527279,0.08178384923614335,0.061187020893951866,0.3374294618586138,-0.29551217440975786,0.10141539806347577
2,CMA-ES,0.5383323869179673,0.08001870699090796,0.1516949683387326,0.3768166665100387,0.04647712615178931,0.09174304034655123
3,CMA-ES,0.5951211274816786,0.07912763196811134,0.17393916961657419,0.46381016379348816,-0.10613194929663644,0.1690392319847225
4,CMA-ES,0.5734780062159821,0.08001870699090796,0.23284987851446234,0.31740363575775016,0.12062786153453504,0.24668400838278212
5,CMA-ES,0.5753971695881316,0.00335317686206249,0.18303961009215003,0.395143759300954,0.0010570256954702817,0.1679788276860879
6,CMA-ES,0.5747157077839129,0.845291551616767,0.21790741756103205,0.36181991190633794,0.11992824515201808,0.194940756592886
7,CMA-ES,0.4839461548082477,0.09073924370520459,0.2752104596006383,0.3852696340620142,0.15389156915995353,0.2808403175902927
8,CMA-ES,0.562592350505855,0.2699334018609405,0.3185456095412794,0.46733053008157793,0.18248573542357108,0.3121830863299843
9,CMA-ES,0.5737753399360571,0.845291551616767,0.15863611685847678,0.31417659163898704,-0.05064175072593169,0.1855048132604259
10,CMA-ES,0.429137330585294,0.522893882911089,0.2653507303897575,0.3483746077762358,0.20432535050231737,0.2543514816402384
11,CMA-ES,0.476251346889216,0.5204796718881415,0.3063227033652837,0.4949300228248883,0.19997607629652647,0.26519235716986
12,CMA-ES,0.3937679107766018,0.9279981884646871,0.4250308984654432,0.6115672373183024,0.3087801925735235,0.3898880819849734
13,CMA-ES,0.3927316641575215,0.5220664283848038,0.48143608970563295,0.7300303594542324,0.3510255751909719,0.4223442120886637
14,CMA-ES,0.3763936231027708,0.8734230590461571,0.44710231713322546,0.5245991507748119,0.3007316628864505,0.4815392274358198
15,CMA-ES,0.5914753635567448,0.09073924370520459,0.3522766320737436,0.5636752898071512,0.23190047891502957,0.30676537978639684
16,CMA-ES,0.6247392550470472,0.09073924370520459,0.3752238179623507,0.5016575022628732,0.2901549604585291,0.3545414045640003
17,CMA-ES,0.5142464327634961,0.09073924370520459,0.3488611207124312,0.44635022266592267,0.22405915953097205,0.3625175503264151
18,CMA-ES,0.621634209394679,0.09073924370520459,0.3327147749432168,0.39913319425730376,0.2065373254775317,0.36259429001901583
19,CMA-ES,0.6371629775015725,0.09073924370520459,0.35026228147705685,0.4996703364444579,0.0932771331704099,0.40405082814667975
20,CMA-ES,0.637951949004599,0.09073924370520459,0.49357537930416506,0.563345202342798,0.4056101530770748,0.5026730808983937
21,CMA-ES,0.699023710980581,0.09073924370520459,0.47312685029349555,0.5358842050699419,0.3876085893631578,0.48450730337044123
22,CMA-ES,0.6783391412876303,0.2699334018609405,0.5103842063902866,0.6228143942943399,0.4123166506406903,0.503202890313058
23,CMA-ES,0.6574647451958224,0.09073924370520459,0.526577132887924,0.6067271764502791,0.4095583527942685,0.5450115011535741
24,CMA-ES,0.5837672225564334,0.845291551616767,0.5287756029149417,0.5636901313433603,0.47149282453427405,0.5399597278910663
25,CMA-ES,0.6006670904614378,0.09073924370520459,0.5725141955831969,0.6094234691434761,0.5026608746840346,0.5889862192526384
26,CMA-ES,0.5818186608767241,0.08838259657898018,0.560137320775579,0.6457665776305244,0.47061582910132127,0.5620834381852352
27,CMA-ES,0.5728323833746466,0.08838259657898018,0.5963087344855136,0.6593814934443942,0.5649289815860378,0.5804622314558112
28,CMA-ES,0.5736094671719194,0.08838259657898018,0.5836313828914237,0.6182765291347202,0.49771905079898754,0.6092649758159934
29,CMA-ES,0.5723547611987123,0.08838259657898018,0.5716341630001611,0.5889761801706769,0.5386351977312994,0.5794626370493341
0,CMA-ES,0.32989604641365716,0.0028348147265448986,-0.05182618134690256,0.2732166978937653,-0.2736962037739179,-0.10341260975372883
1,CMA-ES,0.3685176906770259,0.0033627286213988583,0.209677231995373,0.3322420372330793,0.02512233475602094,0.24067227799619584
2,CMA-ES,0.44984802207328034,0.3774003244328701,0.16344323823703902,0.36698143898754115,-0.05041335007001106,0.16860243201531294
3,CMA-ES,0.44921479757273847,0.8853047875109303,0.12836276646824862,0.23460154263162175,0.06372800642987683,0.10756075840574791
4,CMA-ES,0.5229992790603865,0.38295696552960123,-0.06468187086898987,0.21066692019965297,-0.31114025541948437,-0.07912707412806404
5,CMA-ES,0.5014574540294188,1.068270229579955,0.13898874265259487,0.2243027319693407,0.025642198912165973,0.15300501986443638
6,CMA-ES,0.39163377339403965,0.006909693653263993,0.11890762343244336,0.19870994398156822,0.06828712245690843,0.1043167136456484
7,CMA-ES,0.4943692185240606,0.001254364522489393,0.1479998589282004,0.35018659077261705,-0.13664099164203047,0.1892269182911075
8,CMA-ES,0.3759223380329748,0.708145580992964,0.22623694168620584,0.29944918589471475,0.14999755331144923,0.2277505137693297
9,CMA-ES,0.5469953611232473,0.38108269725397914,0.1869802229997799,0.2704054213066745,0.14299135204005295,0.1672620593261961
10,CMA-ES,0.4237288464088711,0.8821665229793654,0.19809822919676784,0.330148750348485,0.0141979213026529,0.22402312256796675
11,CMA-ES,0.3532204115845917,0.8821665229793654,0.3265978197136561,0.554823209452152,0.16418704210642315,0.29369051364802456
12,CMA-ES,0.3521580877641472,0.8821665229793654,0.4937656334583567,0.5358323008779774,0.4521429497341845,0.4935436416106326
13,CMA-ES,0.3511705375151255,0.8821665229793654,0.2979245491201734,0.391836881964153,0.22705729759267312,0.2864020084619337
14,CMA-ES,0.3889406945955773,0.8821665229793654,0.34974769053226273,0.576550041897353,0.2641459629656621,0.279147378633018
15,CMA-ES,0.4206813620294658,0.8821665229793654,0.3870556550574875,0.5354045064422328,0.15437634034972342,0.42922088671899694
16,CMA-ES,0.5416659132169027,0.004024548221442714,0.44931027721591926,0.5773637755680643,0.2129922800527656,0.5034425266214235
17,CMA-ES,0.4690171889125973,0.004024548221442714,0.4212703710807779,0.5232141964767641,0.28936594127682036,0.43625067328476363
18,CMA-ES,0.6036098948384134,0.004024548221442714,0.4426212128619544,0.5395489695583423,0.35239023663479213,0.43927282262734163
19,CMA-ES,0.6532469811390236,0.004024548221442714,0.467843195947709,0.5865261471104051,0.3197859197642117,0.4825303584581096
20,CMA-ES,0.591584104957418,0.37972372695927703,0.47023041397585064,0.5827633429404259,0.3040777804464524,0.4970402662582622
21,CMA-ES,0.4663186181886034,0.004024548221442714,0.48511706076099714,0.5182863606789985,0.4587946975700635,0.48169359239746334
22,CMA-ES,0.527240915427782,0.004024548221442714,0.49792873024206996,0.590565390564928,0.3571606577239019,0.521994436339725
23,CMA-ES,0.47704006081193007,0.004024548221442714,0.5621302239929482,0.6404402973282154,0.5015788505743404,0.5532508740346187
24,CMA-ES,0.4544285315074282,0.770503049403986,0.5681948963608754,0.7165887997329663,0.46489851187706277,0.5456461369167361
25,CMA-ES,0.4374813504389561,0.7725211373144245,0.6576715868566952,0.754806922312002,0.6113577744617268,0.632260825326526
26,CMA-ES,0.43782029109443477,0.7725211373144245,0.6901592967309965,0.7350214285956523,0.6431758499773632,0.6912199541754853
27,CMA-ES,0.4387949393712376,0.7725211373144245,0.6826218149602179,0.7630323137708166,0.6192069804011131,0.6741239828344712
28,CMA-ES,0.4371347833983191,0.7725211373144245,0.7150885905010587,0.771436302638971,0.6490992479501653,0.7199094057075491
29,CMA-ES,0.4369662110374275,0.7725211373144245,0.691034595162838,0.7724639331567086,0.6491196013851109,0.6712774230547663
0,CMA-ES,0.15282375222881212,0.13716903433862093,-0.05878319016222654,0.06986168231232216,-0.1848604141351553,-0.06006701441303652
1,CMA-ES,0.2189567633975457,0.13716903433862093,-0.011784045884044286,0.12202577842467556,-0.21357608578861315,0.02220706191388022
2,CMA-ES,0.3216890462855807,0.13716903433862093,0.03516620159799522,0.19660650750854747,-0.16625592062560476,0.05515710975451908
3,CMA-ES,0.29836519415131996,0.13716903433862093,0.17236445286059449,0.3371677925886135,-0.0005470774995353186,0.1764185481766499
4,CMA-ES,0.38234971981993937,0.006123361423968632,0.025330931102601255,0.13606321323744572,-0.10462420032452585,0.034942355748742576
5,CMA-ES,0.21671405510518155,0.24522017748348812,0.02156440032227317,0.054941742041637154,-0.020989301639978624,0.026152580443717082
6,CMA-ES,0.2545618511711909,0.1309812014880194,0.048090885493500456,0.22538685443724557,-0.2230173143893562,0.0949970009630562
7,CMA-ES,0.25973493320107216,0.13019245010531222,0.17242540918904903,0.33197128432196654,-0.07529955940837815,0.21651495592130388
8,CMA-ES,0.6730043598694857,0.0031175642537499826,0.30320422431879834,0.4903955948510797,0.13941860428122935,0.2915013490714422
9,CMA-ES,0.5420947752533101,0.0027875427760122307,0.3106999314041937,0.41365317347962954,0.16663508082765527,0.3312557356547451
10,CMA-ES,0.483272812450093,0.13425339710330864,0.3275580907038949,0.4499204064637897,0.21118395728663755,0.3245639995325762
