query_num,method,alignment,regret,quality_avg,quality_max,quality_min,quality_median
0,IG,0.9767874596759031,0.0,0.9666267617909183,0.9666267617909184,0.9666267617909182,0.9666267617909183
1,IG,0.9767874596759298,0.0,0.9666267617909184,0.9666267617909184,0.9666267617909182,0.9666267617909184
2,IG,0.9767874596759386,0.0,0.9666267617909184,0.9666267617909184,0.9666267617909184,0.9666267617909184
3,IG,0.9767874596759392,0.0,0.9666267617909182,0.9666267617909182,0.9666267617909182,0.9666267617909182
4,IG,0.9767874596759383,0.0,0.9666267617909184,0.9666267617909184,0.9666267617909184,0.9666267617909184
5,IG,0.9767874596759923,0.0,0.9666267617909183,0.9666267617909184,0.9666267617909182,0.9666267617909183
6,IG,0.9767874596759905,0.0,0.9666267617909184,0.9666267617909184,0.9666267617909184,0.9666267617909184
7,IG,0.9767874596759799,0.0,0.9666267617909184,0.9666267617909184,0.9666267617909184,0.9666267617909184
8,IG,0.9767874596759426,0.0,0.9666267617909183,0.9666267617909184,0.9666267617909182,0.9666267617909183
9,IG,0.9767874596760107,0.0,0.9666267617909184,0.9666267617909184,0.9666267617909182,0.9666267617909184
10,IG,0.9767874596760122,0.0,0.9666267617909183,0.9666267617909184,0.9666267617909182,0.9666267617909183
11,IG,0.9767874596760309,0.0,0.9666267617909183,0.9666267617909184,0.9666267617909182,0.9666267617909182
12,IG,0.976787459676026,0.0,0.9666267617909183,0.9666267617909184,0.9666267617909182,0.9666267617909183
13,IG,0.9767874596760286,0.0,0.9666267617909183,0.9666267617909184,0.9666267617909182,0.9666267617909183
14,IG,0.9767874596760305,0.0,0.9666267617909182,0.9666267617909184,0.9666267617909182,0.9666267617909182
15,IG,0.9767874596760393,0.0,0.9666267617909184,0.9666267617909184,0.9666267617909182,0.9666267617909184
16,IG,0.9767874596760371,0.0,0.9666267617909183,0.9666267617909184,0.9666267617909182,0.9666267617909183
17,IG,0.9767874596760355,0.0,0.9666267617909183,0.9666267617909184,0.9666267617909182,0.9666267617909184
18,IG,0.9767874596760346,0.0,0.9666267617909184,0.9666267617909184,0.9666267617909184,0.9666267617909184
19,IG,0.9767874596760328,0.0,0.9666267617909184,0.9666267617909184,0.9666267617909182,0.9666267617909184
0,IG,0.9102175678544335,2.220446049250313e-16,-0.2358862924168777,0.9984894235614318,-0.9984894235614316,-0.4717725848337555
1,IG,0.9013781408589184,2.220446049250313e-16,0.762603131144554,0.9984894235614318,0.054944253893920575,0.9984894235614318
2,IG,0.8940484520384835,2.220446049250313e-16,0.027472126946960357,0.9984894235614318,-0.9984894235614316,0.054944253893920575
3,IG,0.9925578498605178,0.0,-0.47177258483375556,0.054944253893920575,-0.9984894235614318,-0.4717725848337556
4,IG,0.9901408214004946,2.220446049250313e-16,0.02747212694696028,0.9984894235614316,-0.9984894235614316,0.054944253893920575
5,IG,0.9901473989865226,2.220446049250313e-16,0.49924471178071594,0.9984894235614318,-0.9984894235614316,0.9984894235614317
6,IG,0.9891313781850457,0.0,0.5267168387276762,0.9984894235614318,0.054944253893920575,0.526716838727676
7,IG,0.9876571337256235,0.0,0.027472126946960343,0.9984894235614318,-0.9984894235614316,0.054944253893920575
8,IG,0.9876985383231163,2.220446049250313e-16,-0.4992447117807158,0.9984894235614318,-0.9984894235614318,-0.9984894235614316
9,IG,0.9874546500402088,2.220446049250313e-16,0.7626031311445539,0.9984894235614318,0.054944253893920575,0.9984894235614316
10,IG,0.9871219004548973,2.220446049250313e-16,0.263358419363838,0.9984894235614316,-0.9984894235614316,0.526716838727676
11,IG,0.9865226833235834,2.220446049250313e-16,0.5267168387276762,0.9984894235614318,0.054944253893920575,0.5267168387276762
12,IG,0.9860042714169304,2.220446049250313e-16,-0.2358862924168777,0.9984894235614318,-0.9984894235614316,-0.4717725848337555
13,IG,0.9860153185119532,2.220446049250313e-16,0.0,0.9984894235614318,-0.9984894235614318,0.0
14,IG,0.9860437221080989,0.0,-0.49924471178071583,0.9984894235614318,-0.9984894235614318,-0.9984894235614317
15,IG,0.9860437221080985,0.0,0.9984894235614317,0.9984894235614318,0.9984894235614316,0.9984894235614317
16,IG,0.9858677174923548,0.0,0.7626031311445539,0.9984894235614318,0.054944253893920575,0.9984894235614317
17,IG,0.9856973549846094,2.220446049250313e-16,0.7626031311445539,0.9984894235614318,0.054944253893920575,0.9984894235614317
18,IG,0.9854582677877242,2.220446049250313e-16,0.26335841936383797,0.9984894235614318,-0.9984894235614318,0.526716838727676
19,IG,0.9853001754998132,2.220446049250313e-16,0.7626031311445539,0.9984894235614318,0.054944253893920575,0.9984894235614317
0,IG,0.5574106722479755,1.6653345369377348e-16,-0.19333175656091162,0.20535956718864007,-0.9786865934322866,0.0
1,IG,0.9913529314664214,0.0,-0.785354836871375,-0.20535956718864007,-0.9786865934322866,-0.9786865934322866
2,IG,0.9810777890595794,0.0,-0.10267978359432003,0.20535956718864007,-0.20535956718864007,-0.20535956718864007
3,IG,0.9810777890595794,0.0,-0.9786865934322866,-0.9786865934322866,-0.9786865934322866,-0.9786865934322866
4,IG,0.9796805895888128,0.0,-0.19333175656091162,0.20535956718864007,-0.9786865934322866,0.0
5,IG,0.9823331566691073,0.0,-0.3986913237495517,-0.20535956718864007,-0.9786865934322866,-0.20535956718864007
6,IG,0.9806443506667095,0.0,-0.4893432967161433,0.20535956718864007,-0.9786865934322866,-0.5920230803104634
7,IG,0.9806456155518842,0.0,-0.09065197296659161,0.20535956718864007,-0.9786865934322866,0.20535956718864007
8,IG,0.9784757527788288,0.0,-0.2960115401552317,0.20535956718864007,-0.9786865934322866,-0.20535956718864007
9,IG,0.977556049787271,0.0,-0.4893432967161429,0.2053595671886416,-0.9786865934322866,-0.5920230803104634
10,IG,0.9756366014126585,0.0,-0.10267978359431965,0.2053595671886416,-0.20535956718864007,-0.20535956718864007
11,IG,0.975047280100692,0.0,0.0,0.20535956718864007,-0.20535956718864007,0.0
12,IG,0.9768239680467331,0.0,-0.3986913237495523,-0.20535956718864007,-0.9786865934322866,-0.20535956718864115
