query_num,method,alignment,regret,quality_avg,quality_max,quality_min,quality_median
0,Random,-0.018325795464589536,1.0068648698844502,0.1856363319123728,0.18761645697042909,0.18490931341912986,0.18500977862996618
1,Random,0.5113227655851067,0.0006585434712498284,0.21011207427675976,0.2830807265449248,0.184741334961719,0.18631311780019763
2,Random,0.26249507089008667,0.053247549069594946,0.20832385196941047,0.26416294929303524,0.18500977862996618,0.19206133997732022
3,Random,0.293524060403929,0.053247549069594946,0.20634502432530477,0.25870971861944925,0.18761645697042909,0.1895269608556704
4,Random,0.315222056524509,0.053247549069594946,0.2008901830203723,0.25561461295375676,0.17271320518687425,0.18761645697042909
5,Random,0.3697991973992128,0.053247549069594946,0.2141335605395909,0.28777809728711956,0.18500977862996618,0.19187318312063892
6,Random,0.34503794967758733,0.053247549069594946,0.19652903964767163,0.2248692169685255,0.18500977862996618,0.18811858149609742
7,Random,0.3717081073900696,0.053247549069594946,0.21372167936508984,0.2884264191572726,0.18761645697042909,0.18942192066632887
8,Random,0.3944729988912652,0.053247549069594946,0.2070616411046288,0.2591141058339086,0.18500977862996618,0.19206133997732022
9,Random,0.39000687538454365,0.053247549069594946,0.20157622937322064,0.24876936847335754,0.18490931341912986,0.18631311780019763
10,Random,0.3765321635212003,0.053247549069594946,0.1929086587507397,0.21399862077259746,0.18500977862996618,0.18631311780019763
11,Random,0.37863040110258156,0.053247549069594946,0.21086393876179277,0.2884264191572726,0.18500977862996618,0.18500977862996618
12,Random,0.3664237097519841,0.053247549069594946,0.18563633191237283,0.18761645697042909,0.18490931341912986,0.18500977862996618
13,Random,0.36486075966418247,0.053247549069594946,0.20105885743616714,0.26160313250869827,0.17271320518687425,0.184959546024548
14,Random,0.44324117469311797,0.053247549069594946,0.19271238974946364,0.20470009246707346,0.18500977862996618,0.19056984395040746
15,Random,0.41366175419766116,0.053247549069594946,0.22127415085349547,0.26416294929303524,0.18500977862996618,0.21796193774549028
16,Random,0.4130857207510829,0.053247549069594946,0.2046509014064755,0.2583609130550776,0.18500977862996618,0.18761645697042909
17,Random,0.3943968845684651,0.053247549069594946,0.1848504404931335,0.18500977862996618,0.184741334961719,0.1848253241904244
18,Random,0.37534918592415356,0.053247549069594946,0.19259019638798627,0.20080537746504232,0.18500977862996618,0.1922728147284683
19,Random,0.3722459080365671,0.053247549069594946,0.1849066549596371,0.18503734828402105,0.1846701795054313,0.184959546024548
0,Random,0.4049650582473892,0.010829172605502979,0.12642450950268333,0.2874968074920662,0.04411218604918042,0.08704452223474339
1,Random,0.31980369942242987,1.2053406303600909,0.0975422145884981,0.17081532151599604,-0.04652847717961332,0.13294100700880485
2,Random,0.28484237106635807,1.2049602807850892,0.06746176475597969,0.13763821775310997,-0.042630176210826556,0.08741950874081768
3,Random,0.4136195192498878,0.017023639391946066,0.020570784047664468,0.1661963902151304,-0.04652847717961332,-0.018692388422429623
4,Random,0.47554773561609787,0.004143177416790156,0.1582807994016044,0.2358853435015863,0.09508107210301789,0.15107839100090667
5,Random,0.47142814937332117,0.004143177416790156,0.08927532694675266,0.17118002306879923,0.023728408590180425,0.08109643806401548
6,Random,0.4484233851834902,0.8234190751035406,0.11746701915450167,0.13808331113340583,0.08741301968380195,0.12218587290039945
7,Random,0.43496703881486276,0.8234190751035406,0.07282620534177794,0.17081532151599604,-0.027206387289168132,0.07384794357014193
8,Random,0.4538343724859611,0.01373658171428005,0.07561747367031946,0.19868642286416155,-0.02778600381410418,0.06578473781561023
9,Random,0.45992603973368557,0.01373658171428005,0.05358049276628747,0.16685123928878756,-0.046664213088639786,0.04706747243250105
10,Random,0.4643255204155426,0.01373658171428005,0.07735645634539559,0.17081532151599604,-0.04318228801554681,0.09089639594056657
11,Random,0.46293467343389005,0.01373658171428005,0.09514748278593443,0.25855165502816885,-0.007694533473992256,0.06486640479478056
12,Random,0.4632383798503288,0.01373658171428005,0.12323458704299539,0.2884404563853575,0.04891356497220863,0.07779216340720771
13,Random,0.46208041005294637,0.010156385306960836,0.060497747333765325,0.1696244937493421,-0.042630176210826556,0.05749833589827288
14,Random,0.458153334413889,0.004143177416790156,0.05072913953595255,0.07551685134234612,0.028122928833652208,0.04963838898390595
15,Random,0.45222531648101744,0.004143177416790156,0.10174805910906634,0.13808331113340583,0.05760576455640633,0.10565158037322661
16,Random,0.44872508591043786,0.004143177416790156,0.0977830695275572,0.17081532151599604,0.04411218604918042,0.08810238527252617
17,Random,0.43825564681313456,0.004143177416790156,0.13102526367205422,0.22157559946520275,0.009143700334754078,0.14669087744413
18,Random,0.43633777301134263,0.004143177416790156,0.09285498775448985,0.22085670124877882,-0.02717538235661966,0.0888693160629001
19,Random,0.45719183023929555,0.004143177416790156,0.09853992832715427,0.13808331113340583,0.023151093486372173,0.11646265434441955
0,Random,0.18920700335105176,0.6088348188857959,-0.36488810451291426,-0.303256733622572,-0.44710678379410507,-0.35459445031749
1,Random,0.3521840092294153,0.13403652817149503,-0.37152254933751366,-0.30330453264083923,-0.45745395898731567,-0.3626658528609499
2,Random,0.3835566794235572,0.03578643973103124,-0.38380477924360695,-0.30330453264083923,-0.45745395898731567,-0.3872303126731365
3,Random,0.39074575557200714,0.03578643973103124,-0.4089724623806624,-0.3604909657740092,-0.45745395898731567,-0.4089724623806624
4,Random,0.37250242767437053,0.03578643973103124,-0.31504080751449504,-0.2942214492589535,-0.3593805145356156,-0.3032806331317056
5,Random,0.3724607189202098,0.03578643973103124,-0.30828691735528396,-0.30330453264083923,-0.3216886190210845,-0.30407725887960607
6,Random,0.3511394654108372,0.06329259970873746,-0.35219304212423597,-0.28752271109477984,-0.45745395898731567,-0.3318977492074242
