query_num,method,alignment,regret,quality_avg,quality_max,quality_min,quality_median
0,CMA-ES,0.2509334765180878,0.17896485885697927,0.016661921110350503,0.04869104098325209,-0.012378805070315527,0.015167724264232723
1,CMA-ES,0.17031332736456703,0.18217592944629973,0.02667824904636219,0.04114167752535478,-0.011746653054724568,0.038658985857409275
2,CMA-ES,0.28044891922265375,0.1773231780382119,0.014761584915874808,0.048984957193678444,-0.01367376496258669,0.011867573716203738
3,CMA-ES,0.2709735228525878,0.06877612426906088,0.04299331902734449,0.048886815699347344,0.03667107606627972,0.043207692171875436
4,CMA-ES,0.26019831385086156,0.06877612426906088,0.008612885101614369,0.03718851951433549,-0.002673100978405277,-3.19390647363694e-05
5,CMA-ES,0.31010853273955385,0.06877612426906088,0.03895188405023321,0.04475951020262826,0.03667107606627972,0.037188474966012436
6,CMA-ES,0.2805058757719809,0.008273467665272483,0.0018097372337570203,0.04057697324967789,-0.012378805070315527,-0.010479609622167142
7,CMA-ES,0.2956383892425574,0.008273467665272483,0.024156852986368084,0.04869104098325209,0.002585557039106521,0.022675406961556864
8,CMA-ES,0.28760076248269073,0.0033295676043507694,0.03512620571628559,0.048317685898928306,0.02763770701405065,0.0322747149760817
9,CMA-ES,0.2321313352574693,0.06890618593905562,0.03600494846950525,0.048271521566984804,0.011159700590366061,0.042294285860335054
10,CMA-ES,0.2586812743748097,0.06885294503271333,0.02715224291489601,0.047917495654390393,0.009276422740584411,0.025707526632304623
11,CMA-ES,0.2772935636372826,0.06885294503271333,0.04259781634251488,0.05504610835192707,0.0345267340877218,0.04040921146520532
12,CMA-ES,0.2880734080590045,0.06885294503271333,0.03727304476740341,0.05504610835192707,0.01744447513526531,0.03830079779121062
13,CMA-ES,0.3054301968686405,0.06636719433309102,0.026307495297069425,0.05600031594845255,-0.013357447475291028,0.031293556357558094
14,CMA-ES,0.3045556360405804,0.06636719433309102,0.022989914902812516,0.03308429668493556,0.007785277969521461,0.025545042478396517
15,CMA-ES,0.32008206615337575,0.06636719433309102,0.025860768996125504,0.05628612191204546,0.002749970742244831,0.022203491665105865
16,CMA-ES,0.3511179093132437,0.02212546820804928,0.04557173561653651,0.05642987980594524,0.03095967456334825,0.04744869404842627
17,CMA-ES,0.3509295321939444,0.02212546820804928,0.051491674680206836,0.05689863050280121,0.03632510300512116,0.0563714826064525
18,CMA-ES,0.35250853274600225,0.02212546820804928,0.04908384288318939,0.05689863050280121,0.03556185505606772,0.051937442986944304
19,CMA-ES,0.35803643809185054,0.02212546820804928,0.047996267352444666,0.05689863050280121,0.03899787514434342,0.048044281881317014
0,CMA-ES,0.25986851831914376,0.8605234194289171,0.22354117949905755,0.2614999979482765,0.1675257252263496,0.23256949741080207
1,CMA-ES,0.5327025485641766,0.0010125913856064983,0.20847837171003736,0.25676588295742525,0.1675257252263496,0.20481093932818728
2,CMA-ES,0.6196324815284905,0.02846281216761737,0.23315174398865116,0.28728836005996716,0.20630049636096262,0.2195090597668374
3,CMA-ES,0.6092270508645395,0.02846281216761737,0.24837643847149338,0.29441168967363296,0.18515547791330353,0.2569692931495185
4,CMA-ES,0.6105242498974168,0.0014260781821446855,0.2976129170570707,0.3342984018752418,0.2588985552575811,0.29862735554772996
5,CMA-ES,0.6024665340675732,0.0014260781821446855,0.26787284228281405,0.35401694925110466,0.18515547791330353,0.26615947098342396
6,CMA-ES,0.5970862114693373,0.02846281216761737,0.3101140829458565,0.32111036166042856,0.3028126282606392,0.3082666709311791
7,CMA-ES,0.59157723276533,0.02846281216761737,0.25557574040144637,0.33052094256451064,0.18515547791330353,0.2533132705639856
8,CMA-ES,0.612462517603109,0.0014260781821446855,0.2368436226560624,0.280114765508699,0.20605204081257353,0.2306038421514885
9,CMA-ES,0.6214445505904318,0.0014260781821446855,0.2627655222616253,0.347063240319644,0.20630049636096262,0.24884917618294733
10,CMA-ES,0.6383546646308946,0.02846281216761737,0.30069186801588005,0.3289786024516072,0.2599760111904872,0.30690642921071287
11,CMA-ES,0.6386040073093833,0.0014260781821446855,0.28526573686918294,0.34294418911710806,0.22433971309603645,0.28688952263179357
12,CMA-ES,0.6405292741174001,0.028791187031711463,0.3285140732685007,0.36281144800733806,0.26518511300595377,0.3430298660303555
13,CMA-ES,0.6439993323093862,0.0014260781821446855,0.347377004928287,0.371034122923406,0.33394074589138906,0.3422665754491765
14,CMA-ES,0.6410959146511082,0.0014260781821446855,0.3531120037822235,0.3710631326102953,0.3214495903079918,0.35996764610530346
15,CMA-ES,0.6408674901171382,0.0014260781821446855,0.358353829593024,0.37102281840031076,0.34244883798585946,0.3599718309929628
16,CMA-ES,0.6441160302519544,0.028791187031711463,0.35376397093113354,0.37077873004540446,0.334674152229524,0.3548015007248029
17,CMA-ES,0.6472826451452518,0.0014260781821446855,0.3568963351271358,0.37055793016123867,0.34251914794400834,0.3572541312016482
18,CMA-ES,0.6447437005996663,0.028791187031711463,0.3615464688501633,0.371034122923406,0.34702544056461937,0.3640631559563139
19,CMA-ES,0.6474678916005681,0.028791187031711463,0.340459967700496,0.36616217802148415,0.3181494733562883,0.3387641097121058
0,CMA-ES,0.2742941519885701,0.21189758814114523,-0.1799875529789268,-0.11795704567384639,-0.2381099983580326,-0.18194158394191415
1,CMA-ES,0.34599883705467904,0.20993588042238287,-0.2161576912265637,-0.11761825296996632,-0.2710263159466899,-0.23799309799479929
2,CMA-ES,0.5338789862005143,0.0,-0.16500238362168024,-0.12324782930953194,-0.2377037291450527,-0.14952898801606818
3,CMA-ES,0.5145424484628236,0.20922976433283502,-0.20660124296321594,-0.1461980476265848,-0.23806541090748715,-0.22107075665939593
4,CMA-ES,0.46003667017823613,0.20922976433283502,-0.16003826663272652,-0.12645596651460386,-0.2042225142558742,-0.15473729288021404
5,CMA-ES,0.4370259845775604,0.20922976433283502,-0.224510073726721,-0.15125254084673256,-0.27107604521970785,-0.2378558544202218
6,CMA-ES,0.4710713183333954,0.20922976433283502,-0.14614128814689725,-0.11678255990953677,-0.17098225562502053,-0.14840016852651583
