timestamp,pid,task,method,sequence,played_trajectory
1721940033.0026078,0,blossom,CMA-ES,0,1170;best
1721940053.0254724,0,blossom,CMA-ES,0,829
1721940150.7036695,0,blossom,CMA-ES,2,1170;best
1721940154.1208522,0,blossom,CMA-ES,2,1072
1721940161.1613069,0,blossom,CMA-ES,2,326
1721940167.8261242,0,blossom,CMA-ES,2,1070
1721940178.255114,0,blossom,CMA-ES,3,1452
1721940191.6995513,0,blossom,CMA-ES,3,1170;best
1721944725.1050406,0,handover,CMA-ES,0,917
1721945380.8030167,0,handover,CMA-ES,0,608
1721945410.8511713,0,handover,CMA-ES,0,724
1721945453.5621104,0,handover,CMA-ES,0,761
1721945493.8822458,0,handover,CMA-ES,0,716
1721945512.7121203,0,handover,CMA-ES,0,135
1721945567.993563,0,handover,CMA-ES,0,716
1721945585.465504,0,handover,CMA-ES,0,226
1721945617.148528,0,handover,CMA-ES,0,226
1721945634.1562831,0,handover,CMA-ES,0,226
1721945762.7334318,0,handover,CMA-ES,0,173
1721945792.8447626,0,handover,CMA-ES,0,173
1721945953.6152873,0,handover,CMA-ES,0,464
1721946008.6682537,0,handover,CMA-ES,0,444
1721946131.357778,0,handover,CMA-ES,0,444
1721946183.565487,0,handover,CMA-ES,0,630
1721946341.0278401,0,handover,CMA-ES,0,497
1721946343.2834158,0,handover,CMA-ES,0,497
1721946344.0266953,0,handover,CMA-ES,0,497
1721946344.756823,0,handover,CMA-ES,0,497
1721946345.3353639,0,handover,CMA-ES,0,497
1721946345.9137642,0,handover,CMA-ES,0,497
1721946346.410024,0,handover,CMA-ES,0,497
1721946346.6649547,0,handover,CMA-ES,0,497
1721946346.9127054,0,handover,CMA-ES,0,497
1721946347.1404707,0,handover,CMA-ES,0,497
1721946347.374097,0,handover,CMA-ES,0,497
1721946347.5206747,0,handover,CMA-ES,0,497
1721946347.6832595,0,handover,CMA-ES,0,497
1721946347.8099296,0,handover,CMA-ES,0,497
1721946347.9618142,0,handover,CMA-ES,0,497
1721946348.1039088,0,handover,CMA-ES,0,497
1721946348.2486305,0,handover,CMA-ES,0,497
1721946348.9166682,0,handover,CMA-ES,0,497
1721946349.4749026,0,handover,CMA-ES,0,497
1721946351.2678773,0,handover,CMA-ES,0,630
1721946352.513495,0,handover,CMA-ES,0,42
1721946469.9409807,0,handover,CMA-ES,0,777
1721946706.866595,0,handover,CMA-ES,0,777
1721946746.2724378,0,handover,CMA-ES,0,295
1721946747.9686272,0,handover,CMA-ES,0,836
1721946749.33602,0,handover,CMA-ES,0,982
1721946976.4639359,0,handover,CMA-ES,0,724
1721946978.4111784,0,handover,CMA-ES,0,627
1721946979.6234803,0,handover,CMA-ES,0,127
1721947017.1200747,0,handover,CMA-ES,0,612
1721947018.1135228,0,handover,CMA-ES,0,802
1721947184.4923513,0,handover,CMA-ES,0,918
1721947187.1313396,0,handover,CMA-ES,0,662
1721947303.4808753,0,handover,CMA-ES,0,88
1721947305.2434242,0,handover,CMA-ES,0,88
1721947306.3821642,0,handover,CMA-ES,0,191
1721947307.364123,0,handover,CMA-ES,0,182
1721947418.7137647,0,handover,CMA-ES,0,260
1721947419.6570945,0,handover,CMA-ES,0,937
1721947420.3618553,0,handover,CMA-ES,0,518
1721947421.4268396,0,handover,CMA-ES,0,868;best
1721947426.2851963,0,handover,CMA-ES,0,260
1721947426.9285016,0,handover,CMA-ES,0,937
1721947427.5391808,0,handover,CMA-ES,0,518
1721947428.3941503,0,handover,CMA-ES,0,868;best
1721947696.4622421,0,handover,CMA-ES,0,372
1721948121.9093225,0,handover,CMA-ES,0,345
1721948308.2521024,0,handover,CMA-ES,0,529
1721948425.867321,0,handover,CMA-ES,0,73
1721948487.8531418,0,handover,CMA-ES,0,135
1721948668.5400562,0,handover,CMA-ES,0,628
1721948750.243627,0,handover,CMA-ES,0,968
1721948791.4567056,0,handover,CMA-ES,0,955
1721948815.6412582,0,handover,CMA-ES,0,968
1721948843.8154316,0,handover,CMA-ES,0,717;best
1721950005.4205492,0,handover,CMA-ES,0,187
1721950032.5434275,0,handover,CMA-ES,0,271
1721950053.3153486,0,handover,CMA-ES,0,843
1721950066.462438,0,handover,CMA-ES,1,868
1721950084.2649913,0,handover,CMA-ES,1,565
1721950104.698673,0,handover,CMA-ES,1,598
1721950124.503826,0,handover,CMA-ES,2,85
1721950142.1284745,0,handover,CMA-ES,2,918
1721950301.9354064,0,handover,CMA-ES,2,918
1721950323.3730478,0,handover,CMA-ES,2,775
1721950342.4216702,0,handover,CMA-ES,2,85
1721950409.7503412,0,handover,CMA-ES,3,722
1721950429.929214,0,handover,CMA-ES,3,425
1721950450.833045,0,handover,CMA-ES,3,237
1721950479.930058,0,handover,CMA-ES,3,425
1721950486.6678867,0,handover,CMA-ES,3,237
1721950508.235351,0,handover,CMA-ES,4,255
1721950528.002502,0,handover,CMA-ES,4,418
1721950546.170086,0,handover,CMA-ES,4,979
1721950566.218115,0,handover,CMA-ES,5,529
1721950584.3482044,0,handover,CMA-ES,5,868
1721950601.5111856,0,handover,CMA-ES,5,269
1721950619.183787,0,handover,CMA-ES,6,868
1721950637.0811312,0,handover,CMA-ES,6,344
1721950654.2868721,0,handover,CMA-ES,6,282
1721950674.8863554,0,handover,CMA-ES,7,535;best
1721950757.5176988,0,handover,CMA-ES,0,159
1721950758.6915326,0,handover,CMA-ES,0,38
1721950831.422403,0,handover,infogain,0,344
1721950849.9337292,0,handover,infogain,0,92
1721950869.053513,0,handover,infogain,0,512
1721950890.0807798,0,handover,infogain,1,164
1721950908.565974,0,handover,infogain,1,891
1721950920.8033574,0,handover,infogain,1,903
1721951136.41983,0,handover,infogain,0,803
1721951137.8669899,0,handover,infogain,0,246
1721951138.824387,0,handover,infogain,0,246
1721951139.303071,0,handover,infogain,0,246
1721951159.7794995,0,handover,infogain,0,246
1721951218.0109868,0,handover,infogain,0,246
1721951247.5816388,0,handover,infogain,0,404
1721951401.5126832,0,handover,infogain,0,803
1721951404.1407685,0,handover,infogain,0,979
1721951425.3030088,0,handover,infogain,0,979
1721951444.8321307,0,handover,infogain,0,612
1721951514.646606,0,handover,infogain,0,707
1721951538.4532356,0,handover,infogain,0,493
1721951585.1366587,0,handover,infogain,0,966;best
1721949551.2151842,0,blossom,CMA-ES,0,428
1721949646.6083627,0,blossom,CMA-ES,0,1302
1721949655.1310623,0,blossom,CMA-ES,0,1241
1721949667.4322329,0,blossom,CMA-ES,0,127;best
1721951952.4967263,0,blossom,CMA-ES,0,1225
1721951960.6384337,0,blossom,CMA-ES,0,773
1721951967.5339425,0,blossom,CMA-ES,0,1492
1722026281.933322,0,blossom,CMA-ES-IG,0,455
1722026370.864609,0,blossom,CMA-ES-IG,0,194
1722026382.2535546,0,blossom,CMA-ES-IG,0,194
1722026534.8781328,0,blossom,CMA-ES-IG,0,853
1722026543.00435,0,blossom,CMA-ES-IG,0,1366
1722026548.532533,0,blossom,CMA-ES-IG,0,1366
1722026566.796219,0,blossom,CMA-ES-IG,0,860;best
1722026790.0679035,0,blossom,CMA-ES-IG,0,1356;best
1722026811.0627177,0,blossom,CMA-ES-IG,0,
1722026866.4413075,0,blossom,CMA-ES-IG,0,623
1722026996.4006574,0,blossom,CMA-ES-IG,0,864
1722027008.6011977,0,blossom,CMA-ES-IG,0,621
1722027013.6180453,0,blossom,CMA-ES-IG,0,1486
1722027022.1703773,0,blossom,CMA-ES-IG,0,752
1722027028.21537,0,blossom,CMA-ES-IG,0,1112
1722027043.3232615,0,blossom,CMA-ES-IG,0,191;best
1722027168.994642,0,blossom,CMA-ES-IG,0,872
1722027185.3358445,0,blossom,CMA-ES-IG,0,872
1722027190.3540423,0,blossom,CMA-ES-IG,0,872
1722027195.3748777,0,blossom,CMA-ES-IG,0,166
1722027244.9812968,0,blossom,CMA-ES-IG,0,1250
1722027278.8670075,0,blossom,CMA-ES-IG,0,661;best
1722027648.672326,0,blossom,CMA-ES-IG,0,272
1722027774.9534175,0,blossom,CMA-ES-IG,0,1082
1722027912.5004609,0,blossom,CMA-ES-IG,0,401
1722027947.2982423,0,blossom,CMA-ES-IG,0,829
1722029805.946831,0,handover,CMA-ES-IG,0,544
1722029830.0808802,0,handover,CMA-ES-IG,0,298
1722029852.5288217,0,handover,CMA-ES-IG,0,1308
1722030076.6488664,0,handover,CMA-ES-IG,0,613
1722030097.8330102,0,handover,CMA-ES-IG,0,525
1722030196.0422049,0,handover,CMA-ES-IG,0,361
1722030220.520929,0,handover,CMA-ES-IG,0,834
1722030269.4305274,0,handover,CMA-ES-IG,0,545
1722030715.161394,0,handover,CMA-ES-IG,0,726
1722030739.5899267,0,handover,CMA-ES-IG,0,772
