timestamp,pid,task,method,sequence,played_trajectory
1722023612.9748766,2,handover,infogain,0,529
1722023634.760927,2,handover,infogain,0,533
1722023656.5415614,2,handover,infogain,0,535
1722023688.5452366,2,handover,infogain,1,377;best
1722023711.637398,2,handover,infogain,1,31
1722023732.4852755,2,handover,infogain,1,612
1722023754.2019765,2,handover,infogain,1,999
1722023781.7280002,2,handover,infogain,2,835;best
1722023804.1477551,2,handover,infogain,2,867
1722023826.1216862,2,handover,infogain,2,333
1722023848.442037,2,handover,infogain,2,898
1722023872.737789,2,handover,infogain,3,527;best
1722023894.918544,2,handover,infogain,3,165
1722023923.3457863,2,handover,infogain,3,528
1722023944.868822,2,handover,infogain,3,849
1722023966.0356011,2,handover,infogain,4,527;best
1722023992.5153093,2,handover,infogain,4,864
1722024014.045942,2,handover,infogain,4,528
1722024035.9605815,2,handover,infogain,4,426
1722024060.1770618,2,handover,infogain,5,866;best
1722024087.2230616,2,handover,infogain,5,146
1722024098.2708762,2,handover,infogain,5,146
1722024108.110371,2,handover,infogain,5,648
1722024130.8571732,2,handover,infogain,5,630
1722024155.4703257,2,handover,infogain,6,152;best
1722024301.2806354,2,handover,CMA-ES,0,607;best
1722024323.2503219,2,handover,CMA-ES,0,760
1722024343.6568563,2,handover,CMA-ES,0,159
1722024364.5790553,2,handover,CMA-ES,0,528
1722024388.026585,2,handover,CMA-ES,1,612
1722024408.7187755,2,handover,CMA-ES,1,783
1722024444.696139,2,handover,CMA-ES,1,868
1722024467.3750255,2,handover,CMA-ES,2,607;best
1722024490.493872,2,handover,CMA-ES,2,159
1722024490.8501487,2,handover,CMA-ES,2,159
1722024512.8811457,2,handover,CMA-ES,2,627
1722024534.4618568,2,handover,CMA-ES,2,795
1722024555.4459724,2,handover,CMA-ES,3,607;best
1722024587.647338,2,handover,CMA-ES,3,493
1722024608.4117062,2,handover,CMA-ES,3,15
1722024628.5296865,2,handover,CMA-ES,3,658
1722024651.630614,2,handover,CMA-ES,4,607;best
1722024675.3871152,2,handover,CMA-ES,4,602
1722024696.3302636,2,handover,CMA-ES,4,287
1722024717.532773,2,handover,CMA-ES,4,140
1722024840.351084,2,handover,CMA-ES-IG,0,628
1722024878.6488879,2,handover,CMA-ES-IG,0,614
1722024901.4099495,2,handover,CMA-ES-IG,0,38
1722024942.3217359,2,handover,CMA-ES-IG,1,455
1722024962.4625278,2,handover,CMA-ES-IG,1,493
1722024983.2987866,2,handover,CMA-ES-IG,1,845
1722025004.482072,2,handover,CMA-ES-IG,2,178;best
1722025032.0861535,2,handover,CMA-ES-IG,2,336
1722025043.0827615,2,handover,CMA-ES-IG,2,612
1722025053.2447925,2,handover,CMA-ES-IG,2,612
1722025073.3438895,2,handover,CMA-ES-IG,2,857
1722025094.2443721,2,handover,CMA-ES-IG,2,178;best
