timestamp,pid,task,method,sequence,played_trajectory
1722375137.2594626,34,blossom,infogain,0,640
1722375146.459377,34,blossom,infogain,0,414
1722375154.4913967,34,blossom,infogain,0,41
1722375159.5149984,34,blossom,infogain,0,41
1722375179.4837956,34,blossom,infogain,1,141
1722375187.7319908,34,blossom,infogain,1,375
1722375196.1722288,34,blossom,infogain,1,609
1722375204.3079324,34,blossom,infogain,1,414
1722375228.8521647,34,blossom,infogain,2,982
1722375236.2045112,34,blossom,infogain,2,183
1722375246.9251013,34,blossom,infogain,2,492
1722375255.0690439,34,blossom,infogain,2,414
1722375279.5497134,34,blossom,infogain,3,1426
1722375286.9651978,34,blossom,infogain,3,1345
1722375294.0139456,34,blossom,infogain,3,909
1722375314.317869,34,blossom,infogain,4,225
1722375321.5260031,34,blossom,infogain,4,43
1722375328.6699724,34,blossom,infogain,4,723
1722375342.8541617,34,blossom,infogain,5,205
1722375350.1822622,34,blossom,infogain,5,1392
1722375360.342391,34,blossom,infogain,5,591
1722375367.5344887,34,blossom,infogain,5,414
1722375374.1907985,34,blossom,infogain,5,414
1722375381.2708163,34,blossom,infogain,5,591
1722375398.502881,34,blossom,infogain,6,775
1722375405.383485,34,blossom,infogain,6,157
1722375412.4554296,34,blossom,infogain,6,949
1722375434.9672863,34,blossom,infogain,7,1214
1722375447.4859443,34,blossom,infogain,7,1404;best
1722375597.3484735,34,blossom,CMA-ES,0,17
1722375603.3216207,34,blossom,CMA-ES,0,17
1722375611.6504552,34,blossom,CMA-ES,0,1385
1722375619.1225502,34,blossom,CMA-ES,0,1338
1722375630.258601,34,blossom,CMA-ES,1,565
1722375639.2108388,34,blossom,CMA-ES,1,540
1722375645.5551012,34,blossom,CMA-ES,1,600
1722375657.0430932,34,blossom,CMA-ES,2,988
1722375663.7153685,34,blossom,CMA-ES,2,743
1722375669.9154146,34,blossom,CMA-ES,2,743
1722375676.8592625,34,blossom,CMA-ES,2,1273
1722375686.7795732,34,blossom,CMA-ES,2,1338
1722375695.6595974,34,blossom,CMA-ES,3,1431
1722375703.523874,34,blossom,CMA-ES,3,1345
1722375709.915918,34,blossom,CMA-ES,3,1153
1722375719.6520202,34,blossom,CMA-ES,4,731
1722375726.9482577,34,blossom,CMA-ES,4,30
1722375734.4842832,34,blossom,CMA-ES,4,518
1722375743.7882144,34,blossom,CMA-ES,4,1431
1722375751.7965734,34,blossom,CMA-ES,4,30
1722375759.14867,34,blossom,CMA-ES,5,1154
1722375765.4847822,34,blossom,CMA-ES,5,1028
1722375772.0289943,34,blossom,CMA-ES,5,1304
1722375780.2849262,34,blossom,CMA-ES,5,1431
1722375786.8532822,34,blossom,CMA-ES,5,1304
1722375800.2374418,34,blossom,CMA-ES,6,1199
1722375809.1096961,34,blossom,CMA-ES,6,797
1722375815.8057055,34,blossom,CMA-ES,6,747
1722375824.5656538,34,blossom,CMA-ES,6,1199
1722375832.5816243,34,blossom,CMA-ES,7,1199
1722375838.789961,34,blossom,CMA-ES,7,499
1722375844.517979,34,blossom,CMA-ES,7,993
1722375850.950078,34,blossom,CMA-ES,7,993
1722375858.1743526,34,blossom,CMA-ES,7,1199
1722375872.478645,34,blossom,CMA-ES,8,235
1722375880.2306447,34,blossom,CMA-ES,8,286
1722375887.470746,34,blossom,CMA-ES,8,306
1722375905.1501524,34,blossom,CMA-ES,9,1078;best
1722376002.4644344,34,blossom,CMA-ES-IG,0,321
1722376008.224734,34,blossom,CMA-ES-IG,0,1461
1722376016.7927382,34,blossom,CMA-ES-IG,0,630
1722376028.1848378,34,blossom,CMA-ES-IG,1,879
1722376037.208989,34,blossom,CMA-ES-IG,1,600
1722376047.6971045,34,blossom,CMA-ES-IG,1,1241
1722376054.825373,34,blossom,CMA-ES-IG,1,630
1722376060.6654165,34,blossom,CMA-ES-IG,1,600
1722376068.7774444,34,blossom,CMA-ES-IG,2,343
1722376076.425802,34,blossom,CMA-ES-IG,2,600
1722376084.1058428,34,blossom,CMA-ES-IG,2,855
1722376095.8099465,34,blossom,CMA-ES-IG,3,1327
1722376103.3539793,34,blossom,CMA-ES-IG,3,1036
1722376111.6421802,34,blossom,CMA-ES-IG,3,477
1722376120.5225623,34,blossom,CMA-ES-IG,4,1226
1722376128.5785275,34,blossom,CMA-ES-IG,4,477
1722376137.8747535,34,blossom,CMA-ES-IG,4,89
1722376144.4909322,34,blossom,CMA-ES-IG,4,477
1722376153.490874,34,blossom,CMA-ES-IG,5,1335
1722376159.7071443,34,blossom,CMA-ES-IG,5,316
1722376166.6990986,34,blossom,CMA-ES-IG,5,477
1722376174.6434677,34,blossom,CMA-ES-IG,5,477
1722376181.339182,34,blossom,CMA-ES-IG,5,316
1722376188.6276615,34,blossom,CMA-ES-IG,6,25
1722376195.3076606,34,blossom,CMA-ES-IG,6,316
1722376201.1157215,34,blossom,CMA-ES-IG,6,987
1722376210.6517086,34,blossom,CMA-ES-IG,7,25
1722376219.8443468,34,blossom,CMA-ES-IG,7,316
1722376224.9321818,34,blossom,CMA-ES-IG,7,337
1722376231.764262,34,blossom,CMA-ES-IG,7,25
1722376240.956914,34,blossom,CMA-ES-IG,8,316
1722376246.780762,34,blossom,CMA-ES-IG,8,316
1722376264.4369228,34,blossom,CMA-ES-IG,9,897;best
1722376280.813788,34,blossom,CMA-ES-IG,9,316
1722376291.1020782,34,blossom,CMA-ES-IG,10,440
1722376303.3904514,34,blossom,CMA-ES-IG,11,316
1722376317.391011,34,blossom,CMA-ES-IG,12,723
1722376322.406769,34,blossom,CMA-ES-IG,12,723
1722376342.2002923,34,blossom,CMA-ES-IG,14,897;best
1722376344.1757376,34,blossom,CMA-ES-IG,14,316
1722376355.152254,34,blossom,CMA-ES-IG,14,897;best
