timestamp,pid,task,method,sequence,played_trajectory
1722279116.7251925,6,handover,CMA-ES-IG,0,486
1722279366.2907064,6,handover,CMA-ES-IG,0,486
1722279392.8256743,6,handover,CMA-ES-IG,0,442
1722279406.9134235,6,handover,CMA-ES-IG,0,862
1722279421.7334616,6,handover,CMA-ES-IG,0,486
1722279435.6806228,6,handover,CMA-ES-IG,0,442
1722279450.4582107,6,handover,CMA-ES-IG,1,177;best
1722279465.1519437,6,handover,CMA-ES-IG,1,577
1722279479.4957073,6,handover,CMA-ES-IG,1,110
1722279492.999284,6,handover,CMA-ES-IG,1,471
1722279506.1272578,6,handover,CMA-ES-IG,1,577
1722279519.350585,6,handover,CMA-ES-IG,1,110
1722279532.7921507,6,handover,CMA-ES-IG,2,177;best
1722279545.838946,6,handover,CMA-ES-IG,2,598
1722279559.3422024,6,handover,CMA-ES-IG,2,343
1722279572.4697776,6,handover,CMA-ES-IG,2,955
1722279586.3335073,6,handover,CMA-ES-IG,2,598
1722279599.0612552,6,handover,CMA-ES-IG,2,343
1722279612.2783039,6,handover,CMA-ES-IG,3,177;best
1722279624.6605847,6,handover,CMA-ES-IG,3,109
1722279637.6849823,6,handover,CMA-ES-IG,3,603
1722279651.188732,6,handover,CMA-ES-IG,3,680
1722279673.0120747,6,handover,CMA-ES-IG,4,856
1722279685.7402139,6,handover,CMA-ES-IG,4,501
1722279697.9445407,6,handover,CMA-ES-IG,4,690
1722279712.3295305,6,handover,CMA-ES-IG,5,177;best
1722279896.5082648,6,handover,infogain,0,824
1722279911.274185,6,handover,infogain,0,542
1722279927.0741143,6,handover,infogain,0,263
1722279953.7858021,6,handover,infogain,1,62
1722280218.801731,6,handover,infogain,0,115
1722280233.6347253,6,handover,infogain,0,588
1722280247.792545,6,handover,infogain,0,8
1722280271.600201,6,handover,infogain,1,532
1722280286.5226247,6,handover,infogain,1,78
1722280300.7777863,6,handover,infogain,1,224
1722280319.5554152,6,handover,infogain,2,623;best
1722280332.7926533,6,handover,infogain,2,734
1722280347.0408142,6,handover,infogain,2,542
1722280361.7709298,6,handover,infogain,2,842
1722280378.656368,6,handover,infogain,3,56
1722280391.6005943,6,handover,infogain,3,184
1722280404.632671,6,handover,infogain,3,947
1722280420.5262477,6,handover,infogain,4,301;best
1722280435.3606782,6,handover,infogain,4,126
1722280448.656568,6,handover,infogain,4,888
1722280461.4006932,6,handover,infogain,4,540
1722280478.01738,6,handover,infogain,5,376;best
1722280490.921634,6,handover,infogain,5,8
1722280503.8328648,6,handover,infogain,5,481
1722280517.1605465,6,handover,infogain,5,310
1722280533.2119715,6,handover,infogain,6,252;best
1722280718.1785378,6,handover,CMA-ES,0,610
1722280732.5289114,6,handover,CMA-ES,0,821
1722280748.0330403,6,handover,CMA-ES,0,22
1722280763.113004,6,handover,CMA-ES,1,992
1722280777.5049028,6,handover,CMA-ES,1,403
1722280789.2169704,6,handover,CMA-ES,1,686
1722280790.8091288,6,handover,CMA-ES,1,686
1722280804.001305,6,handover,CMA-ES,1,403
1722280815.9776917,6,handover,CMA-ES,1,992
1722280817.3691716,6,handover,CMA-ES,1,992
1722280832.2113628,6,handover,CMA-ES,2,400;best
1722280845.6335292,6,handover,CMA-ES,2,445
1722280858.4092286,6,handover,CMA-ES,2,820
1722280871.5536158,6,handover,CMA-ES,2,499
1722280882.8896935,6,handover,CMA-ES,2,820
1722280884.1850693,6,handover,CMA-ES,2,820
1722280897.450269,6,handover,CMA-ES,2,445
1722280911.881168,6,handover,CMA-ES,3,337
1722280925.657522,6,handover,CMA-ES,3,509
1722280938.6975493,6,handover,CMA-ES,3,958
1722280951.6817415,6,handover,CMA-ES,3,403
1722280962.8334405,6,handover,CMA-ES,3,337
1722280966.4334185,6,handover,CMA-ES,3,337
1722280979.3614228,6,handover,CMA-ES,3,509
1722280992.7475538,6,handover,CMA-ES,4,400;best
1722281006.6425462,6,handover,CMA-ES,4,961
1722281019.6747668,6,handover,CMA-ES,4,698
1722281036.6440237,6,handover,CMA-ES,4,223
1722281050.2283154,6,handover,CMA-ES,4,961
1722281063.2847846,6,handover,CMA-ES,4,698
1722281079.7265341,6,handover,CMA-ES,5,400;best
