timestamp,pid,task,method,sequence,played_trajectory
1722039063.3997257,24,blossom,CMA-ES,9,773
1722039070.427883,24,blossom,CMA-ES,10,381
1722039079.2761605,24,blossom,CMA-ES,10,1034
1722039085.2363162,24,blossom,CMA-ES,10,1064
1722039092.5567548,24,blossom,CMA-ES,11,1470
1722039099.0999365,24,blossom,CMA-ES,11,152
1722039104.1139357,24,blossom,CMA-ES,11,164
1722039109.128787,24,blossom,CMA-ES,11,164
1722039125.9716396,24,blossom,CMA-ES,12,660
1722039131.8518112,24,blossom,CMA-ES,12,308
1722039139.3878148,24,blossom,CMA-ES,12,164
1722039145.6197193,24,blossom,CMA-ES,12,164
1722039152.7874146,24,blossom,CMA-ES,13,471
1722039158.083675,24,blossom,CMA-ES,13,1130
1722039163.0993342,24,blossom,CMA-ES,13,1130
1722039168.113436,24,blossom,CMA-ES,13,1130
1722039173.1282086,24,blossom,CMA-ES,13,164
1722039179.6035678,24,blossom,CMA-ES,14,820
1722039184.61894,24,blossom,CMA-ES,14,1243
1722039189.6343532,24,blossom,CMA-ES,14,936
1722039194.6499531,24,blossom,CMA-ES,14,1243
1722039199.6655161,24,blossom,CMA-ES,14,820
1722039204.6811662,24,blossom,CMA-ES,14,1243
1722039215.403036,24,blossom,CMA-ES,15,1408;best
1722039218.2833457,24,blossom,CMA-ES,15,717
1722039224.2032592,24,blossom,CMA-ES,15,1243
1722039231.266976,24,blossom,CMA-ES,15,47
