timestamp,pid,task,method,sequence,played_trajectory
1722096161.110375,25,blossom,infogain,0,111
1722096182.0700142,25,blossom,infogain,0,68
1722096188.662038,25,blossom,infogain,0,953
1722096195.8621697,25,blossom,infogain,0,111
1722096206.2943249,25,blossom,infogain,0,68
1722096230.5346851,25,blossom,infogain,1,257
1722096237.23114,25,blossom,infogain,1,1481
1722096243.8790677,25,blossom,infogain,1,298
1722096253.6792746,25,blossom,infogain,1,257
1722096259.983365,25,blossom,infogain,1,1481
1722096288.9840033,25,blossom,infogain,2,748
1722096296.0642915,25,blossom,infogain,2,1498
1722096302.7923265,25,blossom,infogain,2,601
1722096313.848943,25,blossom,infogain,2,748
1722096320.7603827,25,blossom,infogain,2,1498
1722096342.9529305,25,blossom,infogain,3,689
1722096351.393196,25,blossom,infogain,3,641
1722096359.0172663,25,blossom,infogain,3,1478
1722096367.041529,25,blossom,infogain,3,689
1722096399.482161,25,blossom,infogain,4,999
1722096406.2502348,25,blossom,infogain,4,561
1722096412.8824906,25,blossom,infogain,4,1088
1722096420.3782494,25,blossom,infogain,4,999
1722096427.7068791,25,blossom,infogain,4,689
1722096432.728388,25,blossom,infogain,4,1088
1722096439.002793,25,blossom,infogain,4,561
1722096445.4032052,25,blossom,infogain,4,999
1722096453.2351847,25,blossom,infogain,4,1088
1722096475.4354594,25,blossom,infogain,5,499
1722096481.9396548,25,blossom,infogain,5,1334
1722096491.052007,25,blossom,infogain,5,198
1722096533.2209096,25,blossom,infogain,5,1334
1722096541.0288134,25,blossom,infogain,5,198
1722096548.3171778,25,blossom,infogain,5,999
1722096554.773312,25,blossom,infogain,5,1334
1722096570.133458,25,blossom,infogain,6,375
1722096577.1815841,25,blossom,infogain,6,179
1722096586.9259455,25,blossom,infogain,6,405
1722096596.7819574,25,blossom,infogain,6,375
1722096617.2637358,25,blossom,infogain,7,1199;best
1722096619.3263035,25,blossom,infogain,7,1187
1722096625.854597,25,blossom,infogain,7,225
1722096632.038462,25,blossom,infogain,7,28
1722096642.7596867,25,blossom,infogain,7,225
1722096649.2226326,25,blossom,infogain,7,1334
1722096667.1086607,25,blossom,infogain,8,77
1722096674.0199993,25,blossom,infogain,8,470
1722096680.3473895,25,blossom,infogain,8,737
1722096689.1628895,25,blossom,infogain,8,1334
1722096712.9707239,25,blossom,infogain,9,145;best
1722096716.5601387,25,blossom,infogain,9,356
1722096724.2476103,25,blossom,infogain,9,929
1722096730.9751115,25,blossom,infogain,9,201
1722096768.3466656,25,blossom,infogain,10,145;best
1722096958.2710836,25,blossom,CMA-ES,0,392
1722096964.6313806,25,blossom,CMA-ES,0,111
1722096972.494839,25,blossom,CMA-ES,0,881
1722096981.59826,25,blossom,CMA-ES,1,341
1722096987.7741873,25,blossom,CMA-ES,1,1212
1722096995.4137266,25,blossom,CMA-ES,1,186
1722097005.109508,25,blossom,CMA-ES,1,1212
1722097014.7087388,25,blossom,CMA-ES,2,541
1722097022.0284684,25,blossom,CMA-ES,2,1010
1722097028.3243308,25,blossom,CMA-ES,2,573
1722097035.6999543,25,blossom,CMA-ES,2,573
1722097045.3952167,25,blossom,CMA-ES,2,541
1722097055.4909954,25,blossom,CMA-ES,3,1304
1722097062.0188093,25,blossom,CMA-ES,3,510
1722097070.5463054,25,blossom,CMA-ES,3,68
1722097082.5459511,25,blossom,CMA-ES,4,107
1722097089.1216865,25,blossom,CMA-ES,4,1435
1722097095.3134792,25,blossom,CMA-ES,4,1349
1722097102.3610268,25,blossom,CMA-ES,4,107
1722097109.2249434,25,blossom,CMA-ES,4,1435
1722097118.4726164,25,blossom,CMA-ES,4,510
1722097125.7522914,25,blossom,CMA-ES,4,107
1722097132.2960877,25,blossom,CMA-ES,4,1435
1722097143.1356266,25,blossom,CMA-ES,5,151
1722097149.6874313,25,blossom,CMA-ES,5,410
1722097156.2149456,25,blossom,CMA-ES,5,31
1722097167.4867108,25,blossom,CMA-ES,6,307
1722097173.8067756,25,blossom,CMA-ES,6,278
1722097180.2463255,25,blossom,CMA-ES,6,478
1722097187.8781862,25,blossom,CMA-ES,6,278
1722097193.6300313,25,blossom,CMA-ES,6,307
1722097201.1498392,25,blossom,CMA-ES,6,478
1722097209.181526,25,blossom,CMA-ES,6,307
1722097215.8853242,25,blossom,CMA-ES,6,1435
1722097223.333097,25,blossom,CMA-ES,6,307
1722097229.9809105,25,blossom,CMA-ES,6,478
1722097239.0608163,25,blossom,CMA-ES,7,377
1722097245.5485678,25,blossom,CMA-ES,7,800
1722097254.452107,25,blossom,CMA-ES,7,154
1722097262.7959673,25,blossom,CMA-ES,7,377
1722097270.0197484,25,blossom,CMA-ES,7,307
1722097278.9236197,25,blossom,CMA-ES,8,1385
1722097284.923266,25,blossom,CMA-ES,8,1087
1722097291.5639324,25,blossom,CMA-ES,8,316
1722097299.1390162,25,blossom,CMA-ES,8,1087
1722097306.0829985,25,blossom,CMA-ES,8,316
1722097317.6666276,25,blossom,CMA-ES,9,1081
1722097323.9385812,25,blossom,CMA-ES,9,858
1722097329.7864265,25,blossom,CMA-ES,9,1087
1722097340.1620035,25,blossom,CMA-ES,10,1484
1722097346.7059166,25,blossom,CMA-ES,10,1324
1722097353.3459976,25,blossom,CMA-ES,10,1150
1722097370.7531908,25,blossom,CMA-ES,11,273;best
1722097372.5853622,25,blossom,CMA-ES,11,307
1722097384.5126224,25,blossom,CMA-ES,11,273;best
1722097385.3533044,25,blossom,CMA-ES,11,709
1722097391.4009569,25,blossom,CMA-ES,11,1299
1722097397.8571274,25,blossom,CMA-ES,11,811
1722097411.0726988,25,blossom,CMA-ES,12,1338
1722097418.504561,25,blossom,CMA-ES,12,435
1722097424.8725004,25,blossom,CMA-ES,12,51
1722097432.1523356,25,blossom,CMA-ES,12,307
1722097621.6939116,25,blossom,CMA-ES-IG,0,1487
1722097628.069716,25,blossom,CMA-ES-IG,0,918
1722097635.7496688,25,blossom,CMA-ES-IG,0,685
1722097642.8856704,25,blossom,CMA-ES-IG,0,1487
1722097653.277844,25,blossom,CMA-ES-IG,1,228
1722097661.1415684,25,blossom,CMA-ES-IG,1,1487
1722097667.9894536,25,blossom,CMA-ES-IG,1,386
1722097678.9492285,25,blossom,CMA-ES-IG,2,355
1722097685.9972997,25,blossom,CMA-ES-IG,2,228
1722097693.40519,25,blossom,CMA-ES-IG,2,722
1722097701.0289922,25,blossom,CMA-ES-IG,2,355
1722097706.7894046,25,blossom,CMA-ES-IG,2,228
1722097715.2769718,25,blossom,CMA-ES-IG,3,228
1722097721.6450655,25,blossom,CMA-ES-IG,3,228
1722097726.6645274,25,blossom,CMA-ES-IG,3,460
1722097732.5808794,25,blossom,CMA-ES-IG,3,1465
1722097743.348962,25,blossom,CMA-ES-IG,4,1104
1722097750.1167479,25,blossom,CMA-ES-IG,4,1083
1722097756.4127593,25,blossom,CMA-ES-IG,4,228
1722097763.6047742,25,blossom,CMA-ES-IG,4,1104
1722097780.3539195,25,blossom,CMA-ES-IG,5,1462;best
1722097782.0364509,25,blossom,CMA-ES-IG,5,1041
1722097789.6204984,25,blossom,CMA-ES-IG,5,1104
1722097795.8044648,25,blossom,CMA-ES-IG,5,1447
1722097809.948314,25,blossom,CMA-ES-IG,6,1104
1722097816.2125058,25,blossom,CMA-ES-IG,6,1104
1722097822.4203842,25,blossom,CMA-ES-IG,6,461
1722097839.375816,25,blossom,CMA-ES-IG,7,1462;best
1722097841.4924364,25,blossom,CMA-ES-IG,7,1047
1722097848.3722472,25,blossom,CMA-ES-IG,7,901
1722097856.8121066,25,blossom,CMA-ES-IG,7,1485
1722097867.3721282,25,blossom,CMA-ES-IG,8,705
1722097873.388174,25,blossom,CMA-ES-IG,8,1047
1722097880.252216,25,blossom,CMA-ES-IG,8,1070
1722097895.596222,25,blossom,CMA-ES-IG,9,1462;best
1722097905.7881396,25,blossom,CMA-ES-IG,9,1070
1722097949.403991,25,blossom,CMA-ES-IG,9,1070
1722097967.8759062,25,blossom,CMA-ES-IG,9,1070
1722097974.2199714,25,blossom,CMA-ES-IG,9,1070
1722097979.8757522,25,blossom,CMA-ES-IG,9,1070
1722097999.6258993,25,blossom,CMA-ES-IG,9,1462;best
1722098018.7234404,25,blossom,CMA-ES-IG,9,1462;best
1722098023.6674488,25,blossom,CMA-ES-IG,9,1070
