timestamp,pid,task,method,sequence,played_trajectory
1722297794.2518692,11,handover,infogain,0,906
1722297817.5138144,11,handover,infogain,0,824
1722297834.8898458,11,handover,infogain,0,849
1722297849.436485,11,handover,infogain,0,906
1722297860.5223708,11,handover,infogain,0,849
1722297863.7063153,11,handover,infogain,0,849
1722297881.2423172,11,handover,infogain,1,511
1722297896.979163,11,handover,infogain,1,992
1722297910.1732738,11,handover,infogain,1,849
1722297926.778416,11,handover,infogain,2,299
1722297940.21863,11,handover,infogain,2,294
1722297953.6030626,11,handover,infogain,2,765
1722297972.1563218,11,handover,infogain,3,889
1722297985.2042153,11,handover,infogain,3,146
1722297998.2997732,11,handover,infogain,3,893
1722298013.5759394,11,handover,infogain,4,586
1722298027.3714085,11,handover,infogain,4,930
1722298040.4614887,11,handover,infogain,4,502
1722298056.7713387,11,handover,infogain,5,22
1722298069.9402041,11,handover,infogain,5,425
1722298083.3719316,11,handover,infogain,5,835
1722298103.6934054,11,handover,infogain,6,335
1722298117.1084716,11,handover,infogain,6,22
1722298123.3804348,11,handover,infogain,6,335
1722298130.4760857,11,handover,infogain,6,56
1722298148.7097836,11,handover,infogain,7,252;best
1722298264.8877666,11,handover,CMA-ES,0,3
1722298279.045213,11,handover,CMA-ES,0,291
1722298292.5093372,11,handover,CMA-ES,0,568
1722298307.514416,11,handover,CMA-ES,1,481
1722298320.90328,11,handover,CMA-ES,1,223
1722298333.7822726,11,handover,CMA-ES,1,932
1722298352.3015342,11,handover,CMA-ES,2,56
1722298366.3335636,11,handover,CMA-ES,2,947
1722298379.437556,11,handover,CMA-ES,2,27
1722298395.9892232,11,handover,CMA-ES,3,480
1722298409.3423471,11,handover,CMA-ES,3,224
1722298422.7261813,11,handover,CMA-ES,3,8
1722298438.5101497,11,handover,CMA-ES,4,712
1722298452.6803863,11,handover,CMA-ES,4,663
1722298466.3422694,11,handover,CMA-ES,4,430
1722298483.1903083,11,handover,CMA-ES,5,580
1722298496.2307692,11,handover,CMA-ES,5,892
1722298509.2626996,11,handover,CMA-ES,5,645
1722298522.2556884,11,handover,CMA-ES,5,580
1722298535.502729,11,handover,CMA-ES,5,645
1722298544.798773,11,handover,CMA-ES,5,580
1722298549.3346808,11,handover,CMA-ES,5,580
1722298572.5426111,11,handover,CMA-ES,6,902
1722298587.1290631,11,handover,CMA-ES,6,437
1722298599.9749706,11,handover,CMA-ES,6,947
1722298613.431029,11,handover,CMA-ES,6,437
1722298689.5455992,11,handover,CMA-ES-IG,0,125
1722298702.4956439,11,handover,CMA-ES-IG,0,368
1722298715.6650035,11,handover,CMA-ES-IG,0,337
1722298732.1032248,11,handover,CMA-ES-IG,1,22
1722298746.6958263,11,handover,CMA-ES-IG,1,570
1722298762.7037034,11,handover,CMA-ES-IG,1,337
1722298779.0715487,11,handover,CMA-ES-IG,2,483
1722298792.7997832,11,handover,CMA-ES-IG,2,510
1722298805.744443,11,handover,CMA-ES-IG,2,437
1722298820.911979,11,handover,CMA-ES-IG,3,437
1722298834.2018912,11,handover,CMA-ES-IG,3,686
1722298847.858212,11,handover,CMA-ES-IG,3,686
1722298860.6483085,11,handover,CMA-ES-IG,3,528
1722298874.2883344,11,handover,CMA-ES-IG,4,496
1722298889.17641,11,handover,CMA-ES-IG,4,9
1722298902.0105424,11,handover,CMA-ES-IG,4,786
1722298916.3922248,11,handover,CMA-ES-IG,5,204
1722298929.3045251,11,handover,CMA-ES-IG,5,929
1722298942.296964,11,handover,CMA-ES-IG,5,774
