timestamp,pid,task,method,sequence,played_trajectory
1722021480.3476148,1,handover,CMA-ES,0,145
1722021534.211377,1,handover,CMA-ES,0,145
1722021557.748684,1,handover,CMA-ES,0,979
1722021603.6895463,1,handover,CMA-ES,0,612
1722021632.680709,1,handover,CMA-ES,0,979
1722021653.313233,1,handover,CMA-ES,0,612
1722021656.2260685,1,handover,CMA-ES,0,612
1722021658.199863,1,handover,CMA-ES,0,612
1722021659.482069,1,handover,CMA-ES,0,612
1722021690.5628352,1,handover,CMA-ES,1,911
1722021692.5783153,1,handover,CMA-ES,1,911
1722021716.265857,1,handover,CMA-ES,1,886
1722021745.4663932,1,handover,CMA-ES,1,558
1722021773.1011658,1,handover,CMA-ES,1,911
1722021804.3485858,1,handover,CMA-ES,1,558
1722021827.1065836,1,handover,CMA-ES,1,886
1722021874.6277778,1,handover,CMA-ES,2,527
1722021903.0261755,1,handover,CMA-ES,2,156
1722021924.6837993,1,handover,CMA-ES,2,979
1722021949.016933,1,handover,CMA-ES,2,527
1722021972.6383631,1,handover,CMA-ES,2,156
1722021997.7413678,1,handover,CMA-ES,2,979
1722022023.7373152,1,handover,CMA-ES,2,156
1722022046.2724254,1,handover,CMA-ES,2,527
1722022073.531374,1,handover,CMA-ES,3,236
1722022094.871112,1,handover,CMA-ES,3,959
1722022110.187061,1,handover,CMA-ES,3,889
1722022116.4304922,1,handover,CMA-ES,3,889
1722022140.0088692,1,handover,CMA-ES,3,959
1722022214.4736795,1,handover,CMA-ES,4,73;best
1722022304.959562,1,handover,CMA-ES-IG,0,191
1722022330.6368349,1,handover,CMA-ES-IG,0,287
1722022354.5950036,1,handover,CMA-ES-IG,0,287
1722022375.3033464,1,handover,CMA-ES-IG,0,243
1722022407.1995215,1,handover,CMA-ES-IG,1,49
1722022428.5500367,1,handover,CMA-ES-IG,1,722
1722022451.2374823,1,handover,CMA-ES-IG,1,357
1722022472.111629,1,handover,CMA-ES-IG,1,49
1722022493.0904074,1,handover,CMA-ES-IG,1,357
1722022508.381418,1,handover,CMA-ES-IG,1,357
1722022514.8294914,1,handover,CMA-ES-IG,2,585
1722022530.9189746,1,handover,CMA-ES-IG,2,316
1722022537.2052536,1,handover,CMA-ES-IG,2,316
1722022560.2283735,1,handover,CMA-ES-IG,2,465
1722022581.8526096,1,handover,CMA-ES-IG,2,585
1722022602.7318904,1,handover,CMA-ES-IG,2,316
1722022630.58312,1,handover,CMA-ES-IG,3,159;best
1722022664.9453783,1,handover,CMA-ES-IG,3,317
1722022686.7543633,1,handover,CMA-ES-IG,3,688
1722022707.4201307,1,handover,CMA-ES-IG,3,670
1722022732.4081604,1,handover,CMA-ES-IG,4,159;best
1722022790.12062,1,handover,CMA-ES-IG,4,419
1722022812.590498,1,handover,CMA-ES-IG,4,251
1722022836.6997495,1,handover,CMA-ES-IG,4,156
1722022858.0870702,1,handover,CMA-ES-IG,4,251
1722022881.2963338,1,handover,CMA-ES-IG,4,419
1722023018.6825573,1,handover,infogain,0,567
1722023037.3681355,1,handover,infogain,0,178
1722023045.4118402,1,handover,infogain,0,178
1722023071.135634,1,handover,infogain,0,627
1722023092.9847744,1,handover,infogain,0,567
1722023111.9356937,1,handover,infogain,0,178
1722023118.0808744,1,handover,infogain,1,717
1722023139.584489,1,handover,infogain,1,712
1722023161.1509767,1,handover,infogain,1,156
1722023183.4423442,1,handover,infogain,1,712
1722023200.0419385,1,handover,infogain,1,717
1722023204.112323,1,handover,infogain,1,717
1722023225.9946814,1,handover,infogain,2,789
1722023243.8601727,1,handover,infogain,2,428
1722023250.842389,1,handover,infogain,2,428
1722023269.3206062,1,handover,infogain,2,612
1722023272.2977214,1,handover,infogain,2,612
1722023288.7945123,1,handover,infogain,2,789
1722023295.2669768,1,handover,infogain,2,428
