timestamp,pid,task,method,sequence,played_trajectory
1722021447.8097801,21,blossom,CMA-ES-IG,0,509
1722021456.3434603,21,blossom,CMA-ES-IG,0,808
1722021464.2008846,21,blossom,CMA-ES-IG,0,1196
1722021477.9228587,21,blossom,CMA-ES-IG,0,509
1722021485.1181414,21,blossom,CMA-ES-IG,0,808
1722021508.0730631,21,blossom,CMA-ES-IG,1,1252
1722021515.8199458,21,blossom,CMA-ES-IG,1,615
1722021523.1699686,21,blossom,CMA-ES-IG,1,224
1722021536.8458912,21,blossom,CMA-ES-IG,2,557
1722021544.8244705,21,blossom,CMA-ES-IG,2,1252
1722021551.3950381,21,blossom,CMA-ES-IG,2,1252
1722021565.8682268,21,blossom,CMA-ES-IG,3,274
1722021570.8868825,21,blossom,CMA-ES-IG,3,816
1722021577.6761942,21,blossom,CMA-ES-IG,3,160
1722021593.062572,21,blossom,CMA-ES-IG,4,482
1722021598.0832782,21,blossom,CMA-ES-IG,4,482
1722021604.8061764,21,blossom,CMA-ES-IG,4,508
1722021611.9616265,21,blossom,CMA-ES-IG,4,275
1722021620.531756,21,blossom,CMA-ES-IG,4,275
1722021625.549567,21,blossom,CMA-ES-IG,4,482
1722021634.255114,21,blossom,CMA-ES-IG,5,1055
1722021641.0693061,21,blossom,CMA-ES-IG,5,1155
1722021647.7572045,21,blossom,CMA-ES-IG,5,1382
1722021674.2911859,21,blossom,CMA-ES-IG,5,1055
1722021679.3113725,21,blossom,CMA-ES-IG,5,1055
1722021685.834173,21,blossom,CMA-ES-IG,5,1155
1722021693.4214048,21,blossom,CMA-ES-IG,5,1382
1722021717.4638724,21,blossom,CMA-ES-IG,6,1155
1722021724.3068492,21,blossom,CMA-ES-IG,6,1229
1722021731.8670776,21,blossom,CMA-ES-IG,6,1155
1722021739.3519406,21,blossom,CMA-ES-IG,6,1155
1722021758.2497864,21,blossom,CMA-ES-IG,7,304;best
1722021762.0429547,21,blossom,CMA-ES-IG,7,468
1722021769.1788933,21,blossom,CMA-ES-IG,7,166
1722021776.418339,21,blossom,CMA-ES-IG,7,1155
1722021781.4405246,21,blossom,CMA-ES-IG,7,1155
1722021800.1102982,21,blossom,CMA-ES-IG,8,304;best
1722021803.6472816,21,blossom,CMA-ES-IG,8,1155
1722021810.2943714,21,blossom,CMA-ES-IG,8,1155
1722021816.3419797,21,blossom,CMA-ES-IG,8,544
1722021827.0402746,21,blossom,CMA-ES-IG,8,1155
1722021833.7781322,21,blossom,CMA-ES-IG,8,1155
1722021847.5810068,21,blossom,CMA-ES-IG,9,304;best
1722021853.7375677,21,blossom,CMA-ES-IG,9,304;best
1722021882.9136162,21,blossom,CMA-ES-IG,9,869
1722021890.0354633,21,blossom,CMA-ES-IG,9,1155
1722021896.7578363,21,blossom,CMA-ES-IG,9,220
1722021905.5179212,21,blossom,CMA-ES-IG,9,1155
1722021912.2004852,21,blossom,CMA-ES-IG,9,869
1722021927.0533984,21,blossom,CMA-ES-IG,10,304;best
1722022133.9637642,21,blossom,infogain,0,1071
1722022141.677442,21,blossom,infogain,0,1474
1722022148.4432652,21,blossom,infogain,0,1498
1722022156.7298079,21,blossom,infogain,0,1474
1722022168.23005,21,blossom,infogain,0,538;best
1722022217.981391,21,blossom,infogain,1,1071;best
1722022220.4132316,21,blossom,infogain,1,347
1722022227.2890916,21,blossom,infogain,1,1244
1722022234.1511433,21,blossom,infogain,1,55
1722022271.0951755,21,blossom,infogain,2,1071;best
1722022273.461036,21,blossom,infogain,2,1207
1722022284.489131,21,blossom,infogain,2,1435
1722022293.4720101,21,blossom,infogain,2,1065
1722022327.3340378,21,blossom,infogain,3,351;best
1722022329.390512,21,blossom,infogain,3,1464
1722022349.6704497,21,blossom,infogain,3,1464
1722022355.900361,21,blossom,infogain,3,1415
1722022362.2890627,21,blossom,infogain,3,1415
1722022368.9496381,21,blossom,infogain,3,768
1722022394.5918593,21,blossom,infogain,4,1435;best
1722022414.802428,21,blossom,infogain,4,341
1722022421.1618624,21,blossom,infogain,4,194
1722022427.1797407,21,blossom,infogain,4,1206
1722022449.2051606,21,blossom,infogain,5,123
1722022455.907966,21,blossom,infogain,5,1085
1722022462.519692,21,blossom,infogain,5,141
1722022479.0781436,21,blossom,infogain,5,707;best
1722022490.166461,21,blossom,infogain,6,35
1722022496.7710245,21,blossom,infogain,6,64
1722022503.1867414,21,blossom,infogain,6,1171
1722022510.3709483,21,blossom,infogain,6,35
1722022521.9136875,21,blossom,infogain,6,707;best
1722022524.66909,21,blossom,infogain,6,1171
1722022535.2409306,21,blossom,infogain,7,182
1722022541.496614,21,blossom,infogain,7,295
1722022547.9970748,21,blossom,infogain,7,632
1722022557.3553193,21,blossom,infogain,7,182
1722022565.0610414,21,blossom,infogain,7,182
1722022572.265573,21,blossom,infogain,7,295
1722022585.5246723,21,blossom,infogain,7,113;best
1722022665.1380339,21,blossom,infogain,8,113;best
1722022714.7046967,21,blossom,CMA-ES,0,645;best
1722022716.6503105,21,blossom,CMA-ES,0,1261
1722022724.3576562,21,blossom,CMA-ES,0,607
1722022730.913486,21,blossom,CMA-ES,0,1248
1722022739.7073526,21,blossom,CMA-ES,0,1261
1722022754.9874082,21,blossom,CMA-ES,1,645;best
1722022756.9980996,21,blossom,CMA-ES,1,267
1722022763.7293417,21,blossom,CMA-ES,1,64
1722022770.44117,21,blossom,CMA-ES,1,387
1722022788.2178159,21,blossom,CMA-ES,2,645;best
1722022789.638765,21,blossom,CMA-ES,2,28
1722022796.1192033,21,blossom,CMA-ES,2,1364
1722022801.1395645,21,blossom,CMA-ES,2,1364
1722022806.1580234,21,blossom,CMA-ES,2,1364
1722022812.377135,21,blossom,CMA-ES,2,1241
1722022830.0913372,21,blossom,CMA-ES,3,645;best
1722022831.6477606,21,blossom,CMA-ES,3,902
1722022839.1104598,21,blossom,CMA-ES,3,639
1722022845.1432846,21,blossom,CMA-ES,3,1223
1722022865.081923,21,blossom,CMA-ES,4,645;best
1722022867.2706647,21,blossom,CMA-ES,4,1222
1722022873.6654313,21,blossom,CMA-ES,4,1239
1722022881.0923285,21,blossom,CMA-ES,4,493
1722022893.4363034,21,blossom,CMA-ES,5,114
1722022901.1216388,21,blossom,CMA-ES,5,104
1722022907.1125607,21,blossom,CMA-ES,5,274
1722022920.2512906,21,blossom,CMA-ES,6,645;best
1722022921.7785738,21,blossom,CMA-ES,6,541
1722022928.5293343,21,blossom,CMA-ES,6,114
1722022936.4939246,21,blossom,CMA-ES,6,1136
1722022953.1619039,21,blossom,CMA-ES,7,645;best
1722022955.4559455,21,blossom,CMA-ES,7,1429
1722023011.7954996,21,blossom,CMA-ES,7,1429
1722023018.1342182,21,blossom,CMA-ES,7,1306
1722023025.6440043,21,blossom,CMA-ES,7,1009
1722023040.795858,21,blossom,CMA-ES,7,645;best
1722023049.9354362,21,blossom,CMA-ES,8,645;best
1722023051.2584465,21,blossom,CMA-ES,8,1472
1722023058.2368658,21,blossom,CMA-ES,8,1232
1722023065.382143,21,blossom,CMA-ES,8,1386
1722023079.5353959,21,blossom,CMA-ES,9,645;best
1722023081.0601172,21,blossom,CMA-ES,9,1223
1722023086.0811684,21,blossom,CMA-ES,9,205
1722023091.1001666,21,blossom,CMA-ES,9,205
1722023097.7307436,21,blossom,CMA-ES,9,42
1722023107.1027992,21,blossom,CMA-ES,9,1223
1722023123.9921715,21,blossom,CMA-ES,10,645;best
1722023140.816522,21,blossom,CMA-ES,10,69
1722023146.805068,21,blossom,CMA-ES,10,1252
1722023153.9102888,21,blossom,CMA-ES,10,1323
