timestamp,pid,task,method,sequence,played_trajectory
1722036862.602607,4,handover,CMA-ES,7,337
1722036865.8191578,4,handover,CMA-ES,7,337
1722036878.6872158,4,handover,CMA-ES,7,608;best
1722036976.735575,4,handover,CMA-ES-IG,0,249
1722036992.133441,4,handover,CMA-ES-IG,0,97
1722037004.7335403,4,handover,CMA-ES-IG,0,676
1722037017.6061273,4,handover,CMA-ES-IG,0,249
1722037030.2301824,4,handover,CMA-ES-IG,1,223
1722037042.8618553,4,handover,CMA-ES-IG,1,609
1722037055.7668445,4,handover,CMA-ES-IG,1,810
1722037068.8036597,4,handover,CMA-ES-IG,2,368
1722037081.8308241,4,handover,CMA-ES-IG,2,316
1722037094.6632276,4,handover,CMA-ES-IG,2,893
1722037106.3594706,4,handover,CMA-ES-IG,2,893
1722037107.9195328,4,handover,CMA-ES-IG,2,893
1722037120.1520596,4,handover,CMA-ES-IG,2,316
1722037129.2746382,4,handover,CMA-ES-IG,2,492;best
1722037133.575663,4,handover,CMA-ES-IG,3,465
1722037146.5206404,4,handover,CMA-ES-IG,3,390
1722037156.0801477,4,handover,CMA-ES-IG,3,692
1722037159.568084,4,handover,CMA-ES-IG,3,692
1722037172.7781103,4,handover,CMA-ES-IG,4,492;best
1722037185.760915,4,handover,CMA-ES-IG,4,497
1722037192.8487885,4,handover,CMA-ES-IG,4,588
1722037197.6089473,4,handover,CMA-ES-IG,4,588
1722037198.5367737,4,handover,CMA-ES-IG,4,588
1722037209.8220203,4,handover,CMA-ES-IG,4,538
1722037211.6169503,4,handover,CMA-ES-IG,4,538
1722037224.9612184,4,handover,CMA-ES-IG,5,258
1722037238.1054277,4,handover,CMA-ES-IG,5,150
1722037250.8734314,4,handover,CMA-ES-IG,5,820
1722037260.8114498,4,handover,CMA-ES-IG,6,492;best
1722037263.8557632,4,handover,CMA-ES-IG,6,492;best
1722037274.826322,4,handover,CMA-ES-IG,6,432
1722037276.889971,4,handover,CMA-ES-IG,6,432
1722037289.4747026,4,handover,CMA-ES-IG,6,607
1722037297.3067613,4,handover,CMA-ES-IG,6,826
1722037301.9384983,4,handover,CMA-ES-IG,6,826
1722037312.5388682,4,handover,CMA-ES-IG,6,432
1722037314.5947182,4,handover,CMA-ES-IG,6,432
1722037327.1792657,4,handover,CMA-ES-IG,6,607
1722037340.7162788,4,handover,CMA-ES-IG,7,492;best
1722037353.6113935,4,handover,CMA-ES-IG,7,88
1722037367.2110643,4,handover,CMA-ES-IG,7,504
1722037374.2436752,4,handover,CMA-ES-IG,7,10
1722037379.979744,4,handover,CMA-ES-IG,7,10
1722037392.7889447,4,handover,CMA-ES-IG,8,492;best
1722037405.5401208,4,handover,CMA-ES-IG,8,10
1722037412.563984,4,handover,CMA-ES-IG,8,316
1722037418.25199,4,handover,CMA-ES-IG,8,316
1722037431.4443357,4,handover,CMA-ES-IG,8,392
1722037444.2379699,4,handover,CMA-ES-IG,9,492;best
1722037525.0556443,4,handover,infogain,0,948
1722037538.0608454,4,handover,infogain,0,383
1722037552.4540296,4,handover,infogain,0,505
1722037554.2142096,4,handover,infogain,0,505
1722037562.285944,4,handover,infogain,0,383
1722037565.2222264,4,handover,infogain,0,383
1722037586.638319,4,handover,infogain,1,906
1722037599.6865416,4,handover,infogain,1,798
1722037612.5444503,4,handover,infogain,1,235
1722037627.215773,4,handover,infogain,2,328;best
1722037640.2628303,4,handover,infogain,2,849
1722037652.9116733,4,handover,infogain,2,696
1722037666.0149705,4,handover,infogain,2,991
1722037679.9771285,4,handover,infogain,2,849
1722037680.7914662,4,handover,infogain,2,798
1722037692.9352925,4,handover,infogain,2,798
1722037705.6660247,4,handover,infogain,3,623;best
1722037718.600273,4,handover,infogain,3,85
1722037731.1605048,4,handover,infogain,3,906
1722037743.8965554,4,handover,infogain,3,224
1722037760.0241523,4,handover,infogain,4,94
1722037774.3949637,4,handover,infogain,4,810
1722037786.416874,4,handover,infogain,4,849
1722037797.7964807,4,handover,infogain,5,530;best
1722037799.2659557,4,handover,infogain,5,530;best
1722037812.2249563,4,handover,infogain,5,62
1722037820.9529753,4,handover,infogain,5,62
1722037824.363061,4,handover,infogain,5,712
1722037837.34634,4,handover,infogain,5,146
1722037856.9132915,4,handover,infogain,6,888
1722037869.6815705,4,handover,infogain,6,40
1722037882.3377535,4,handover,infogain,6,40
1722037885.5538268,4,handover,infogain,6,976
1722037895.115883,4,handover,infogain,6,976
1722037905.8434355,4,handover,infogain,7,502;best
1722037907.8916795,4,handover,infogain,7,502;best
