timestamp,pid,task,method,sequence,played_trajectory
1722023541.690788,22,blossom,CMA-ES-IG,0,866
1722023550.997501,22,blossom,CMA-ES-IG,0,675
1722023558.1380293,22,blossom,CMA-ES-IG,0,1424
1722023567.0057411,22,blossom,CMA-ES-IG,0,675
1722023573.9783106,22,blossom,CMA-ES-IG,0,866
1722023581.6833758,22,blossom,CMA-ES-IG,0,1424
1722023591.9330392,22,blossom,CMA-ES-IG,0,675
1722023601.6380386,22,blossom,CMA-ES-IG,0,675
1722023609.399598,22,blossom,CMA-ES-IG,0,675
1722023629.5334175,22,blossom,CMA-ES-IG,1,411
1722023637.6511734,22,blossom,CMA-ES-IG,1,244
1722023645.9440057,22,blossom,CMA-ES-IG,1,929
1722023655.9452493,22,blossom,CMA-ES-IG,1,244
1722023662.7938473,22,blossom,CMA-ES-IG,1,929
1722023671.2124493,22,blossom,CMA-ES-IG,1,244
1722023678.5287683,22,blossom,CMA-ES-IG,1,411
1722023683.5477097,22,blossom,CMA-ES-IG,1,411
1722023712.9612582,22,blossom,CMA-ES-IG,2,1316
1722023720.9949644,22,blossom,CMA-ES-IG,2,166
1722023730.0352094,22,blossom,CMA-ES-IG,2,461
1722023740.0861783,22,blossom,CMA-ES-IG,2,166
1722023748.224362,22,blossom,CMA-ES-IG,2,1316
1722023756.1741495,22,blossom,CMA-ES-IG,2,461
1722023774.5869765,22,blossom,CMA-ES-IG,2,166
1722023781.5704532,22,blossom,CMA-ES-IG,2,1316
1722023793.5344665,22,blossom,CMA-ES-IG,2,461
1722023801.912299,22,blossom,CMA-ES-IG,2,166
1722023821.5884047,22,blossom,CMA-ES-IG,3,420
1722023829.5187018,22,blossom,CMA-ES-IG,3,1291
1722023836.605744,22,blossom,CMA-ES-IG,3,259
1722023844.7612433,22,blossom,CMA-ES-IG,3,1291
1722023851.1586132,22,blossom,CMA-ES-IG,3,420
1722023857.9391775,22,blossom,CMA-ES-IG,3,1291
1722023864.6219664,22,blossom,CMA-ES-IG,3,420
1722023871.0391314,22,blossom,CMA-ES-IG,3,259
1722023879.534335,22,blossom,CMA-ES-IG,3,420
1722023893.6615314,22,blossom,CMA-ES-IG,3,587;best
1722023896.4922009,22,blossom,CMA-ES-IG,3,420
1722023901.7439094,22,blossom,CMA-ES-IG,3,1291
1722023906.7629764,22,blossom,CMA-ES-IG,3,259
1722023915.4450388,22,blossom,CMA-ES-IG,3,1291
1722023920.4670672,22,blossom,CMA-ES-IG,3,1291
1722023927.4226682,22,blossom,CMA-ES-IG,4,1174
1722023935.3461883,22,blossom,CMA-ES-IG,4,509
1722023943.9884713,22,blossom,CMA-ES-IG,4,933
1722024033.5600085,22,blossom,CMA-ES,0,1413
1722024042.8599985,22,blossom,CMA-ES,0,1079
1722024052.9900396,22,blossom,CMA-ES,0,1183
1722024089.7979991,22,blossom,CMA-ES,1,1061
1722024096.4619434,22,blossom,CMA-ES,1,304
1722024103.4890873,22,blossom,CMA-ES,1,283
1722024111.9254916,22,blossom,CMA-ES,1,1061
1722024119.2726107,22,blossom,CMA-ES,1,304
1722024126.0057962,22,blossom,CMA-ES,1,283
1722024133.5205154,22,blossom,CMA-ES,1,304
1722024145.7258258,22,blossom,CMA-ES,1,1061
1722024154.0231748,22,blossom,CMA-ES,2,217
1722024161.0440502,22,blossom,CMA-ES,2,934
1722024168.078142,22,blossom,CMA-ES,2,328
1722024175.126517,22,blossom,CMA-ES,2,217
1722024182.662831,22,blossom,CMA-ES,2,934
1722024193.1224122,22,blossom,CMA-ES,2,328
1722024201.532041,22,blossom,CMA-ES,2,217
1722024208.2518613,22,blossom,CMA-ES,2,934
1722024224.3143828,22,blossom,CMA-ES,3,1329
1722024232.8482208,22,blossom,CMA-ES,3,645
1722024239.958754,22,blossom,CMA-ES,3,37
1722024348.8688385,22,blossom,infogain,0,887
1722024380.6151521,22,blossom,infogain,0,887
1722024392.4011128,22,blossom,infogain,0,947
1722024401.0122986,22,blossom,infogain,0,83
1722024408.7850623,22,blossom,infogain,0,887
1722024442.2891903,22,blossom,infogain,1,1252
1722024452.1843472,22,blossom,infogain,1,1307
1722024460.3351212,22,blossom,infogain,1,782
1722024469.078985,22,blossom,infogain,1,1307
1722024477.8511288,22,blossom,infogain,1,1307
1722024486.7772772,22,blossom,infogain,1,1252
1722024525.1178653,22,blossom,infogain,2,1232
1722024534.4279118,22,blossom,infogain,2,712
1722024542.0972946,22,blossom,infogain,2,114
1722024556.3657796,22,blossom,infogain,2,1232
1722024580.2206569,22,blossom,infogain,3,1043
1722024588.1753583,22,blossom,infogain,3,343
1722024594.4349015,22,blossom,infogain,3,715
1722024599.4552374,22,blossom,infogain,3,715
1722024606.881618,22,blossom,infogain,3,1043
1722024614.1936705,22,blossom,infogain,3,343
1722024620.8490865,22,blossom,infogain,3,715
1722024627.7212896,22,blossom,infogain,3,343
1722024632.741849,22,blossom,infogain,3,343
1722024639.4235356,22,blossom,infogain,3,1043
1722024647.2028103,22,blossom,infogain,3,343
1722024654.0617652,22,blossom,infogain,3,715
1722024661.2616632,22,blossom,infogain,3,1043
1722024669.0051131,22,blossom,infogain,3,715
1722024677.901165,22,blossom,infogain,3,343
1722024696.321386,22,blossom,infogain,4,408
1722024702.4549367,22,blossom,infogain,4,937
1722024708.5740473,22,blossom,infogain,4,1202
