timestamp,pid,task,method,sequence,played_trajectory
1722277773.831548,26,blossom,CMA-ES,0,871
1722277781.3591664,26,blossom,CMA-ES,0,1333
1722277788.6314056,26,blossom,CMA-ES,0,1317
1722277795.311528,26,blossom,CMA-ES,0,871
1722277800.3332033,26,blossom,CMA-ES,0,871
1722277806.3520029,26,blossom,CMA-ES,0,1333
1722277818.7921953,26,blossom,CMA-ES,1,404
1722277826.1764154,26,blossom,CMA-ES,1,644
1722277832.5923774,26,blossom,CMA-ES,1,1435
1722277840.0325572,26,blossom,CMA-ES,1,644
1722277846.3686588,26,blossom,CMA-ES,1,404
1722277858.4171832,26,blossom,CMA-ES,2,1390
1722277865.1615713,26,blossom,CMA-ES,2,164
1722277872.8336322,26,blossom,CMA-ES,2,96
1722277890.4728427,26,blossom,CMA-ES,3,296;best
1722277892.2655115,26,blossom,CMA-ES,3,253
1722277898.6098917,26,blossom,CMA-ES,3,446
1722277905.226235,26,blossom,CMA-ES,3,1409
1722277911.7300825,26,blossom,CMA-ES,3,446
1722277918.4661722,26,blossom,CMA-ES,3,253
1722277925.0822244,26,blossom,CMA-ES,3,446
1722277930.8023822,26,blossom,CMA-ES,3,1409
1722277936.7784998,26,blossom,CMA-ES,3,1409
1722277953.4567056,26,blossom,CMA-ES,4,296;best
1722277954.4190202,26,blossom,CMA-ES,4,1422
1722277960.5629528,26,blossom,CMA-ES,4,745
1722277967.0672362,26,blossom,CMA-ES,4,1009
1722277975.1232986,26,blossom,CMA-ES,4,745
1722277981.3715858,26,blossom,CMA-ES,4,1422
1722277988.4754899,26,blossom,CMA-ES,4,745
1722277997.0999377,26,blossom,CMA-ES,5,529
1722278004.0038626,26,blossom,CMA-ES,5,774
1722278010.2439716,26,blossom,CMA-ES,5,565
1722278019.2442045,26,blossom,CMA-ES,5,774
1722278026.8764896,26,blossom,CMA-ES,5,529
1722278039.366664,26,blossom,CMA-ES,6,296;best
1722278041.5322747,26,blossom,CMA-ES,6,869
1722278047.8845472,26,blossom,CMA-ES,6,1398
1722278054.3488722,26,blossom,CMA-ES,6,1266
1722278062.0932431,26,blossom,CMA-ES,6,869
1722278069.4451733,26,blossom,CMA-ES,6,1398
1722278231.8473315,26,blossom,CMA-ES-IG,0,434
1722278239.0080569,26,blossom,CMA-ES-IG,0,685
1722278245.5201015,26,blossom,CMA-ES-IG,0,1250
1722278253.304291,26,blossom,CMA-ES-IG,0,685
1722278259.7124264,26,blossom,CMA-ES-IG,0,434
1722278271.0244362,26,blossom,CMA-ES-IG,1,357
1722278278.7284064,26,blossom,CMA-ES-IG,1,1319
1722278286.4807127,26,blossom,CMA-ES-IG,1,1324
1722278294.0488303,26,blossom,CMA-ES-IG,1,1319
1722278301.024816,26,blossom,CMA-ES-IG,1,357
1722278315.537423,26,blossom,CMA-ES-IG,2,1163;best
1722278317.5131357,26,blossom,CMA-ES-IG,2,406
1722278324.2092154,26,blossom,CMA-ES-IG,2,796
1722278330.3612957,26,blossom,CMA-ES-IG,2,1079
1722278339.4096987,26,blossom,CMA-ES-IG,2,796
1722278347.3058383,26,blossom,CMA-ES-IG,2,406
1722278359.0816233,26,blossom,CMA-ES-IG,3,1330
1722278367.354137,26,blossom,CMA-ES-IG,3,505
1722278384.818242,26,blossom,CMA-ES-IG,3,505
1722278391.8583803,26,blossom,CMA-ES-IG,3,994
1722278397.21056,26,blossom,CMA-ES-IG,3,1330
1722278403.266393,26,blossom,CMA-ES-IG,3,505
1722278411.2026236,26,blossom,CMA-ES-IG,3,994
1722278417.5148969,26,blossom,CMA-ES-IG,3,1330
1722278431.0875533,26,blossom,CMA-ES-IG,4,1163;best
1722278432.2831383,26,blossom,CMA-ES-IG,4,505
1722278439.9871862,26,blossom,CMA-ES-IG,4,595
1722278448.6271777,26,blossom,CMA-ES-IG,4,505
1722278457.3874028,26,blossom,CMA-ES-IG,4,505
1722278472.9751456,26,blossom,CMA-ES-IG,5,1163;best
1722278473.8356135,26,blossom,CMA-ES-IG,5,523
1722278480.7555878,26,blossom,CMA-ES-IG,5,1222
1722278487.7158153,26,blossom,CMA-ES-IG,5,1159
1722278495.043889,26,blossom,CMA-ES-IG,5,1222
1722278502.2280753,26,blossom,CMA-ES-IG,5,523
1722278517.1944358,26,blossom,CMA-ES-IG,6,1163;best
1722278518.0523686,26,blossom,CMA-ES-IG,6,1079
1722278524.0363817,26,blossom,CMA-ES-IG,6,1222
1722278530.604239,26,blossom,CMA-ES-IG,6,1222
1722278538.8524582,26,blossom,CMA-ES-IG,6,22
1722278546.9885545,26,blossom,CMA-ES-IG,6,1222
1722278556.4444935,26,blossom,CMA-ES-IG,6,1222
1722278563.1569788,26,blossom,CMA-ES-IG,6,1222
1722278587.2908218,26,blossom,CMA-ES-IG,7,1163;best
1722278742.2952337,26,blossom,infogain,0,280
1722278749.0555432,26,blossom,infogain,0,590
1722278755.671174,26,blossom,infogain,0,1333
1722278763.2234905,26,blossom,infogain,0,590
1722278770.6477814,26,blossom,infogain,0,280
1722278776.4400473,26,blossom,infogain,0,1333
1722278786.2640376,26,blossom,infogain,0,590
1722278792.1041076,26,blossom,infogain,0,1333
1722278820.0323775,26,blossom,infogain,1,124
1722278826.4004982,26,blossom,infogain,1,930
1722278832.8005145,26,blossom,infogain,1,566
1722278839.0328815,26,blossom,infogain,1,930
1722278844.8567028,26,blossom,infogain,1,124
1722278851.2729468,26,blossom,infogain,1,566
1722278857.8248394,26,blossom,infogain,1,930
1722278864.3530688,26,blossom,infogain,1,124
1722278873.4970884,26,blossom,infogain,1,566
1722278900.5527484,26,blossom,infogain,2,1300;best
1722278902.481574,26,blossom,infogain,2,1413
1722278909.1937096,26,blossom,infogain,2,838
1722278915.7054644,26,blossom,infogain,2,59
1722278922.8099144,26,blossom,infogain,2,838
1722278929.2817426,26,blossom,infogain,2,1413
1722278936.7460983,26,blossom,infogain,2,838
1722278942.7380238,26,blossom,infogain,2,59
1722278971.745954,26,blossom,infogain,3,1198;best
1722278973.0746317,26,blossom,infogain,3,739
1722278979.442378,26,blossom,infogain,3,417
1722278986.1307776,26,blossom,infogain,3,327
1722278992.9708695,26,blossom,infogain,3,417
1722278998.779143,26,blossom,infogain,3,739
1722279005.547024,26,blossom,infogain,3,327
1722279012.4274304,26,blossom,infogain,3,417
1722279040.802383,26,blossom,infogain,4,1198;best
1722279042.9798408,26,blossom,infogain,4,369
1722279049.780152,26,blossom,infogain,4,800
1722279056.3722763,26,blossom,infogain,4,925
1722279062.3002594,26,blossom,infogain,4,800
1722279068.1162775,26,blossom,infogain,4,369
1722279074.2842658,26,blossom,infogain,4,800
1722279080.0363364,26,blossom,infogain,4,925
1722279118.995757,26,blossom,infogain,5,1198;best
1722279127.1873302,26,blossom,infogain,5,1198;best
